season,week,home_team_x,home_points,away_team_x,away_points,spread,margin,PREDICTION
2016,12,Bowling Green,42.0,Kent State,7.0,3.0,-35.0,14.088105945860825
2016,12,Toledo,37.0,Ball State,19.0,-19.0,-18.0,-20.57278459075091
2016,12,Eastern Michigan,24.0,Northern Illinois,31.0,4.0,7.0,4.894746570860825
2016,12,Troy,3.0,Arkansas State,35.0,-8.5,32.0,13.61328125
2016,12,Cincinnati,7.0,Memphis,34.0,7.5,27.0,21.41796875
2016,12,Boise State,42.0,UNLV,25.0,-26.5,-17.0,-19.225703408882772
2016,12,TCU,6.0,Oklahoma State,31.0,-4.5,25.0,10.364419303145619
2016,12,Nebraska,28.0,Maryland,7.0,-14.5,-21.0,-12.707318784065933
2016,12,Baylor,21.0,Kansas State,42.0,2.0,21.0,13.9609375
2016,12,Rice,44.0,UTEP,24.0,1.5,-20.0,-10.852269911423969
2016,12,Illinois,0.0,Iowa,28.0,10.0,28.0,21.512087942880164
2016,12,Michigan State,16.0,Ohio State,17.0,23.5,1.0,10.207984956621136
2016,12,Purdue,20.0,Wisconsin,49.0,26.5,29.0,27.191329563905963
2016,12,Georgia,35.0,Louisiana,21.0,-21.0,-14.0,-14.97265625
2016,12,Texas A&M,23.0,UT San Antonio,10.0,-28.0,-13.0,-19.16021937454211
2016,12,Georgia Tech,31.0,Virginia,17.0,-10.5,-14.0,-14.115910366904702
2016,12,Boston College,30.0,Connecticut,0.0,-7.0,-30.0,-23.33203125
2016,12,LSU,10.0,Florida,16.0,-10.5,6.0,-20.075497201849792
2016,12,BYU,51.0,UMass,9.0,-30.0,-42.0,-37.51712228379121
2016,12,Georgia State,30.0,Georgia Southern,24.0,3.5,-6.0,2.33441501672165
2016,12,Charlotte,31.0,Middle Tennessee,38.0,6.0,7.0,2.5246437386446887
2016,12,Utah,28.0,Oregon,30.0,-10.5,2.0,-2.966796875
2016,12,Appalachian State,42.0,Louisiana Monroe,17.0,-27.5,-25.0,-22.241728147710624
2016,12,Pittsburgh,56.0,Duke,14.0,-6.5,-42.0,-28.364782044871813
2016,12,Tulane,0.0,Temple,31.0,14.5,31.0,25.21787347930413
2016,12,Iowa State,66.0,Texas Tech,10.0,3.0,-56.0,-25.548761955086867
2016,12,Kansas,24.0,Texas,21.0,21.0,-3.0,20.00464463576032
2016,12,Wyoming,34.0,San Diego State,33.0,7.5,-1.0,-3.332953982284794
2016,12,Minnesota,29.0,Northwestern,12.0,-2.0,-17.0,-5.33203125
2016,12,Michigan,20.0,Indiana,10.0,-28.0,-10.0,-15.793084465842487
2016,12,Syracuse,14.0,Florida State,45.0,20.0,31.0,29.458369386753915
2016,12,Notre Dame,31.0,Virginia Tech,34.0,-3.0,3.0,4.0
2016,12,Colorado,38.0,Washington State,24.0,-6.0,-14.0,-9.78515625
2016,12,Tennessee,63.0,Missouri,37.0,-14.5,-26.0,-20.34254376135531
2016,12,Western Michigan,38.0,Buffalo,0.0,-34.0,-38.0,-35.77769791968862
2016,12,East Carolina,31.0,Navy,66.0,8.0,35.0,26.519638910430416
2016,12,Nevada,38.0,Utah State,37.0,5.0,-1.0,-3.6570650718543813
2016,12,New Mexico State,50.0,Texas State,10.0,-6.5,-40.0,4.623046875
2016,12,North Texas,29.0,Southern Mississippi,23.0,5.5,-6.0,-0.7810346791391747
2016,12,California,31.0,Stanford,45.0,11.0,14.0,17.109836616058
2016,12,Florida Atlantic,24.0,Old Dominion,42.0,7.5,18.0,5.681748285430412
2016,12,Fresno State,13.0,Hawai'i,14.0,2.5,1.0,8.970288220362118
2016,12,SMU,27.0,South Florida,35.0,12.5,8.0,14.941667782449743
2016,12,Wake Forest,13.0,Clemson,35.0,23.5,22.0,23.435624560756555
2016,12,Florida International,31.0,Marshall,14.0,3.0,-17.0,-10.642578125
2016,12,Washington,44.0,Arizona State,18.0,-26.0,-26.0,-21.379828465659333
2016,12,West Virginia,28.0,Oklahoma,56.0,2.5,28.0,1.1006397677152062
2016,12,Rutgers,0.0,Penn State,39.0,22.5,39.0,31.85983761572065
2016,12,UCF,20.0,Tulsa,35.0,-1.5,15.0,6.4921875
2016,12,Vanderbilt,38.0,Ole Miss,17.0,9.5,-21.0,-9.544598893708763
2016,12,Colorado State,49.0,New Mexico,31.0,-5.0,-18.0,1.978515625
2016,12,San José State,38.0,Air Force,41.0,11.0,3.0,6.110559264734538
2016,12,UCLA,14.0,USC,36.0,10.5,22.0,16.083169303145617
2016,13,Miami (OH),21.0,Ball State,20.0,-6.0,-1.0,-6.227309386355311
2016,13,Ohio,9.0,Akron,3.0,-7.5,-6.0,-9.067153136355312
2016,13,Texas A&M,39.0,LSU,54.0,4.0,15.0,13.528697124006444
2016,13,Memphis,48.0,Houston,44.0,3.0,-4.0,0.47563976771520633
2016,13,Kent State,21.0,Northern Illinois,31.0,5.0,10.0,8.623330381359894
2016,13,North Carolina,21.0,NC State,28.0,-10.0,7.0,1.451563041790308
2016,13,Bowling Green,27.0,Buffalo,19.0,-11.0,-8.0,-9.824965636355312
2016,13,Missouri,28.0,Arkansas,24.0,7.5,-4.0,2.9332093198672693
2016,13,Air Force,27.0,Boise State,20.0,9.0,-7.0,-3.1882074114239685
2016,13,Iowa,40.0,Nebraska,10.0,-2.5,-30.0,5.90234375
2016,13,Washington State,17.0,Washington,45.0,6.0,28.0,16.71332126672165
2016,13,Southern Mississippi,39.0,Louisiana Tech,24.0,13.5,-15.0,-2.3254334892396873
2016,13,Western Michigan,55.0,Toledo,35.0,-9.5,-20.0,-7.257566204802831
2016,13,Texas Tech,54.0,Baylor,35.0,2.5,-19.0,-12.518728261263728
2016,13,Tulsa,40.0,Cincinnati,37.0,-18.5,-3.0,-9.790556272710623
2016,13,Arizona,56.0,Arizona State,35.0,6.0,-21.0,-11.829618772710623
2016,13,Ohio State,30.0,Michigan,27.0,-7.0,-3.0,-2.3515625
2016,13,South Florida,48.0,UCF,31.0,-9.5,-17.0,-5.93359375
2016,13,Maryland,31.0,Rutgers,13.0,-2.0,-18.0,-12.478515625
2016,13,Louisiana,24.0,Arkansas State,19.0,6.5,-5.0,10.303703318873712
2016,13,Georgia,27.0,Georgia Tech,28.0,-4.5,1.0,-1.36328125
2016,13,Louisville,38.0,Kentucky,41.0,-26.0,3.0,-6.500866113278382
2016,13,Kansas State,34.0,Kansas,19.0,-24.5,-15.0,-19.551990999725266
2016,13,Indiana,26.0,Purdue,24.0,-16.0,-2.0,-7.281768965750913
2016,13,Northwestern,42.0,Illinois,21.0,-15.0,-21.0,-21.08031306776555
2016,13,Virginia Tech,52.0,Virginia,10.0,-18.5,-42.0,-26.467543761355312
2016,13,Pittsburgh,76.0,Syracuse,61.0,-23.5,-15.0,-17.447612772527464
2016,13,Wake Forest,14.0,Boston College,17.0,-2.0,3.0,-3.986328125
2016,13,Old Dominion,42.0,Florida International,28.0,-14.0,-14.0,-9.5390625
2016,13,USC,45.0,Notre Dame,27.0,-17.0,-18.0,-18.090422845837907
2016,13,Iowa State,19.0,West Virginia,49.0,9.0,30.0,17.181748285430412
2016,13,SMU,31.0,Navy,75.0,8.0,44.0,13.764809928145619
2016,13,Miami,40.0,Duke,21.0,-14.0,-19.0,-16.334271909065933
2016,13,Wisconsin,31.0,Minnesota,17.0,-14.0,-14.0,-12.158512632976086
2016,13,Penn State,45.0,Michigan State,12.0,-13.5,-33.0,-10.563993772710623
2016,13,Alabama,30.0,Auburn,12.0,-20.0,-18.0,-18.16285626135531
2016,13,Fresno State,14.0,San José State,16.0,4.0,2.0,1.8416277657280942
2016,13,Ole Miss,20.0,Mississippi State,55.0,-8.0,35.0,-9.310546875
2016,13,Idaho,38.0,South Alabama,31.0,-2.5,-7.0,-6.463637511355311
2016,13,UNLV,10.0,Nevada,45.0,-7.0,35.0,-9.087890625
2016,13,Connecticut,13.0,Tulane,38.0,-2.0,25.0,12.470703125
2016,13,Texas State,7.0,Troy,40.0,26.5,33.0,28.577402351323496
2016,13,Oregon State,34.0,Oregon,24.0,3.0,-10.0,6.092410099308708
2016,13,New Mexico State,7.0,Appalachian State,37.0,17.0,30.0,22.910371570860825
2016,13,Middle Tennessee,77.0,Florida Atlantic,56.0,-12.5,-21.0,-20.958984375
2016,13,UT San Antonio,33.0,Charlotte,14.0,-7.0,-19.0,-16.759765625
2016,13,Marshall,6.0,Western Kentucky,60.0,21.0,54.0,19.455339657449752
2016,13,California,36.0,UCLA,10.0,5.5,-26.0,-11.598040680132732
2016,13,Temple,37.0,East Carolina,10.0,-19.0,-27.0,-23.115234375
2016,13,Vanderbilt,45.0,Tennessee,34.0,10.0,-11.0,19.154282137578665
2016,13,Colorado,27.0,Utah,22.0,-11.0,-5.0,-6.870063357284794
2016,13,Clemson,56.0,South Carolina,7.0,-24.5,-49.0,-33.7875442246337
2016,13,Florida State,31.0,Florida,13.0,-5.0,-18.0,-10.87109375
2016,13,Stanford,41.0,Rice,17.0,-33.0,-24.0,-29.573941749175834
2016,13,San Diego State,31.0,Colorado State,63.0,-12.5,32.0,16.494140625
2016,13,BYU,28.0,Utah State,10.0,-17.0,-18.0,-16.167337579487175
2016,13,New Mexico,56.0,Wyoming,35.0,2.0,-21.0,-12.890625
2016,13,Hawai'i,46.0,UMass,40.0,-10.5,-6.0,-6.720703125
2016,14,Ohio,23.0,Western Michigan,29.0,17.0,6.0,10.46542826374098
2016,14,Washington,41.0,Colorado,10.0,-6.0,-31.0,-6.125
2016,14,Georgia Southern,28.0,Troy,24.0,9.0,-4.0,-0.6337352322847937
2016,14,TCU,6.0,Kansas State,30.0,-4.5,24.0,0.45703125
2016,14,Western Kentucky,58.0,Louisiana Tech,44.0,-7.5,-14.0,-13.16015625
2016,14,Navy,10.0,Temple,34.0,-1.5,24.0,-8.140625
2016,14,Oklahoma,38.0,Oklahoma State,20.0,-14.0,-18.0,-17.818251714569588
2016,14,South Alabama,35.0,New Mexico State,28.0,-12.0,-7.0,-3.548828125
2016,14,Louisiana Monroe,3.0,Louisiana,30.0,9.5,27.0,17.991899965934067
2016,14,West Virginia,24.0,Baylor,21.0,-14.5,-3.0,-8.04296875
2016,14,Florida,16.0,Alabama,54.0,21.5,38.0,28.684839463576036
2016,14,Idaho,37.0,Georgia State,12.0,-7.0,-25.0,-15.581571897710623
2016,14,Texas State,14.0,Arkansas State,36.0,21.5,22.0,20.996570603310584
2016,14,Wyoming,24.0,San Diego State,27.0,7.0,3.0,6.721733517715206
2016,14,Penn State,38.0,Wisconsin,31.0,1.0,-7.0,-1.197265625
2016,14,Virginia Tech,35.0,Clemson,42.0,8.5,7.0,9.396315265728093
2016,15,Army,21.0,Navy,17.0,11.5,-4.0,8.797228955627581
2017,1,Rice,7.0,Stanford,62.0,33.5,55.0,33.98632962449393
2017,1,UCF,61.0,Florida International,17.0,-17.0,-44.0,-33.061293761355316
2017,1,Minnesota,17.0,Buffalo,7.0,-23.0,-10.0,-14.185375056776554
2017,1,Oklahoma State,59.0,Tulsa,24.0,-19.5,-35.0,-20.365066067857136
2017,1,Indiana,21.0,Ohio State,49.0,21.0,28.0,27.654312612083842
2017,1,Memphis,37.0,Louisiana Monroe,29.0,-27.0,-8.0,-14.363512681684975
2017,1,Arizona State,37.0,New Mexico State,31.0,-24.0,-6.0,-10.705365659065933
2017,1,Eastern Michigan,24.0,Charlotte,7.0,-14.0,-17.0,-16.514418761355312
2017,1,Colorado,17.0,Colorado State,3.0,-3.0,-14.0,-9.953125
2017,1,Florida Atlantic,19.0,Navy,42.0,9.0,23.0,14.947511920197167
2017,1,Rutgers,14.0,Washington,30.0,28.0,16.0,19.09330412102578
2017,1,Wisconsin,59.0,Utah State,10.0,-27.5,-49.0,-37.444712929212365
2017,1,Northern Illinois,20.0,Boston College,23.0,3.5,3.0,4.217012195860825
2017,1,Iowa,24.0,Wyoming,3.0,-12.0,-21.0,-17.663032107284792
2017,1,Clemson,56.0,Kent State,3.0,-38.0,-53.0,-43.19833866730746
2017,1,Penn State,52.0,Akron,0.0,-30.0,-52.0,-42.580523507875206
2017,1,Michigan State,35.0,Bowling Green,10.0,-17.0,-25.0,-10.390281363553113
2017,1,Texas,41.0,Maryland,51.0,-18.5,10.0,-2.9705313067765555
2017,1,Illinois,24.0,Ball State,21.0,-5.0,-3.0,-1.525390625
2017,1,North Carolina,30.0,California,35.0,-12.5,5.0,-1.865234375
2017,1,South Carolina,35.0,NC State,28.0,-7.5,-7.0,-10.719457411423969
2017,1,Notre Dame,49.0,Temple,16.0,-19.5,-33.0,-24.376321954487178
2017,1,Northwestern,31.0,Nevada,20.0,-24.0,-11.0,-15.086512568131866
2017,1,Oklahoma,56.0,UTEP,7.0,-43.5,-49.0,-43.73148920100706
2017,1,Florida,17.0,Michigan,33.0,4.5,16.0,12.083384624006444
2017,1,Boise State,24.0,Troy,13.0,-11.0,-11.0,-7.931640625
2017,1,Southern Mississippi,17.0,Kentucky,24.0,10.0,7.0,11.465105282449743
2017,1,USC,49.0,Western Michigan,31.0,-28.0,-18.0,-22.51959437454211
2017,1,Georgia,31.0,Appalachian State,10.0,-12.5,-21.0,-18.947265625
2017,1,Marshall,31.0,Miami (OH),26.0,4.0,-5.0,-0.2771284291391747
2017,1,Coastal Carolina,38.0,UMass,28.0,2.5,-10.0,-4.771269054139175
2017,1,Auburn,41.0,Georgia Southern,7.0,-34.5,-34.0,-33.86891621547618
2017,1,Ole Miss,47.0,South Alabama,27.0,-22.0,-20.0,-20.348231318131866
2017,1,Purdue,28.0,Louisville,35.0,25.5,7.0,27.213967729135426
2017,1,Nebraska,43.0,Arkansas State,36.0,-14.5,-7.0,-9.624540647710623
2017,1,Alabama,24.0,Florida State,7.0,-7.5,-17.0,-18.634765625
2017,1,Middle Tennessee,6.0,Vanderbilt,28.0,2.5,22.0,12.501245713576031
2017,1,LSU,27.0,BYU,0.0,-14.5,-27.0,-20.09392987363552
2017,1,Virginia Tech,31.0,West Virginia,24.0,-4.5,-7.0,0.650390625
2017,1,UCLA,45.0,Texas A&M,44.0,-6.5,-1.0,-2.7421875
2017,1,Georgia Tech,41.0,Tennessee,42.0,4.0,1.0,2.123046875
2017,2,Purdue,44.0,Ohio,21.0,-3.0,-23.0,-6.228515625
2017,2,South Alabama,7.0,Oklahoma State,44.0,28.0,37.0,32.25199933658894
2017,2,Kansas State,55.0,Charlotte,7.0,-33.5,-48.0,-35.100145896153826
2017,2,North Carolina,35.0,Louisville,47.0,11.5,12.0,13.1141425334433
2017,2,Duke,41.0,Northwestern,17.0,1.5,-24.0,-11.631782107284794
2017,2,Iowa State,41.0,Iowa,44.0,3.5,3.0,5.845703125
2017,2,Army,21.0,Buffalo,17.0,-15.5,-4.0,-6.068359375
2017,2,West Virginia,56.0,East Carolina,20.0,-24.5,-36.0,-23.582725545054934
2017,2,Michigan,36.0,Cincinnati,14.0,-32.5,-22.0,-25.659468977106222
2017,2,Wisconsin,31.0,Florida Atlantic,14.0,-34.5,-17.0,-23.80986311318681
2017,2,Boston College,10.0,Wake Forest,34.0,-1.0,24.0,16.107421875
2017,2,Colorado,37.0,Texas State,3.0,-36.0,-34.0,-36.7154293513736
2017,2,Ball State,51.0,UAB,31.0,-14.0,-20.0,-6.9067689657509135
2017,2,Michigan State,28.0,Western Michigan,14.0,-7.0,-14.0,-11.025390625
2017,2,Rutgers,13.0,Eastern Michigan,16.0,-5.5,3.0,1.125
2017,2,Syracuse,23.0,Middle Tennessee,30.0,-7.5,7.0,-2.001493772710622
2017,2,Texas,56.0,San José State,0.0,-26.5,-56.0,-40.03743201987165
2017,2,Virginia,17.0,Indiana,34.0,3.5,17.0,10.60785251672165
2017,2,UMass,7.0,Old Dominion,17.0,3.5,10.0,8.045952267715206
2017,2,Arkansas,7.0,TCU,28.0,3.0,21.0,2.787392881359895
2017,2,Navy,23.0,Tulane,21.0,-8.5,-2.0,-2.7331687613553113
2017,2,Penn State,33.0,Pittsburgh,14.0,-20.0,-19.0,-19.200428499725263
2017,2,Alabama,41.0,Fresno State,10.0,-42.5,-31.0,-33.80572894258242
2017,2,Kansas,27.0,Central Michigan,45.0,-3.0,18.0,10.852768738644688
2017,2,Tulsa,66.0,Louisiana,42.0,-14.0,-24.0,-24.066925215750917
2017,2,Oregon,42.0,Nebraska,35.0,-10.5,-7.0,-10.514418761355312
2017,2,UCLA,56.0,Hawai'i,23.0,-24.0,-33.0,-28.597715863461534
2017,2,NC State,37.0,Marshall,20.0,-21.0,-17.0,-17.772231261355312
2017,2,Missouri,13.0,South Carolina,31.0,-2.5,18.0,15.833984375
2017,2,Nevada,24.0,Toledo,37.0,10.5,13.0,11.634842810925262
2017,2,SMU,54.0,North Texas,32.0,-13.0,-22.0,-23.126953125
2017,2,Clemson,14.0,Auburn,6.0,-6.0,-8.0,-12.384765625
2017,2,Idaho,16.0,UNLV,44.0,-4.5,28.0,18.453125
2017,2,Notre Dame,19.0,Georgia,20.0,-5.5,1.0,0.9375
2017,2,Ohio State,16.0,Oklahoma,31.0,-7.5,15.0,4.899467892715206
2017,2,Louisiana Tech,21.0,Mississippi State,57.0,10.5,36.0,25.86077458559538
2017,2,Illinois,20.0,Western Kentucky,7.0,6.5,-13.0,-5.221518196854381
2017,2,New Mexico,28.0,New Mexico State,30.0,-7.0,2.0,-2.33984375
2017,2,Baylor,10.0,UT San Antonio,17.0,-12.0,7.0,-5.084271909065934
2017,2,UTEP,14.0,Rice,31.0,-1.0,17.0,-1.70703125
2017,2,USC,42.0,Stanford,24.0,-4.0,-18.0,-15.77734375
2017,2,Oregon State,14.0,Minnesota,48.0,-2.5,34.0,23.373046875
2017,2,BYU,13.0,Utah,19.0,4.5,6.0,5.23046875
2017,2,Washington State,47.0,Boise State,44.0,-7.5,-3.0,-4.083984375
2017,2,Arizona,16.0,Houston,19.0,1.5,3.0,3.81640625
2017,2,Arizona State,20.0,San Diego State,30.0,-3.0,10.0,8.767578125
2017,3,Boise State,28.0,New Mexico,14.0,-16.0,-14.0,-17.892865659065933
2017,3,South Florida,47.0,Illinois,23.0,-16.5,-24.0,-29.985248135439576
2017,3,Temple,29.0,UMass,21.0,-14.5,-8.0,-12.473059499908421
2017,3,UTEP,16.0,Arizona,63.0,25.5,47.0,33.01802550346811
2017,3,Michigan,29.0,Air Force,13.0,-23.0,-16.0,-17.774759454487175
2017,3,Nebraska,17.0,Northern Illinois,21.0,-10.5,4.0,-0.861328125
2017,3,Akron,14.0,Iowa State,41.0,10.0,27.0,21.54730564172165
2017,3,Pittsburgh,21.0,Oklahoma State,59.0,11.0,38.0,18.01588653244975
2017,3,Texas A&M,45.0,Louisiana,21.0,-24.0,-24.0,-24.28734080668498
2017,3,Virginia,38.0,Connecticut,18.0,-11.0,-20.0,-16.984662534065933
2017,3,Ohio,42.0,Kansas,30.0,-7.5,-12.0,-10.028090636355312
2017,3,Memphis,48.0,UCLA,45.0,3.0,-3.0,2.195850802152063
2017,3,Duke,34.0,Baylor,20.0,-10.5,-14.0,-14.283666504995416
2017,3,UAB,30.0,Coastal Carolina,23.0,-1.0,-7.0,-2.01171875
2017,3,Wake Forest,46.0,Utah State,10.0,-14.0,-36.0,-29.509593806776557
2017,3,BYU,6.0,Wisconsin,40.0,14.0,34.0,16.1549276003299
2017,3,TCU,56.0,SMU,36.0,-22.0,-20.0,-19.903034533974356
2017,3,Florida,26.0,Tennessee,20.0,-6.5,-6.0,-5.43359375
2017,3,Minnesota,34.0,Middle Tennessee,3.0,-13.5,-31.0,-26.214959465842487
2017,3,Boston College,20.0,Notre Dame,49.0,14.0,29.0,10.40054449701933
2017,3,Old Dominion,23.0,North Carolina,53.0,11.5,30.0,15.78726324701933
2017,3,Syracuse,41.0,Central Michigan,17.0,-7.5,-24.0,-17.403837522710624
2017,3,Iowa,31.0,North Texas,14.0,-20.0,-17.0,-17.439281306776554
2017,3,East Carolina,17.0,Virginia Tech,64.0,27.0,47.0,33.848918700322514
2017,3,Missouri,3.0,Purdue,35.0,-5.5,32.0,14.671875
2017,3,Ohio State,38.0,Army,7.0,-31.5,-31.0,-31.394362942857153
2017,3,Washington State,52.0,Oregon State,23.0,-19.5,-29.0,-23.19347509084249
2017,3,Oklahoma,56.0,Tulane,14.0,-33.0,-42.0,-36.44112222701465
2017,3,Marshall,21.0,Kent State,0.0,-14.0,-21.0,-20.961684386355312
2017,3,Alabama,41.0,Colorado State,23.0,-31.0,-18.0,-23.97645380631868
2017,3,Louisiana Monroe,17.0,Southern Mississippi,28.0,7.0,11.0,1.861611631359895
2017,3,Western Kentucky,22.0,Louisiana Tech,23.0,-4.5,1.0,3.591796875
2017,3,Mississippi State,37.0,LSU,7.0,7.5,-30.0,-8.282664822847938
2017,3,Wyoming,13.0,Oregon,49.0,13.5,36.0,23.090981803145624
2017,3,Toledo,54.0,Tulsa,51.0,-7.0,-3.0,-9.410971321854381
2017,3,Texas State,13.0,Appalachian State,20.0,21.5,7.0,14.394731333608249
2017,3,Western Michigan,37.0,Idaho,28.0,-17.5,-9.0,-19.97082235192306
2017,3,Northwestern,49.0,Bowling Green,7.0,-21.0,-42.0,-27.992475034065933
2017,3,South Carolina,13.0,Kentucky,23.0,-6.0,10.0,2.6008156136446887
2017,3,Penn State,56.0,Georgia State,0.0,-37.5,-56.0,-41.684203928937556
2017,3,Vanderbilt,14.0,Kansas State,7.0,5.0,-7.0,-2.5231145187087622
2017,3,Louisville,21.0,Clemson,47.0,3.0,26.0,21.013671875
2017,3,Texas Tech,52.0,Arizona State,45.0,-7.0,-7.0,-7.509657964569588
2017,3,Miami (OH),17.0,Cincinnati,21.0,-3.5,4.0,2.546875
2017,3,Houston,38.0,Rice,3.0,-23.0,-35.0,-31.0487159202381
2017,3,New Mexico State,24.0,Troy,27.0,9.5,3.0,6.948342229304125
2017,3,USC,27.0,Texas,24.0,-17.0,-3.0,-14.463673760709646
2017,3,Washington,48.0,Fresno State,16.0,-34.0,-32.0,-30.006206522527474
2017,3,Utah,54.0,San José State,16.0,-28.0,-38.0,-30.068187556776557
2017,3,California,27.0,Ole Miss,16.0,7.0,-11.0,-0.9690267697023186
2017,3,San Diego State,20.0,Stanford,17.0,9.0,-3.0,1.1110513552976822
2017,4,South Florida,43.0,Temple,7.0,-18.0,-36.0,-24.41796875
2017,4,Boise State,23.0,Virginia,42.0,-13.5,19.0,6.055146852289377
2017,4,Arizona,24.0,Utah,30.0,4.5,6.0,6.466904535430412
2017,4,Tulane,21.0,Army,17.0,-3.0,-4.0,0.9660894635760315
2017,4,Ohio State,54.0,UNLV,21.0,-40.0,-33.0,-35.918494737912084
2017,4,Florida State,21.0,NC State,27.0,-11.5,6.0,1.0234375
2017,4,Louisville,42.0,Kent State,3.0,-41.5,-39.0,-40.60668903296699
2017,4,Houston,24.0,Texas Tech,27.0,-7.0,3.0,2.220703125
2017,4,Arkansas,43.0,Texas A&M,50.0,-2.5,7.0,3.818359375
2017,4,Tennessee,17.0,UMass,13.0,-28.0,-4.0,-32.56158831758243
2017,4,Kansas,34.0,West Virginia,56.0,24.0,22.0,24.032911118045135
2017,4,Georgia Tech,35.0,Pittsburgh,17.0,-7.5,-18.0,-21.415279271886426
2017,4,Tulsa,13.0,New Mexico,16.0,-9.0,3.0,-1.8948474946336606
2017,4,Eastern Michigan,20.0,Ohio,27.0,-1.0,7.0,3.0859375
2017,4,South Alabama,23.0,Idaho,29.0,-6.5,6.0,1.0581905000915783
2017,4,Virginia Tech,38.0,Old Dominion,0.0,-28.5,-38.0,-20.908609885989005
2017,4,Maryland,10.0,UCF,38.0,-4.5,28.0,-2.5625
2017,4,Nebraska,27.0,Rutgers,17.0,-11.0,-10.0,-18.171187727106222
2017,4,North Carolina,17.0,Duke,27.0,-1.5,10.0,6.575424988644689
2017,4,Central Michigan,14.0,Miami (OH),31.0,1.5,17.0,3.70703125
2017,4,Appalachian State,19.0,Wake Forest,20.0,5.5,1.0,6.497877765728093
2017,4,South Carolina,17.0,Louisiana Tech,16.0,-9.0,-1.0,-11.473934701849796
2017,4,Indiana,52.0,Georgia Southern,17.0,-22.0,-35.0,-28.519818784065937
2017,4,Miami,52.0,Toledo,30.0,-13.5,-22.0,-22.357537590842494
2017,4,Navy,42.0,Cincinnati,32.0,-8.5,-10.0,-8.719105719565004
2017,4,Vanderbilt,0.0,Alabama,59.0,20.0,59.0,27.83590752532619
2017,4,Clemson,34.0,Boston College,7.0,-33.5,-27.0,-32.134376419413925
2017,4,California,20.0,USC,30.0,17.0,10.0,8.41730755016495
2017,4,Oklahoma State,31.0,TCU,44.0,-10.5,13.0,-11.993079257948452
2017,4,Purdue,10.0,Michigan,28.0,13.0,18.0,15.98675876672165
2017,4,Louisiana,50.0,Louisiana Monroe,56.0,-4.0,6.0,-4.908203125
2017,4,Washington State,45.0,Nevada,7.0,-28.5,-38.0,-35.90746326080585
2017,4,Troy,22.0,Akron,17.0,-17.0,-5.0,-12.909237545421243
2017,4,Charlotte,0.0,Georgia State,28.0,-1.0,28.0,19.89957555314562
2017,4,North Texas,46.0,UAB,43.0,-10.0,-3.0,-4.378411450485318
2017,4,Baylor,41.0,Oklahoma,49.0,28.5,8.0,12.921644441886599
2017,4,SMU,44.0,Arkansas State,21.0,-3.0,-23.0,-15.647191786423969
2017,4,Buffalo,34.0,Florida Atlantic,31.0,-2.0,-3.0,-1.1015625
2017,4,Air Force,24.0,San Diego State,28.0,1.5,4.0,2.103515625
2017,4,Western Kentucky,33.0,Ball State,21.0,-12.5,-12.0,-9.410731318131866
2017,4,Georgia,31.0,Mississippi State,3.0,-2.5,-28.0,2.69140625
2017,4,Middle Tennessee,24.0,Bowling Green,13.0,-7.0,-11.0,-11.84375
2017,4,LSU,35.0,Syracuse,26.0,-21.5,-9.0,-14.000862602197799
2017,4,Kentucky,27.0,Florida,28.0,3.0,1.0,6.244248285430412
2017,4,Rice,7.0,Florida International,13.0,-1.0,6.0,3.646484375
2017,4,San José State,10.0,Utah State,61.0,1.5,51.0,23.949804263403532
2017,4,Texas State,14.0,UT San Antonio,44.0,13.5,30.0,25.564776106291248
2017,4,Iowa,19.0,Penn State,21.0,13.0,2.0,13.843580890728093
2017,4,Missouri,14.0,Auburn,51.0,18.5,37.0,32.49255669288018
2017,4,Michigan State,18.0,Notre Dame,38.0,3.5,20.0,8.596026106291237
2017,4,New Mexico State,41.0,UTEP,14.0,-17.5,-27.0,-3.312787534065934
2017,4,Colorado,10.0,Washington,37.0,11.0,27.0,21.19840367814562
2017,4,Arizona State,37.0,Oregon,35.0,14.5,-2.0,7.950679784436856
2017,4,Wyoming,28.0,Hawai'i,21.0,-5.5,-7.0,0.41796875
2017,4,Stanford,58.0,UCLA,34.0,-6.5,-24.0,-20.064453125
2017,4,Connecticut,38.0,East Carolina,41.0,-5.0,3.0,0.9921875
2017,5,Iowa State,7.0,Texas,17.0,5.0,10.0,1.942759624006444
2017,5,Duke,6.0,Miami,31.0,5.5,25.0,16.317436642715208
2017,5,Illinois,6.0,Nebraska,28.0,6.5,22.0,5.050827461588918
2017,5,Utah State,40.0,BYU,24.0,-1.0,-16.0,2.7567206584433
2017,5,Washington State,30.0,USC,27.0,4.5,-3.0,1.3078863385760315
2017,5,Georgia Tech,33.0,North Carolina,7.0,-10.0,-26.0,-17.41899240605763
2017,5,Wisconsin,33.0,Northwestern,24.0,-16.5,-9.0,-14.997587522710623
2017,5,East Carolina,31.0,South Florida,61.0,22.5,30.0,28.63284347433639
2017,5,Minnesota,24.0,Maryland,31.0,-13.5,7.0,-14.55543438635531
2017,5,Pittsburgh,42.0,Rice,10.0,-20.5,-32.0,-27.826918761355312
2017,5,Florida,38.0,Vanderbilt,24.0,-9.0,-14.0,-9.889418761355312
2017,5,Temple,13.0,Houston,20.0,11.0,7.0,10.754167782449743
2017,5,NC State,33.0,Syracuse,25.0,-14.0,-8.0,-3.515625
