id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
252602641,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,false,50171,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,80,28,21,17,14,,,,2534,Sam Houston State,Southland,fcs,21,0,7,0,14,,,,,,
252602483,2005,3,regular,2005-09-17T23:00:00.000Z,,false,false,0,3626,Autzen Stadium,2483,Oregon,Pac-10,fbs,37,0,30,7,0,,1543,1547,278,Fresno State,Western Athletic,fbs,34,10,17,0,7,,1735,1731,,,
252602065,2005,3,regular,2005-09-17T23:00:00.000Z,false,true,true,,,,2065,Bethune-Cookman,MEAC,fcs,24,7,7,10,0,,,,2569,South Carolina State,MEAC,fcs,27,20,0,0,7,,,,,,
252600058,2005,3,regular,2005-09-17T23:00:00.000Z,,false,false,0,3886,Raymond James Stadium,58,South Florida,Big East,fbs,31,7,14,7,3,,1399,1423,2116,UCF,Conference USA,fbs,14,0,0,7,7,,1254,1230,,,
252600249,2005,3,regular,2005-09-17T23:00:00.000Z,,false,false,0,,,249,North Texas,Sun Belt,fbs,2,2,0,0,0,,1381,1197,202,Tulsa,Conference USA,fbs,54,0,19,14,21,,1286,1470,,,
252600153,2005,3,regular,2005-09-17T23:00:00.000Z,,false,false,0,3787,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,5,0,3,0,2,,1456,1464,275,Wisconsin,Big Ten,fbs,14,7,0,0,7,,1786,1778,,,
252602305,2005,3,regular,2005-09-17T23:00:00.000Z,,false,false,0,3833,Memorial Stadium,2305,Kansas,Big 12,fbs,34,7,0,7,20,,1616,1635,2348,Louisiana Tech,Western Athletic,fbs,14,0,7,0,7,,1338,1319,,,
252600265,2005,3,regular,2005-09-17T23:00:00.000Z,,false,false,0,,,265,Washington State,Pac-10,fbs,48,14,10,10,14,,,,2755,Grambling,SWAC,fcs,7,0,0,7,0,,,,,,
252602132,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,false,22637,3854,Nippert Stadium,2132,Cincinnati,Big East,fbs,7,0,7,0,0,,,,2717,Western Carolina,Southern,fcs,3,0,0,3,0,,,,,,
252602711,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,false,24497,3980,Waldo Stadium,2711,Western Michigan,Mid-American,fbs,34,10,7,14,3,,,,79,Southern Illinois,MVFC,fcs,28,7,14,0,7,,,,,,
252602275,2005,3,regular,2005-09-17T23:00:00.000Z,false,true,false,,,,2275,Hofstra,Atlantic 10,fcs,55,13,25,10,7,,,,2619,Stony Brook,NEC,fcs,0,0,0,0,0,,,,,,
252602197,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,false,,3858,O'Brien Stadium,2197,Eastern Illinois,OVC,fcs,6,0,0,0,6,,,,2287,Illinois State,MVFC,fcs,27,7,7,6,7,,,,,,
252600093,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,false,,3909,Roy Stewart Stadium,93,Murray State,OVC,fcs,27,7,6,14,0,,,,282,Indiana State,MVFC,fcs,15,10,5,0,0,,,,,,
252600272,2005,3,regular,2005-09-17T23:00:00.000Z,false,true,false,,,,272,Wisconsin-Platteville,,,14,0,7,0,7,,,,2181,Drake,Pioneer,fcs,37,3,20,0,14,,,,,,
252600005,2005,3,regular,2005-09-17T23:00:00.000Z,false,true,false,23109,3803,Legion Field,5,UAB,Conference USA,fbs,35,7,14,7,7,,,,55,Jacksonville State,OVC,fcs,28,0,7,0,21,,,,,,
252602335,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,false,,3992,Williams Stadium,2335,Liberty,Big South,fcs,0,0,0,0,0,,,,2754,Youngstown State,MVFC,fcs,42,7,21,7,7,,,,,,
252602572,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,false,28174,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,fbs,48,14,10,21,3,,,,2377,McNeese,Southland,fcs,20,7,6,6,1,,,,,,
252602166,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,false,,3897,Richardson Stadium,2166,Davidson,Pioneer,fcs,9,3,3,0,3,,,,2331,Lenoir-Rhyne,,,16,7,0,6,3,,,,,,
252602747,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,true,,3737,Gibbs Stadium,2747,Wofford,Southern,fcs,21,7,0,14,0,,,,290,Georgia Southern,Southern,fcs,17,7,7,0,3,,,,,,
252600231,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,false,,3868,Paladin Stadium,231,Furman,Southern,fcs,45,14,7,14,10,,,,2535,Samford,OVC,fcs,23,7,9,7,0,,,,,,
252600050,2005,3,regular,2005-09-17T23:00:00.000Z,false,false,true,,3650,Bragg Memorial Stadium,50,Florida A&M,MEAC,fcs,33,14,10,6,3,,,,47,Howard,MEAC,fcs,20,0,0,7,13,,,,,,
252600197,2005,3,regular,2005-09-17T23:05:00.000Z,,false,false,0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,20,0,13,7,0,,1637,1622,2032,Arkansas State,Sun Belt,fbs,10,7,0,3,0,,1136,1151,,,
252600103,2005,3,regular,2005-09-17T23:45:00.000Z,,false,true,0,3615,Alumni Stadium,103,Boston College,ACC,fbs,17,10,7,0,0,,1694,1677,52,Florida State,ACC,fbs,28,14,0,0,14,,1762,1779,,,
252600235,2005,3,regular,2005-09-18T00:00:00.000Z,false,false,false,30772,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,fbs,59,14,21,10,14,,,,236,Chattanooga,Southern,fcs,14,7,0,7,0,,,,,,
252602084,2005,3,regular,2005-09-18T00:00:00.000Z,,false,false,0,3965,UB Stadium,2084,Buffalo,Mid-American,fbs,3,0,0,3,0,,1122,1115,164,Rutgers,Big East,fbs,17,7,0,10,0,,1388,1395,,,
252600057,2005,3,regular,2005-09-18T00:00:00.000Z,,false,true,0,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,16,7,0,6,3,,1803,1810,2633,Tennessee,SEC,fbs,7,0,7,0,0,,1693,1686,,,
252600309,2005,3,regular,2005-09-18T00:00:00.000Z,false,false,false,17341,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,49,13,7,22,7,,,,2466,Northwestern State,Southland,fcs,28,0,21,0,7,,,,,,
252602617,2005,3,regular,2005-09-18T00:00:00.000Z,false,false,false,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,Southland,fcs,63,13,19,14,17,,,,2710,Western Illinois,MVFC,fcs,36,0,14,7,15,,,,,,
252602655,2005,3,regular,2005-09-18T00:00:00.000Z,,false,false,0,,,2655,Tulane,Conference USA,fbs,14,0,0,7,7,,1403,1384,344,Mississippi State,SEC,fbs,21,0,0,14,7,,1333,1352,,,
252600167,2005,3,regular,2005-09-18T00:00:00.000Z,,false,false,0,3971,University Stadium,167,New Mexico,Mountain West,fbs,38,7,17,14,0,,1558,1568,166,New Mexico State,Western Athletic,fbs,21,0,7,0,14,,1255,1245,,,
252600135,2005,3,regular,2005-09-18T00:30:00.000Z,,false,false,0,,,135,Minnesota,Big Ten,fbs,46,20,20,6,0,,1738,1799,2226,Florida Atlantic,Sun Belt,fbs,7,0,0,7,0,,1341,1280,,,
252602502,2005,3,regular,2005-09-18T01:00:00.000Z,false,true,true,,,,2502,Portland State,Big Sky,fcs,28,7,0,14,7,,,,16,Sacramento State,Big Sky,fcs,12,3,3,0,6,,,,,,
252600013,2005,3,regular,2005-09-18T01:00:00.000Z,false,false,false,,1027,Alex G. Spanos Stadium,13,Cal Poly,Great West,fcs,38,7,21,7,3,,,,147,Montana State,Big Sky,fcs,10,0,7,3,0,,,,,,
252600331,2005,3,regular,2005-09-18T01:05:00.000Z,false,false,false,,3906,Roos Field,331,Eastern Washington,Big Sky,fcs,48,17,3,7,21,,,,2848,Western Oregon,,,7,0,7,0,0,,,,,,
252600012,2005,3,regular,2005-09-18T02:00:00.000Z,,false,true,0,3619,Arizona Stadium,12,Arizona,Pac-10,fbs,24,7,10,0,7,,1370,1387,2509,Purdue,Big Ten,fbs,31,14,7,10,0,,1792,1775,,,
252600024,2005,3,regular,2005-09-18T02:00:00.000Z,false,false,false,31250,3940,Stanford Stadium,24,Stanford,Pac-10,fbs,17,10,7,0,0,,,,302,UC Davis,Great West,fcs,20,0,7,7,6,,,,,,
252602440,2005,3,regular,2005-09-18T02:00:00.000Z,,false,false,0,3816,Mackay Stadium,2440,Nevada,Western Athletic,fbs,22,9,0,3,10,,1228,1247,2439,UNLV,Mountain West,fbs,14,7,0,0,7,,1332,1313,,,
252600009,2005,3,regular,2005-09-18T02:00:00.000Z,,false,true,0,3947,Sun Devil Stadium,9,Arizona State,Pac-10,fbs,52,7,31,7,7,,1713,1771,77,Northwestern,Big Ten,fbs,21,7,7,0,7,,1504,1446,,,
252600030,2005,3,regular,2005-09-18T02:15:00.000Z,,false,false,0,477,Los Angeles Memorial Coliseum,30,USC,Pac-10,fbs,70,28,14,14,14,,2057,2159,8,Arkansas,SEC,fbs,17,7,3,0,7,,1627,1525,,,
252640068,2005,4,regular,2005-09-22T00:00:00.000Z,,false,false,0,3653,Albertsons Stadium,68,Boise State,Western Athletic,fbs,48,6,21,14,7,,1726,1791,189,Bowling Green,Mid-American,fbs,20,0,6,0,14,,1659,1594,,,
252650254,2005,4,regular,2005-09-22T23:30:00.000Z,,false,true,0,587,Rice-Eccles Stadium,254,Utah,Mountain West,fbs,38,7,24,7,0,,1819,1816,2005,Air Force,Mountain West,fbs,35,7,14,0,14,,1489,1492,,,
252652226,2005,4,regular,2005-09-22T23:30:00.000Z,,false,true,0,,,2226,Florida Atlantic,Sun Belt,fbs,21,14,0,0,7,,1280,1254,2433,Louisiana Monroe,Sun Belt,fbs,28,7,7,0,14,,1126,1152,,,
252650245,2005,4,regular,2005-09-23T00:30:00.000Z,false,false,false,72741,3795,Kyle Field,245,Texas A&M,Big 12,fbs,44,13,14,14,3,,1715,1709,326,Texas State,Southland,fcs,31,0,17,0,14,,1309,1315,,,
252670349,2005,4,regular,2005-09-24T00:00:00.000Z,,false,false,25007,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,fbs,21,7,7,7,0,,1184,1195,66,Iowa State,Big 12,fbs,28,7,0,7,14,,1520,1509,,,
252660166,2005,4,regular,2005-09-24T02:00:00.000Z,,false,false,0,3601,Aggie Memorial Stadium,166,New Mexico State,Western Athletic,fbs,13,10,0,3,0,,1245,1237,25,California,Pac-10,fbs,41,20,7,0,14,,1860,1868,,,
252670135,2005,4,regular,2005-09-24T16:00:00.000Z,,false,true,0,,,135,Minnesota,Big Ten,fbs,42,3,7,10,8,,1799,1807,2509,Purdue,Big Ten,fbs,35,0,7,21,0,,1775,1767,,,
252670277,2005,4,regular,2005-09-24T16:00:00.000Z,,false,false,0,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,fbs,20,7,13,0,0,,1663,1651,151,East Carolina,Conference USA,fbs,15,3,3,3,6,,1208,1220,,,
252672390,2005,4,regular,2005-09-24T16:00:00.000Z,,false,false,0,,,2390,Miami,ACC,fbs,23,3,10,3,7,,1830,1856,38,Colorado,Big 12,fbs,3,0,0,0,3,,1620,1594,,,
252670152,2005,4,regular,2005-09-24T16:00:00.000Z,,false,true,0,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,24,10,0,14,0,,1634,1607,153,North Carolina,ACC,fbs,31,7,7,14,3,,1464,1491,,,
252670356,2005,4,regular,2005-09-24T16:00:00.000Z,,false,true,0,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,14,7,0,0,7,,1434,1333,127,Michigan State,Big Ten,fbs,61,10,28,7,16,,1739,1840,,,
252670228,2005,4,regular,2005-09-24T16:00:00.000Z,,false,true,0,3836,Memorial Stadium,228,Clemson,ACC,fbs,13,0,10,0,0,,1635,1633,103,Boston College,ACC,fbs,16,3,7,0,0,,1677,1679,,,
252670194,2005,4,regular,2005-09-24T16:00:00.000Z,,false,true,0,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,31,7,10,7,7,,1771,1828,2294,Iowa,Big Ten,fbs,6,0,0,3,3,,1721,1664,,,
252670077,2005,4,regular,2005-09-24T16:00:00.000Z,,false,true,0,3911,Ryan Field,77,Northwestern,Big Ten,fbs,29,10,13,0,6,,1446,1454,213,Penn State,Big Ten,fbs,34,0,14,3,17,,1697,1689,,,
252670160,2005,4,regular,2005-09-24T16:00:00.000Z,false,false,false,,3688,Wildcat Stadium,160,New Hampshire,Atlantic 10,fcs,49,14,21,14,0,,,,159,Dartmouth,Ivy,fcs,20,10,0,3,7,,,,,,
252670333,2005,4,regular,2005-09-24T16:30:00.000Z,,false,true,0,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,24,0,7,3,14,,1707,1713,8,Arkansas,SEC,fbs,13,0,3,0,10,,1525,1519,,,
252670171,2005,4,regular,2005-09-24T16:30:00.000Z,false,false,false,,3802,Lawrence A. Wien Stadium,171,Columbia,Ivy,fcs,23,0,0,6,17,,,,2184,Duquesne,Metro Atlantic Athletic,fcs,13,3,3,0,7,,,,,,
252670294,2005,4,regular,2005-09-24T16:30:00.000Z,false,true,true,,3691,D. B. Milne Field,294,Jacksonville,Pioneer,fcs,55,7,21,13,14,,,,2086,Butler,Pioneer,fcs,21,13,8,0,0,,,,,,
252672827,2005,4,regular,2005-09-24T17:00:00.000Z,false,true,false,,,,2827,Rowan,,,35,0,7,7,14,,,,2523,Robert Morris,NEC,fcs,28,7,14,7,0,,,,,,
252672674,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,true,,3655,Brown Field,2674,Valparaiso,Pioneer,fcs,17,0,3,7,7,,,,2166,Davidson,Pioneer,fcs,48,6,25,17,0,,,,,,
252672678,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,false,,3597,Alumni Memorial Field,2678,VMI,Big South,fcs,26,3,10,0,13,,,,2329,Lehigh,Patriot,fcs,28,7,7,7,7,,,,,,
252670218,2005,4,regular,2005-09-24T17:00:00.000Z,,false,false,0,3806,Lincoln Financial Field,218,Temple,FBS Independents,fbs,16,13,3,0,0,,1076,1078,2711,Western Michigan,Mid-American,fbs,19,2,14,0,3,,1177,1175,,,
252672450,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,true,,3991,"William Dick"""" Price Stadium""""",2450,Norfolk State,MEAC,fcs,61,7,6,22,7,,,,2065,Bethune-Cookman,MEAC,fcs,63,21,0,14,7,,,,,,
252670322,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,true,,3721,Fisher Field,322,Lafayette,Patriot,fcs,27,0,20,0,7,,,,2230,Fordham,Patriot,fcs,10,10,0,0,0,,,,,,
252672115,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,true,,3624,Arute Field,2115,Central Connecticut,NEC,fcs,14,0,14,0,0,,,,399,Albany,NEC,fcs,13,7,0,0,6,,,,,,
252670163,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,false,,3881,Princeton University Stadium,163,Princeton,Ivy,fcs,20,7,6,0,7,,,,301,San Diego,Pioneer,fcs,17,0,3,7,7,,,,,,
252672117,2005,4,regular,2005-09-24T17:00:00.000Z,,false,true,0,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,20,3,10,7,0,,1162,1157,2199,Eastern Michigan,Mid-American,fbs,23,0,14,0,6,,1154,1159,,,
252672729,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,false,,3998,Zable Stadium,2729,William & Mary,Atlantic 10,fcs,56,7,21,7,21,,,,2335,Liberty,Big South,fcs,0,0,0,0,0,,,,,,
252670043,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,true,,3997,Yale Bowl,43,Yale,Ivy,fcs,37,9,14,7,7,,,,172,Cornell,Ivy,fcs,17,3,0,0,14,,,,,,
252660108,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,true,,3750,Harvard Stadium,108,Harvard,Ivy,fcs,38,0,14,8,10,,,,225,Brown,Ivy,fcs,35,16,3,3,10,,,,,,
252672681,2005,4,regular,2005-09-24T17:00:00.000Z,false,false,false,,3979,Wagner College Stadium,2681,Wagner,NEC,fcs,21,0,7,0,14,,,,2368,Marist,Metro Atlantic Athletic,fcs,38,14,0,3,21,,,,,,
252672325,2005,4,regular,2005-09-24T17:00:00.000Z,false,true,false,,,,2325,La Salle,Metro Atlantic Athletic,fcs,29,6,3,7,13,,,,2598,St Francis (PA),NEC,fcs,27,8,5,0,14,,,,,,
252672822,2005,4,regular,2005-09-24T17:30:00.000Z,false,true,false,,,,2822,North Greenville,,,28,7,7,7,7,,,,2127,Charleston Southern,Big South,fcs,35,14,7,0,14,,,,,,
252672241,2005,4,regular,2005-09-24T17:30:00.000Z,false,false,false,,3710,Ernest W. Spangler Stadium,2241,Gardner-Webb,Big South,fcs,28,21,7,0,0,,,,2630,UT Martin,OVC,fcs,31,7,3,21,0,,,,,,
252670221,2005,4,regular,2005-09-24T18:00:00.000Z,false,false,false,43135,3752,Heinz Field,221,Pittsburgh,Big East,fbs,41,9,7,18,7,,,,2754,Youngstown State,MVFC,fcs,0,0,0,0,0,,,,,,
252672567,2005,4,regular,2005-09-24T18:00:00.000Z,,false,true,0,3735,Gerald J. Ford Stadium,2567,SMU,Conference USA,fbs,10,0,0,3,7,,1090,1068,2655,Tulane,Conference USA,fbs,31,7,7,0,17,,1384,1406,,,
252670231,2005,4,regular,2005-09-24T18:00:00.000Z,false,false,false,,3868,Paladin Stadium,231,Furman,Southern,fcs,44,7,14,7,7,,,,2275,Hofstra,Atlantic 10,fcs,41,14,7,0,14,,,,,,
252672619,2005,4,regular,2005-09-24T18:00:00.000Z,false,false,false,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,NEC,fcs,7,0,0,7,0,,,,46,Georgetown,Patriot,fcs,10,0,0,0,10,,,,,,
252670195,2005,4,regular,2005-09-24T18:00:00.000Z,,false,true,0,3876,Peden Stadium,195,Ohio,Mid-American,fbs,35,0,21,7,7,,1259,1262,2309,Kent State,Mid-American,fbs,32,2,7,9,14,,1413,1410,,,
252672181,2005,4,regular,2005-09-24T18:00:00.000Z,false,false,true,,3701,Drake Stadium,2181,Drake,Pioneer,fcs,54,20,14,7,13,,,,2046,Austin Peay,Pioneer,fcs,0,0,0,0,0,,,,,,
252670284,2005,4,regular,2005-09-24T18:00:00.000Z,false,true,false,,,,284,Stonehill,,,7,7,0,0,0,,,,314,Iona,Metro Atlantic Athletic,fcs,16,0,9,7,0,,,,,,
252672306,2005,4,regular,2005-09-24T18:10:00.000Z,,false,false,0,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,fbs,54,3,28,7,16,,1620,1703,249,North Texas,Sun Belt,fbs,7,0,0,0,7,,1197,1114,,,
252670002,2005,4,regular,2005-09-24T18:30:00.000Z,false,false,false,0,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,37,10,14,6,7,,1914,1923,98,Western Kentucky,MVFC,fcs,14,0,0,0,14,,1444,1435,,,
252672197,2005,4,regular,2005-09-24T18:30:00.000Z,false,false,true,,3858,O'Brien Stadium,2197,Eastern Illinois,OVC,fcs,43,17,17,9,0,,,,2535,Samford,OVC,fcs,14,0,7,0,7,,,,,,
252670252,2005,4,regular,2005-09-24T19:00:00.000Z,,false,true,0,3801,LaVell Edwards Stadium,252,BYU,Mountain West,fbs,50,21,3,10,10,,1455,1456,2628,TCU,Mountain West,fbs,51,10,6,7,21,,1500,1499,,,
252672198,2005,4,regular,2005-09-24T19:00:00.000Z,false,false,true,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,OVC,fcs,52,14,10,14,14,,,,2635,Tennessee Tech,OVC,fcs,3,0,0,3,0,,,,,,
252670050,2005,4,regular,2005-09-24T19:00:00.000Z,false,true,false,,3495,Georgia Dome,50,Florida A&M,MEAC,fcs,12,0,3,9,0,,,,2634,Tennessee State,OVC,fcs,7,7,0,0,0,,,,,,AT ATLANTA GA
252670147,2005,4,regular,2005-09-24T19:05:00.000Z,false,false,false,,3643,Bobcat Stadium,147,Montana State,Big Sky,fcs,20,7,6,0,7,,,,2449,North Dakota State,Great West,fcs,17,0,7,3,7,,,,,,
252670258,2005,4,regular,2005-09-24T19:30:00.000Z,,false,true,0,3923,Scott Stadium,258,Virginia,ACC,fbs,38,3,7,21,7,,1700,1732,150,Duke,ACC,fbs,7,0,0,0,7,,1257,1225,,,
252670154,2005,4,regular,2005-09-24T19:30:00.000Z,,false,true,0,3630,BB&T Field,154,Wake Forest,ACC,fbs,12,0,3,7,2,,1387,1379,120,Maryland,ACC,fbs,22,3,10,3,6,,1537,1545,,,
252670259,2005,4,regular,2005-09-24T19:30:00.000Z,,false,true,0,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,51,14,10,24,3,,1984,2078,59,Georgia Tech,ACC,fbs,7,0,0,7,0,,1717,1623,,,
252670264,2005,4,regular,2005-09-24T19:30:00.000Z,,false,false,0,,,264,Washington,Pac-10,fbs,17,0,3,0,14,,1353,1337,87,Notre Dame,FBS Independents,fbs,36,3,9,7,17,,1656,1672,,,
252670096,2005,4,regular,2005-09-24T19:30:00.000Z,,false,true,0,3683,Commonwealth Stadium,96,Kentucky,SEC,fbs,28,7,0,7,14,,1321,1318,57,Florida,SEC,fbs,49,14,35,0,0,,1810,1813,,,
252672032,2005,4,regular,2005-09-24T19:30:00.000Z,,false,true,0,,,2032,Arkansas State,Sun Belt,fbs,66,28,7,3,28,,1151,1281,2229,Florida International,Sun Belt,fbs,24,7,10,0,7,,1191,1061,,,
252672261,2005,4,regular,2005-09-24T20:00:00.000Z,false,true,true,,,,2261,Hampton,MEAC,fcs,44,13,14,17,0,,,,2415,Morgan State,MEAC,fcs,14,0,7,0,7,,,,,,
252672643,2005,4,regular,2005-09-24T20:00:00.000Z,false,false,true,,3782,Johnson Hagood Stadium,2643,The Citadel,Southern,fcs,13,7,0,6,0,,,,2026,Appalachian State,Southern,fcs,45,7,14,7,17,,,,,,
252670304,2005,4,regular,2005-09-24T21:05:00.000Z,false,false,true,,1930,Holt Arena,304,Idaho State,Big Sky,fcs,34,13,11,0,10,,,,331,Eastern Washington,Big Sky,fcs,30,7,0,10,13,,,,,,
252670016,2005,4,regular,2005-09-24T21:05:00.000Z,false,false,false,,3757,Hornet Stadium,16,Sacramento State,Big Sky,fcs,7,0,7,0,0,,,,302,UC Davis,Great West,fcs,37,7,14,7,9,,,,,,
252672006,2005,4,regular,2005-09-24T22:00:00.000Z,,false,true,0,,,2006,Akron,Mid-American,fbs,48,11,17,14,0,,1369,1385,2459,Northern Illinois,Mid-American,fbs,42,14,7,0,21,,1537,1521,,,
252670275,2005,4,regular,2005-09-24T22:00:00.000Z,,false,true,0,347,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,23,0,3,3,17,,1778,1780,130,Michigan,Big Ten,fbs,20,0,13,0,7,,1829,1827,,,
252672542,2005,4,regular,2005-09-24T22:00:00.000Z,false,false,false,,3952,Ted Wright Stadium,2542,Savannah State,FCS Independents,fcs,21,0,14,7,0,,,,47,Howard,MEAC,fcs,39,14,7,12,6,,,,,,
252670036,2005,4,regular,2005-09-24T22:00:00.000Z,,false,false,0,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,Mountain West,fbs,42,21,0,0,21,,1395,1430,2440,Nevada,Western Athletic,fbs,21,0,7,7,7,,1247,1212,,,
252672116,2005,4,regular,2005-09-24T22:00:00.000Z,,false,true,0,,,2116,UCF,Conference USA,fbs,23,7,10,3,3,,1230,1269,276,Marshall,Conference USA,fbs,13,0,0,7,6,,1511,1472,,,
252672210,2005,4,regular,2005-09-24T22:00:00.000Z,false,false,false,,3894,Rhodes Stadium,2210,Elon,Southern,fcs,12,3,3,6,0,,,,2448,North Carolina A&T,MEAC,fcs,9,7,0,2,0,,,,,,AT BURLINGTON NC
252670058,2005,4,regular,2005-09-24T22:45:00.000Z,,false,true,0,3886,Raymond James Stadium,58,South Florida,Big East,fbs,45,7,17,14,7,,1423,1588,97,Louisville,Big East,fbs,14,0,7,0,7,,1967,1802,,,
252670202,2005,4,regular,2005-09-24T23:00:00.000Z,,false,true,0,,,202,Tulsa,Conference USA,fbs,37,7,14,7,3,,1470,1479,235,Memphis,Conference USA,fbs,31,7,7,7,10,,1502,1493,,,
252672413,2005,4,regular,2005-09-24T23:00:00.000Z,false,false,true,,3774,Jayne Stadium,2413,Morehead State,Pioneer,fcs,7,0,0,0,7,,,,2168,Dayton,Pioneer,fcs,42,7,21,0,14,,,,,,
252670324,2005,4,regular,2005-09-24T23:00:00.000Z,false,false,false,,3654,Brooks Stadium,324,Coastal Carolina,Big South,fcs,24,3,11,3,7,,,,2169,Delaware State,MEAC,fcs,6,3,3,0,0,,,,,,
252670048,2005,4,regular,2005-09-24T23:00:00.000Z,false,true,false,,,,48,Delaware,Atlantic 10,fcs,35,0,7,14,14,,,,107,Holy Cross,Patriot,fcs,23,0,7,10,6,,,,,,
252672483,2005,4,regular,2005-09-24T23:00:00.000Z,,false,true,0,3626,Autzen Stadium,2483,Oregon,Pac-10,fbs,13,10,3,0,0,,1547,1528,30,USC,Pac-10,fbs,45,0,10,21,14,,2159,2178,,,
252672546,2005,4,regular,2005-09-24T23:00:00.000Z,false,true,true,,3758,Houck Stadium,2546,Southeast Missouri State,OVC,fcs,10,3,0,7,0,,,,55,Jacksonville State,OVC,fcs,24,7,3,0,14,,,,,,
252670145,2005,4,regular,2005-09-24T23:00:00.000Z,,false,false,0,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,14,7,0,0,7,,1509,1490,2751,Wyoming,Mountain West,fbs,24,0,13,11,0,,1528,1547,,,
252662579,2005,4,regular,2005-09-24T23:00:00.000Z,,false,false,79125,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,45,14,10,14,7,,1463,1518,2653,Troy,Sun Belt,fbs,20,0,10,3,7,,1388,1333,,,
252672641,2005,4,regular,2005-09-24T23:00:00.000Z,false,false,false,44681,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,63,14,35,7,7,,,,282,Indiana State,MVFC,fcs,7,0,0,0,7,,,,,,
252670238,2005,4,regular,2005-09-24T23:00:00.000Z,,false,false,38446,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,37,0,17,14,6,,,,257,Richmond,Atlantic 10,fcs,13,3,3,7,0,,,,,,
252670222,2005,4,regular,2005-09-24T23:00:00.000Z,false,false,false,,3730,Franklin Field,222,Villanova,Atlantic 10,fcs,28,0,7,7,14,,,,219,Pennsylvania,Ivy,fcs,24,3,14,7,0,,,,,,
252670290,2005,4,regular,2005-09-24T23:00:00.000Z,false,false,true,,3608,Paulson Stadium,290,Georgia Southern,Southern,fcs,48,13,14,14,7,,,,236,Chattanooga,Southern,fcs,10,3,7,0,0,,,,,,
252672710,2005,4,regular,2005-09-24T23:05:00.000Z,false,false,false,,3746,Hanson Field,2710,Western Illinois,MVFC,fcs,70,14,28,14,14,,,,2295,Iowa Wesleyan,,,7,0,0,0,7,,,,,,
252672692,2005,4,regular,2005-09-24T23:30:00.000Z,false,false,true,,3942,Stewart Stadium,2692,Weber State,Big Sky,fcs,31,3,14,7,7,,,,2464,Northern Arizona,Big Sky,fcs,23,7,10,3,3,,,,,,
