id,season,week,neutral_site,home_team_x,home_conference,home_points,home_pregame_elo,away_team_x,away_conference,away_points,away_pregame_elo,spread,margin
400938671.0,2017.0,13.0,False,Middle Tennessee,Conference USA,41.0,1291.0,Old Dominion,Conference USA,10.0,1199.0,-13.0,-31.0
400933932.0,2017.0,13.0,False,Auburn,SEC,26.0,2030.0,Alabama,SEC,14.0,2247.0,5.0,-12.0
400935421.0,2017.0,13.0,False,Minnesota,Big Ten,0.0,1530.0,Wisconsin,Big Ten,31.0,1996.0,18.5,31.0
400934558.0,2017.0,13.0,False,Kansas State,Big 12,20.0,1676.0,Iowa State,Big 12,19.0,1711.0,-2.5,-1.0
400945307.0,2017.0,13.0,False,Fresno State,Mountain West,28.0,1473.0,Boise State,Mountain West,17.0,1754.0,6.5,-11.0
400935419.0,2017.0,13.0,False,Maryland,Big Ten,3.0,1299.0,Penn State,Big Ten,66.0,2030.0,23.5,63.0
400937533.0,2017.0,13.0,False,NC State,ACC,33.0,1661.0,North Carolina,ACC,21.0,1448.0,-14.5,-12.0
400934560.0,2017.0,13.0,False,Oklahoma,Big 12,59.0,1983.0,West Virginia,Big 12,31.0,1667.0,-23.0,-28.0
400944882.0,2017.0,13.0,False,New Mexico State,Sun Belt,17.0,1232.0,Idaho,Sun Belt,10.0,1174.0,-10.0,-7.0
400935423.0,2017.0,13.0,False,Rutgers,Big Ten,7.0,1139.0,Michigan State,Big Ten,40.0,1564.0,14.0,33.0
400941853.0,2017.0,13.0,False,Tulsa,American Athletic,22.0,1463.0,Temple,American Athletic,43.0,1457.0,4.5,21.0
400933938.0,2017.0,13.0,False,Tennessee,SEC,24.0,1422.0,Vanderbilt,SEC,42.0,1315.0,-2.5,18.0
400935418.0,2017.0,13.0,False,Illinois,Big Ten,7.0,1246.0,Northwestern,Big Ten,42.0,1754.0,16.5,35.0
400935328.0,2017.0,13.0,False,Arizona State,Pac-12,42.0,1502.0,Arizona,Pac-12,30.0,1549.0,2.0,-12.0
400944881.0,2017.0,13.0,False,Louisiana,Sun Belt,24.0,1212.0,Georgia Southern,Sun Belt,34.0,1315.0,-5.5,10.0
400945309.0,2017.0,13.0,False,San José State,Mountain West,20.0,775.0,Wyoming,Mountain West,17.0,1509.0,19.0,-3.0
400935327.0,2017.0,13.0,False,Oregon,Pac-12,69.0,1543.0,Oregon State,Pac-12,10.0,1233.0,-25.5,-59.0
400938669.0,2017.0,13.0,False,Louisiana Tech,Conference USA,20.0,1410.0,UT San Antonio,Conference USA,6.0,1424.0,1.0,-14.0
400933937.0,2017.0,13.0,False,South Carolina,SEC,10.0,1586.0,Clemson,ACC,34.0,2044.0,13.5,24.0
400933936.0,2017.0,13.0,False,LSU,SEC,45.0,1808.0,Texas A&M,SEC,21.0,1714.0,-11.0,-24.0
400935330.0,2017.0,13.0,False,Washington,Pac-12,41.0,1979.0,Washington State,Pac-12,14.0,1694.0,-9.5,-27.0
400934583.0,2017.0,13.0,False,Stanford,Pac-12,38.0,1861.0,Notre Dame,FBS Independents,20.0,1874.0,3.0,-18.0
400945310.0,2017.0,13.0,False,Hawai'i,Mountain West,20.0,1073.0,BYU,FBS Independents,30.0,1344.0,3.0,10.0
400935329.0,2017.0,13.0,False,Utah,Pac-12,34.0,1617.0,Colorado,Pac-12,13.0,1533.0,-9.5,-21.0
400945306.0,2017.0,13.0,False,Air Force,Mountain West,38.0,1420.0,Utah State,Mountain West,35.0,1487.0,-2.5,-3.0
400955149.0,2017.0,14.0,True,USC,Pac-12,31.0,1829.0,Stanford,Pac-12,28.0,1903.0,-3.5,-3.0
400955150.0,2017.0,14.0,True,Toledo,Mid-American,45.0,1690.0,Akron,Mid-American,28.0,1261.0,-20.5,-17.0
400955152.0,2017.0,14.0,False,Florida Atlantic,Conference USA,41.0,1595.0,North Texas,Conference USA,17.0,1285.0,-12.0,-24.0
400985387.0,2017.0,14.0,False,Florida International,Conference USA,63.0,1310.0,UMass,FBS Independents,45.0,1363.0,2.5,-18.0
400955151.0,2017.0,14.0,False,UCF,American Athletic,62.0,1809.0,Memphis,American Athletic,55.0,1854.0,-7.0,-7.0
401000149.0,2017.0,14.0,False,Florida State,ACC,42.0,1624.0,Louisiana Monroe,Sun Belt,10.0,1224.0,-26.0,-32.0
400955157.0,2017.0,14.0,True,Oklahoma,Big 12,41.0,2020.0,TCU,Big 12,17.0,1860.0,-7.5,-24.0
400944886.0,2017.0,14.0,False,Coastal Carolina,Sun Belt,28.0,1192.0,Georgia Southern,Sun Belt,17.0,1327.0,3.0,-11.0
400944887.0,2017.0,14.0,False,Georgia State,Sun Belt,10.0,1225.0,Idaho,Sun Belt,24.0,1168.0,-7.0,14.0
400944884.0,2017.0,14.0,False,Appalachian State,Sun Belt,63.0,1526.0,Louisiana,Sun Belt,14.0,1200.0,-14.0,-49.0
400955153.0,2017.0,14.0,True,Auburn,SEC,7.0,2071.0,Georgia,SEC,28.0,1984.0,1.5,21.0
400944888.0,2017.0,14.0,False,New Mexico State,Sun Belt,22.0,1238.0,South Alabama,Sun Belt,17.0,1099.0,-11.5,-5.0
400944885.0,2017.0,14.0,False,Arkansas State,Sun Belt,25.0,1629.0,Troy,Sun Belt,32.0,1622.0,-1.0,7.0
400955154.0,2017.0,14.0,False,Boise State,Mountain West,17.0,1711.0,Fresno State,Mountain West,14.0,1516.0,-9.5,-3.0
400955155.0,2017.0,14.0,True,Clemson,ACC,38.0,2058.0,Miami,ACC,3.0,1879.0,-12.5,-35.0
400955156.0,2017.0,14.0,True,Wisconsin,Big Ten,21.0,2027.0,Ohio State,Big Ten,27.0,2103.0,3.5,6.0
400934572.0,2017.0,15.0,True,Navy,American Athletic,13.0,1605.0,Army,FBS Independents,14.0,1505.0,-2.5,1.0
401022510.0,2018.0,1.0,False,Colorado State,Mountain West,34.0,1529.0,Hawai'i,Mountain West,43.0,1217.0,-17.0,9.0
401019470.0,2018.0,1.0,False,Connecticut,American Athletic,17.0,1241.0,UCF,American Athletic,56.0,1728.0,22.5,39.0
401013342.0,2018.0,1.0,False,Purdue,Big Ten,27.0,1555.0,Northwestern,Big Ten,31.0,1691.0,-1.0,4.0
401013086.0,2018.0,1.0,False,Tulane,American Athletic,17.0,1390.0,Wake Forest,ACC,23.0,1591.0,7.5,6.0
401020673.0,2018.0,1.0,False,Western Michigan,Mid-American,42.0,1553.0,Syracuse,ACC,55.0,1341.0,5.0,13.0
401013089.0,2018.0,1.0,False,Duke,ACC,34.0,1594.0,Army,FBS Independents,14.0,1522.0,-14.0,-20.0
401012880.0,2018.0,1.0,False,Michigan State,Big Ten,38.0,1623.0,Utah State,Mountain West,31.0,1475.0,-23.5,-7.0
401022512.0,2018.0,1.0,False,Stanford,Pac-12,31.0,1757.0,San Diego State,Mountain West,10.0,1584.0,-14.0,-21.0
401013354.0,2018.0,1.0,False,Wisconsin,Big Ten,34.0,1852.0,Western Kentucky,Conference USA,3.0,1436.0,-36.0,-31.0
401012680.0,2018.0,1.0,True,Colorado State,Mountain West,13.0,1482.0,Colorado,Pac-12,45.0,1495.0,-7.0,32.0
401014977.0,2018.0,1.0,False,Rice,Conference USA,27.0,1164.0,Houston,American Athletic,45.0,1573.0,26.0,18.0
401012804.0,2018.0,1.0,False,Illinois,Big Ten,31.0,1305.0,Kent State,Mid-American,24.0,1129.0,-18.0,-7.0
401012256.0,2018.0,1.0,False,South Carolina,SEC,49.0,1572.0,Coastal Carolina,Sun Belt,15.0,1315.0,-30.5,-34.0
401012820.0,2018.0,1.0,False,Rutgers,Big Ten,35.0,1231.0,Texas State,Sun Belt,7.0,1131.0,-16.5,-28.0
401012682.0,2018.0,1.0,False,Ohio State,Big Ten,77.0,1915.0,Oregon State,Pac-12,31.0,1229.0,-40.0,-46.0
401012253.0,2018.0,1.0,True,Texas Tech,Big 12,27.0,1518.0,Ole Miss,SEC,47.0,1533.0,1.5,20.0
401012872.0,2018.0,1.0,True,Maryland,Big Ten,34.0,1302.0,Texas,Big 12,29.0,1657.0,13.0,-5.0
401013065.0,2018.0,1.0,False,Oklahoma,Big 12,63.0,1875.0,Florida Atlantic,Conference USA,14.0,1642.0,-19.0,-49.0
401013087.0,2018.0,1.0,False,Boston College,ACC,55.0,1610.0,UMass,FBS Independents,21.0,1378.0,-20.5,-34.0
401012683.0,2018.0,1.0,False,Wyoming,Mountain West,19.0,1572.0,Washington State,Pac-12,41.0,1552.0,3.0,22.0
401013349.0,2018.0,1.0,False,Penn State,Big Ten,45.0,1923.0,Appalachian State,Sun Belt,38.0,1652.0,-24.5,-7.0
401012257.0,2018.0,1.0,True,Tennessee,SEC,14.0,1411.0,West Virginia,Big 12,40.0,1568.0,10.0,26.0
401012248.0,2018.0,1.0,True,Auburn,SEC,21.0,1829.0,Washington,Pac-12,16.0,1839.0,-1.0,-5.0
401012862.0,2018.0,1.0,False,Iowa,Big Ten,33.0,1712.0,Northern Illinois,Mid-American,7.0,1515.0,-9.5,-26.0
401012678.0,2018.0,1.0,False,USC,Pac-12,43.0,1713.0,UNLV,Mountain West,21.0,1350.0,-25.0,-22.0
401012684.0,2018.0,1.0,False,California,Pac-12,24.0,1556.0,North Carolina,ACC,17.0,1461.0,-7.0,-7.0
401021656.0,2018.0,1.0,False,Troy,Sun Belt,20.0,1594.0,Boise State,Mountain West,56.0,1648.0,9.5,36.0
401014975.0,2018.0,1.0,False,Miami (OH),Mid-American,28.0,1385.0,Marshall,Conference USA,35.0,1476.0,-1.5,7.0
401013448.0,2018.0,1.0,False,Liberty,FBS Independents,52.0,1444.0,Old Dominion,Conference USA,10.0,1251.0,5.0,-42.0
401012851.0,2018.0,1.0,False,Florida International,Conference USA,28.0,1377.0,Indiana,Big Ten,38.0,1559.0,13.0,10.0
401014974.0,2018.0,1.0,False,South Alabama,Sun Belt,26.0,1233.0,Louisiana Tech,Conference USA,30.0,1537.0,10.5,4.0
401014976.0,2018.0,1.0,False,North Texas,Conference USA,46.0,1335.0,SMU,American Athletic,23.0,1388.0,-3.5,-23.0
401012888.0,2018.0,1.0,False,Notre Dame,FBS Independents,24.0,1723.0,Michigan,Big Ten,17.0,1701.0,3.0,-7.0
401012259.0,2018.0,1.0,False,Vanderbilt,SEC,35.0,1414.0,Middle Tennessee,Conference USA,7.0,1421.0,-3.0,-28.0
401012246.0,2018.0,1.0,True,Alabama,SEC,51.0,1986.0,Louisville,ACC,14.0,1701.0,-24.0,-37.0
401012681.0,2018.0,1.0,False,Oregon,Pac-12,58.0,1614.0,Bowling Green,Mid-American,24.0,1266.0,-34.0,-34.0
401012677.0,2018.0,1.0,False,Arizona State,Pac-12,49.0,1498.0,UT San Antonio,Conference USA,7.0,1429.0,-17.5,-42.0
401012676.0,2018.0,1.0,False,Arizona,Pac-12,23.0,1513.0,BYU,FBS Independents,28.0,1395.0,-11.0,5.0
401019475.0,2018.0,1.0,False,Hawai'i,Mountain West,59.0,1264.0,Navy,American Athletic,41.0,1633.0,13.5,-18.0
401013095.0,2018.0,1.0,True,LSU,SEC,33.0,1736.0,Miami,ACC,17.0,1696.0,3.0,-16.0
401013096.0,2018.0,1.0,False,Florida State,ACC,3.0,1648.0,Virginia Tech,ACC,24.0,1731.0,-7.0,21.0
401019477.0,2018.0,2.0,False,SMU,American Athletic,12.0,1326.0,TCU,Big 12,42.0,1711.0,23.5,30.0
401013355.0,2018.0,2.0,False,Wisconsin,Big Ten,45.0,1887.0,New Mexico,Mountain West,14.0,1272.0,-35.5,-31.0
401013098.0,2018.0,2.0,False,Northwestern,Big Ten,7.0,1689.0,Duke,ACC,21.0,1633.0,-2.5,14.0
401013367.0,2018.0,2.0,False,Army,FBS Independents,38.0,1483.0,Liberty,FBS Independents,14.0,1541.0,-7.5,-24.0
401013100.0,2018.0,2.0,False,South Florida,American Athletic,49.0,1652.0,Georgia Tech,ACC,38.0,1557.0,3.0,-11.0
401013352.0,2018.0,2.0,False,Purdue,Big Ten,19.0,1557.0,Eastern Michigan,Mid-American,20.0,1432.0,-15.5,1.0
401012726.0,2018.0,2.0,False,Houston,American Athletic,45.0,1577.0,Arizona,Pac-12,18.0,1496.0,-3.5,-27.0
401012889.0,2018.0,2.0,False,Michigan,Big Ten,49.0,1693.0,Western Michigan,Mid-American,3.0,1502.0,-28.0,-46.0
401012271.0,2018.0,2.0,False,Vanderbilt,SEC,41.0,1488.0,Nevada,Mountain West,10.0,1391.0,-10.0,-31.0
401012266.0,2018.0,2.0,False,Kansas State,Big 12,10.0,1629.0,Mississippi State,SEC,31.0,1692.0,7.0,21.0
401012728.0,2018.0,2.0,False,Oklahoma,Big 12,49.0,1991.0,UCLA,Pac-12,21.0,1437.0,-31.0,-28.0
401014983.0,2018.0,2.0,False,Florida Atlantic,Conference USA,33.0,1526.0,Air Force,Mountain West,26.0,1448.0,-8.0,-7.0
401019479.0,2018.0,2.0,False,Navy,American Athletic,22.0,1552.0,Memphis,American Athletic,21.0,1723.0,7.0,-1.0
401012268.0,2018.0,2.0,False,South Carolina,SEC,17.0,1634.0,Georgia,SEC,41.0,1869.0,9.0,24.0
401012260.0,2018.0,2.0,False,Alabama,SEC,57.0,2062.0,Arkansas State,Sun Belt,7.0,1564.0,-37.0,-50.0
401012821.0,2018.0,2.0,False,Ohio State,Big Ten,52.0,1963.0,Rutgers,Big Ten,3.0,1292.0,-35.5,-49.0
401013377.0,2018.0,2.0,False,Notre Dame,FBS Independents,24.0,1731.0,Ball State,Mid-American,16.0,1071.0,-34.5,-8.0
401012729.0,2018.0,2.0,False,Nebraska,Big Ten,28.0,1394.0,Colorado,Pac-12,33.0,1576.0,-3.5,5.0
401013103.0,2018.0,2.0,False,East Carolina,American Athletic,41.0,1249.0,North Carolina,ACC,19.0,1457.0,16.0,-22.0
401012863.0,2018.0,2.0,False,Iowa,Big Ten,13.0,1756.0,Iowa State,Big 12,3.0,1645.0,-3.5,-10.0
401014981.0,2018.0,2.0,False,Charlotte,Conference USA,9.0,1136.0,Appalachian State,Sun Belt,45.0,1657.0,15.0,36.0
401013358.0,2018.0,2.0,False,Georgia Southern,Sun Belt,34.0,1364.0,UMass,FBS Independents,13.0,1313.0,-1.5,-21.0
401012873.0,2018.0,2.0,False,Bowling Green,Mid-American,14.0,1215.0,Maryland,Big Ten,45.0,1336.0,14.0,31.0
401013027.0,2018.0,2.0,False,UT San Antonio,Conference USA,20.0,1315.0,Baylor,Big 12,37.0,1433.0,17.0,17.0
401014990.0,2018.0,2.0,False,Coastal Carolina,Sun Belt,47.0,1253.0,UAB,Conference USA,24.0,1382.0,9.0,-23.0
401012270.0,2018.0,2.0,False,Texas A&M,SEC,26.0,1609.0,Clemson,ACC,28.0,1907.0,12.5,2.0
401014989.0,2018.0,2.0,False,Southern Mississippi,Conference USA,20.0,1420.0,Louisiana Monroe,Sun Belt,21.0,1289.0,-5.5,1.0
401012267.0,2018.0,2.0,False,Missouri,SEC,40.0,1612.0,Wyoming,Mountain West,13.0,1513.0,-19.5,-27.0
401014982.0,2018.0,2.0,False,Old Dominion,Conference USA,20.0,1154.0,Florida International,Conference USA,28.0,1372.0,3.0,8.0
401013329.0,2018.0,2.0,False,Minnesota,Big Ten,21.0,1582.0,Fresno State,Mountain West,14.0,1519.0,1.0,-7.0
401012730.0,2018.0,2.0,False,Northern Illinois,Mid-American,6.0,1471.0,Utah,Pac-12,17.0,1624.0,12.0,11.0
401012263.0,2018.0,2.0,False,Florida,SEC,16.0,1531.0,Kentucky,SEC,27.0,1482.0,-13.5,11.0
401012261.0,2018.0,2.0,False,Colorado State,Mountain West,34.0,1401.0,Arkansas,SEC,27.0,1461.0,14.0,-7.0
401012852.0,2018.0,2.0,False,Indiana,Big Ten,20.0,1564.0,Virginia,ACC,16.0,1375.0,-5.0,-4.0
401013105.0,2018.0,2.0,False,Pittsburgh,ACC,6.0,1557.0,Penn State,Big Ten,51.0,1918.0,7.5,45.0
401013490.0,2018.0,2.0,False,Oklahoma State,Big 12,55.0,1778.0,South Alabama,Sun Belt,13.0,1245.0,-30.5,-42.0
401013319.0,2018.0,2.0,False,Texas,Big 12,28.0,1623.0,Tulsa,American Athletic,21.0,1439.0,-22.0,-7.0
401012736.0,2018.0,2.0,False,Stanford,Pac-12,17.0,1789.0,USC,Pac-12,3.0,1730.0,-4.5,-14.0
401014991.0,2018.0,2.0,False,UNLV,Mountain West,52.0,1333.0,UTEP,Conference USA,24.0,1085.0,-23.0,-28.0
401019483.0,2018.0,2.0,False,Boise State,Mountain West,62.0,1746.0,Connecticut,American Athletic,7.0,1189.0,-33.5,-55.0
401012735.0,2018.0,2.0,False,BYU,FBS Independents,18.0,1412.0,California,Pac-12,21.0,1560.0,-2.0,3.0
401012727.0,2018.0,2.0,False,Arizona State,Pac-12,16.0,1612.0,Michigan State,Big Ten,13.0,1624.0,4.5,-3.0
401014988.0,2018.0,2.0,False,Hawai'i,Mountain West,43.0,1345.0,Rice,Conference USA,29.0,1160.0,-17.5,-14.0
401014993.0,2018.0,3.0,False,Charlotte,Conference USA,28.0,1097.0,Old Dominion,Conference USA,25.0,1155.0,1.5,-3.0
401013109.0,2018.0,3.0,False,Wake Forest,ACC,34.0,1588.0,Boston College,ACC,41.0,1675.0,6.0,7.0
401012281.0,2018.0,3.0,False,Tennessee,SEC,24.0,1367.0,UTEP,Conference USA,0.0,1040.0,-33.5,-24.0
401012275.0,2018.0,3.0,False,Georgia,SEC,49.0,1906.0,Middle Tennessee,Conference USA,7.0,1347.0,-34.0,-42.0
401013110.0,2018.0,3.0,False,Clemson,ACC,38.0,1894.0,Georgia Southern,Sun Belt,7.0,1408.0,-32.0,-31.0
401012853.0,2018.0,3.0,False,Indiana,Big Ten,38.0,1562.0,Ball State,Mid-American,10.0,1095.0,-15.5,-28.0
401012874.0,2018.0,3.0,False,Maryland,Big Ten,14.0,1408.0,Temple,American Athletic,35.0,1508.0,-16.0,21.0
401013368.0,2018.0,3.0,False,Army,FBS Independents,28.0,1550.0,Hawai'i,Mountain West,21.0,1358.0,-6.5,-7.0
401013337.0,2018.0,3.0,False,Nebraska,Big Ten,19.0,1398.0,Troy,Sun Belt,24.0,1496.0,-10.0,5.0
401012822.0,2018.0,3.0,False,Kansas,Big 12,55.0,1252.0,Rutgers,Big Ten,14.0,1233.0,-1.0,-41.0
401013350.0,2018.0,3.0,False,Penn State,Big Ten,63.0,2005.0,Kent State,Mid-American,10.0,1129.0,-35.5,-53.0
401013111.0,2018.0,3.0,False,Syracuse,ACC,30.0,1392.0,Florida State,ACC,7.0,1604.0,3.5,-23.0
401013114.0,2018.0,3.0,False,Toledo,Mid-American,24.0,1564.0,Miami,ACC,49.0,1658.0,12.0,25.0
401013039.0,2018.0,3.0,False,Iowa State,Big 12,27.0,1636.0,Oklahoma,Big 12,37.0,2004.0,18.5,10.0
401013112.0,2018.0,3.0,False,Pittsburgh,ACC,24.0,1470.0,Georgia Tech,ACC,19.0,1544.0,3.5,-5.0
401014996.0,2018.0,3.0,False,UAB,Conference USA,31.0,1311.0,Tulane,American Athletic,24.0,1393.0,3.5,-7.0
401012283.0,2018.0,3.0,False,Notre Dame,FBS Independents,22.0,1707.0,Vanderbilt,SEC,17.0,1560.0,-14.0,-5.0
401013028.0,2018.0,3.0,False,Baylor,Big 12,27.0,1462.0,Duke,ACC,40.0,1671.0,-2.5,13.0
401012890.0,2018.0,3.0,False,Michigan,Big Ten,45.0,1804.0,SMU,American Athletic,20.0,1289.0,-37.0,-25.0
401012806.0,2018.0,3.0,True,Illinois,Big Ten,19.0,1305.0,South Florida,American Athletic,25.0,1665.0,14.0,6.0
401012273.0,2018.0,3.0,False,Auburn,SEC,21.0,1840.0,LSU,SEC,22.0,1774.0,-10.0,1.0
401013356.0,2018.0,3.0,False,Wisconsin,Big Ten,21.0,1902.0,BYU,FBS Independents,24.0,1416.0,-23.5,3.0
401013330.0,2018.0,3.0,False,Minnesota,Big Ten,26.0,1588.0,Miami (OH),Mid-American,3.0,1319.0,-13.5,-23.0
401013491.0,2018.0,3.0,False,Oklahoma State,Big 12,44.0,1832.0,Boise State,Mountain West,21.0,1837.0,2.0,-23.0
401012272.0,2018.0,3.0,False,Arkansas,SEC,17.0,1448.0,North Texas,Conference USA,44.0,1397.0,-5.5,27.0
401013058.0,2018.0,3.0,False,Kansas State,Big 12,41.0,1582.0,UT San Antonio,Conference USA,17.0,1286.0,-21.0,-24.0
401012274.0,2018.0,3.0,False,Florida,SEC,48.0,1503.0,Colorado State,Mountain West,10.0,1414.0,-21.0,-38.0
401013323.0,2018.0,3.0,False,Texas Tech,Big 12,63.0,1477.0,Houston,American Athletic,49.0,1637.0,-1.0,-14.0
401013117.0,2018.0,3.0,False,Virginia,ACC,45.0,1377.0,Ohio,Mid-American,31.0,1606.0,-5.0,-14.0
401012744.0,2018.0,3.0,False,Nevada,Mountain West,37.0,1319.0,Oregon State,Pac-12,35.0,1181.0,-4.0,-2.0
401012277.0,2018.0,3.0,False,Ole Miss,SEC,7.0,1574.0,Alabama,SEC,62.0,2145.0,22.5,55.0
401019488.0,2018.0,3.0,False,Tulsa,American Athletic,20.0,1439.0,Arkansas State,Sun Belt,29.0,1481.0,-1.5,9.0
401021660.0,2018.0,3.0,False,South Alabama,Sun Belt,41.0,1191.0,Texas State,Sun Belt,31.0,1070.0,-9.5,-10.0
401013113.0,2018.0,3.0,False,Louisville,ACC,20.0,1625.0,Western Kentucky,Conference USA,17.0,1401.0,-23.5,-3.0
401013359.0,2018.0,3.0,False,Florida International,Conference USA,63.0,1371.0,UMass,FBS Independents,24.0,1269.0,-3.5,-39.0
401012279.0,2018.0,3.0,False,Purdue,Big Ten,37.0,1550.0,Missouri,SEC,40.0,1670.0,5.5,3.0
401013343.0,2018.0,3.0,False,Northwestern,Big Ten,34.0,1651.0,Akron,Mid-American,39.0,1277.0,-21.0,5.0
401012282.0,2018.0,3.0,False,Texas A&M,SEC,48.0,1622.0,Louisiana Monroe,Sun Belt,10.0,1297.0,-27.5,-38.0
401012278.0,2018.0,3.0,False,Mississippi State,SEC,56.0,1739.0,Louisiana,Sun Belt,10.0,1231.0,-34.0,-46.0
401013074.0,2018.0,3.0,True,TCU,Big 12,28.0,1748.0,Ohio State,Big Ten,40.0,2022.0,12.5,12.0
401012739.0,2018.0,3.0,False,Texas,Big 12,37.0,1623.0,USC,Pac-12,14.0,1707.0,-3.0,-23.0
401012742.0,2018.0,3.0,False,Utah,Pac-12,7.0,1634.0,Washington,Pac-12,21.0,1828.0,4.0,14.0
401012738.0,2018.0,3.0,False,San Diego State,Mountain West,28.0,1552.0,Arizona State,Pac-12,21.0,1613.0,5.0,-7.0
401012740.0,2018.0,3.0,False,UCLA,Pac-12,14.0,1424.0,Fresno State,Mountain West,38.0,1513.0,2.5,24.0
401019489.0,2018.0,4.0,False,Temple,American Athletic,31.0,1550.0,Tulsa,American Athletic,17.0,1424.0,-6.5,-14.0
401012807.0,2018.0,4.0,False,Illinois,Big Ten,24.0,1321.0,Penn State,Big Ten,63.0,2051.0,26.5,39.0
401012748.0,2018.0,4.0,False,USC,Pac-12,39.0,1641.0,Washington State,Pac-12,36.0,1629.0,-4.5,-3.0
401013119.0,2018.0,4.0,False,Purdue,Big Ten,30.0,1553.0,Boston College,ACC,13.0,1681.0,6.5,-17.0
401012875.0,2018.0,4.0,False,Maryland,Big Ten,42.0,1366.0,Minnesota,Big Ten,13.0,1616.0,-1.5,-29.0
401012289.0,2018.0,4.0,False,Missouri,SEC,29.0,1667.0,Georgia,SEC,43.0,1957.0,15.0,14.0
401019495.0,2018.0,4.0,False,SMU,American Athletic,31.0,1279.0,Navy,American Athletic,30.0,1558.0,6.5,-1.0
401013040.0,2018.0,4.0,False,Iowa State,Big 12,26.0,1645.0,Akron,Mid-American,13.0,1315.0,-19.5,-13.0
401012288.0,2018.0,4.0,False,Ole Miss,SEC,38.0,1482.0,Kent State,Mid-American,17.0,1083.0,-28.5,-21.0
401013129.0,2018.0,4.0,False,Wake Forest,ACC,27.0,1582.0,Notre Dame,FBS Independents,56.0,1706.0,6.5,29.0
401012891.0,2018.0,4.0,False,Michigan,Big Ten,56.0,1814.0,Nebraska,Big Ten,10.0,1396.0,-18.0,-46.0
401020685.0,2018.0,4.0,False,Toledo,Mid-American,63.0,1508.0,Nevada,Mountain West,44.0,1318.0,-10.5,-19.0
401013125.0,2018.0,4.0,False,North Carolina,ACC,38.0,1380.0,Pittsburgh,ACC,35.0,1478.0,3.0,-3.0
401013123.0,2018.0,4.0,False,Virginia,ACC,27.0,1427.0,Louisville,ACC,3.0,1623.0,-5.0,-24.0
401020811.0,2018.0,4.0,False,Bowling Green,Mid-American,23.0,1143.0,Miami (OH),Mid-American,38.0,1291.0,6.5,15.0
401015000.0,2018.0,4.0,False,Ball State,Mid-American,20.0,1073.0,Western Kentucky,Conference USA,28.0,1403.0,-3.0,8.0
401013029.0,2018.0,4.0,False,Baylor,Big 12,26.0,1452.0,Kansas,Big 12,7.0,1370.0,-7.5,-19.0
401012284.0,2018.0,4.0,False,Alabama,SEC,45.0,2237.0,Texas A&M,SEC,23.0,1689.0,-24.5,-22.0
401013120.0,2018.0,4.0,False,Georgia Tech,ACC,21.0,1536.0,Clemson,ACC,49.0,1922.0,16.5,28.0
401013128.0,2018.0,4.0,False,Old Dominion,Conference USA,49.0,1153.0,Virginia Tech,ACC,35.0,1775.0,28.5,-14.0
401013346.0,2018.0,4.0,False,Ohio State,Big Ten,49.0,2019.0,Tulane,American Athletic,6.0,1379.0,-37.5,-43.0
401013059.0,2018.0,4.0,False,West Virginia,Big 12,35.0,1612.0,Kansas State,Big 12,6.0,1610.0,-16.0,-29.0
401013360.0,2018.0,4.0,False,UMass,FBS Independents,49.0,1170.0,Charlotte,Conference USA,31.0,1099.0,-6.0,-18.0
401013124.0,2018.0,4.0,False,Miami,ACC,31.0,1714.0,Florida International,Conference USA,17.0,1470.0,-26.0,-14.0
401013122.0,2018.0,4.0,False,Florida State,ACC,37.0,1522.0,Northern Illinois,Mid-American,19.0,1463.0,-10.0,-18.0
401013127.0,2018.0,4.0,False,Syracuse,ACC,51.0,1474.0,Connecticut,American Athletic,21.0,1098.0,-30.0,-30.0
401012291.0,2018.0,4.0,False,Vanderbilt,SEC,14.0,1561.0,South Carolina,SEC,37.0,1597.0,1.5,23.0
401012750.0,2018.0,4.0,False,Oregon State,Pac-12,14.0,1182.0,Arizona,Pac-12,35.0,1436.0,5.0,21.0
401013075.0,2018.0,4.0,False,Texas,Big 12,31.0,1689.0,TCU,Big 12,16.0,1751.0,3.0,-15.0
401013450.0,2018.0,4.0,False,Liberty,FBS Independents,7.0,1474.0,North Texas,Conference USA,47.0,1477.0,11.0,40.0
401012290.0,2018.0,4.0,False,Tennessee,SEC,21.0,1392.0,Florida,SEC,47.0,1600.0,3.5,26.0
401013126.0,2018.0,4.0,False,Marshall,Conference USA,20.0,1482.0,NC State,ACC,37.0,1695.0,6.0,17.0
401014998.0,2018.0,4.0,False,Southern Mississippi,Conference USA,40.0,1412.0,Rice,Conference USA,22.0,1147.0,-13.5,-18.0
401013066.0,2018.0,4.0,False,Oklahoma,Big 12,28.0,1995.0,Army,FBS Independents,21.0,1549.0,-29.5,-7.0
401021662.0,2018.0,4.0,False,Arkansas State,Sun Belt,27.0,1496.0,UNLV,Mountain West,20.0,1378.0,-8.0,-7.0
401012287.0,2018.0,4.0,False,LSU,SEC,38.0,1778.0,Louisiana Tech,Conference USA,21.0,1525.0,-19.5,-17.0
401014999.0,2018.0,4.0,False,UT San Antonio,Conference USA,25.0,1258.0,Texas State,Sun Belt,21.0,1061.0,-7.0,-4.0
401013324.0,2018.0,4.0,False,Oklahoma State,Big 12,17.0,1889.0,Texas Tech,Big 12,41.0,1520.0,-14.5,24.0
