game_id,team,offense.success_rate,offense.explosiveness,offense.rushing_plays.success_rate,offense.rushing_plays.explosiveness,offense.passing_plays.success_rate,offense.passing_plays.explosiveness,defense.ppa,defense.success_rate,defense.stuff_rate,defense.passing_downs.success_rate,defense.rushing_plays.success_rate,defense.passing_plays.success_rate,defense.passing_plays.explosiveness
401282810,Ohio State,0.5384615384615384,1.3400698677084937,0.5526315789473685,1.2300421883621813,0.5185185185185185,1.5051113867279626,0.1359926396884104,0.4268292682926829,0.34615384615384615,0.375,0.38461538461538464,0.44642857142857145,1.6928013377503994
401282810,Tulsa,0.4268292682926829,1.4706222392671553,0.38461538461538464,0.9151744930590453,0.44642857142857145,1.6928013377503994,0.3864606566328218,0.5384615384615384,0.15789473684210525,0.5,0.5526315789473685,0.5185185185185185,1.5051113867279626
401282811,Akron,0.2972972972972973,1.1613448235631287,0.2903225806451613,1.0878368879710703,0.3023255813953488,1.212234932819169,0.6395597582026324,0.6721311475409836,0.09090909090909091,0.36363636363636365,0.7878787878787878,0.5357142857142857,1.7777837869161544
401282811,Ohio State,0.6721311475409836,1.3185877362206961,0.7878787878787878,1.0536669377425472,0.5357142857142857,1.7777837869161544,-0.22493696090967857,0.2972972972972973,0.1935483870967742,0.23333333333333334,0.2903225806451613,0.3023255813953488,1.212234932819169
401282812,Ohio State,0.5942028985507246,1.3442377842643392,0.5806451612903226,1.176160928554686,0.6052631578947368,1.4757761930805895,0.43283070413556035,0.5857142857142857,0.1111111111111111,0.4117647058823529,0.6666666666666666,0.5576923076923077,1.385469810273003
401282812,Purdue,0.5857142857142857,1.1418536219201152,0.6666666666666666,0.5531145000673029,0.5576923076923077,1.385469810273003,0.6723808786406062,0.5942028985507246,0.16129032258064516,0.36363636363636365,0.5806451612903226,0.6052631578947368,1.4757761930805895
401282813,Ohio State,0.515625,1.5615564734346532,0.4722222222222222,0.9108443915442473,0.5714285714285714,2.252938060443209,-0.04315675675271006,0.352112676056338,0.21875,0.17391304347826086,0.3125,0.38461538461538464,1.4987135996232208
401282813,Rutgers,0.352112676056338,1.2099834683213486,0.3125,0.7768882713685403,0.38461538461538464,1.4987135996232208,0.5476822153826597,0.515625,0.1388888888888889,0.42857142857142855,0.4722222222222222,0.5714285714285714,2.252938060443209
401282814,Ohio State,0.43283582089552236,1.3487049153089699,0.38235294117647056,0.8509951337745646,0.48484848484848486,1.753094112805674,0.2572794298451396,0.4936708860759494,0.20833333333333334,0.38461538461538464,0.4583333333333333,0.509090909090909,1.2170667018972863
401282814,Penn State,0.4936708860759494,1.127729663380779,0.4583333333333333,0.9003262926114872,0.509090909090909,1.2170667018972863,0.2043745892693749,0.43283582089552236,0.2647058823529412,0.3888888888888889,0.38235294117647056,0.48484848484848486,1.753094112805674
401282815,Penn State,0.32,1.4964205872117349,0.25,1.023954423032713,0.35294117647058826,1.653909308604742,0.0293370429387943,0.43820224719101125,0.22641509433962265,0.4074074074074074,0.4528301886792453,0.4166666666666667,0.8704229985923384
401282815,Wisconsin,0.43820224719101125,0.9042632870188518,0.4528301886792453,0.9254134672854227,0.4166666666666667,0.8704229985923384,0.1374418792421715,0.32,0.25,0.2608695652173913,0.25,0.35294117647058826,1.653909308604742
401282816,Ball State,0.3188405797101449,1.0517941504705133,0.28,1.148659070938169,0.3409090909090909,1.0065905209189407,0.34097880166112876,0.5822784810126582,0.08888888888888889,0.42105263157894735,0.6,0.5588235294117647,1.300488926769053
401282816,Penn State,0.5822784810126582,0.9621553846942236,0.6,0.7240688180489734,0.5588235294117647,1.300488926769053,-0.05627089845102716,0.3188405797101449,0.2,0.19230769230769232,0.28,0.3409090909090909,1.0065905209189407
401282817,Penn State,0.4,1.9839494377130007,0.3225806451612903,1.130756784689654,0.47058823529411764,2.5171948458525923,0.059223087920295715,0.31666666666666665,0.21739130434782608,0.14814814814814814,0.21739130434782608,0.3783783783783784,1.931021795083902
401282817,Villanova,0.31666666666666665,1.568599291037278,0.21739130434782608,0.5538162797067311,0.3783783783783784,1.931021795083902,0.2891339032868887,0.4,0.2903225806451613,0.375,0.3225806451612903,0.47058823529411764,2.5171948458525923
401282818,Penn State,0.4027777777777778,1.196445328472035,0.3902439024390244,0.7034305950562263,0.41935483870967744,1.8032326926761075,-0.18360671497008227,0.20689655172413793,0.20689655172413793,0.12,0.20689655172413793,0.20689655172413793,1.7630919964959657
401282818,Rutgers,0.20689655172413793,1.1995593486450284,0.20689655172413793,0.6360267007940913,0.20689655172413793,1.7630919964959657,0.09155901205296056,0.4027777777777778,0.2926829268292683,0.32,0.3902439024390244,0.41935483870967744,1.8032326926761075
401282819,Oregon State,0.352112676056338,1.3039473550374654,0.36666666666666664,1.125442431034849,0.35,1.4442012238966637,0.15038433018747668,0.4074074074074074,0.06451612903225806,0.28,0.41935483870967744,0.40816326530612246,1.4480409516191608
401282819,Purdue,0.4074074074074074,1.118659451605077,0.41935483870967744,0.6119186823526404,0.40816326530612246,1.4480409516191608,0.1178115029353194,0.352112676056338,0.13333333333333333,0.3,0.36666666666666664,0.35,1.4442012238966637
401282820,Connecticut,0.27586206896551724,1.3508551110926645,0.3333333333333333,0.9473938557884125,0.2,2.238469872762019,0.48285736042185873,0.5921052631578947,0.13513513513513514,0.4117647058823529,0.5135135135135135,0.6666666666666666,1.466746476374539
401282820,Purdue,0.5921052631578947,1.1474333421333067,0.5135135135135135,0.7104785268558308,0.6666666666666666,1.466746476374539,-0.04915315668336308,0.27586206896551724,0.15151515151515152,0.23076923076923078,0.3333333333333333,0.2,2.238469872762019
401282821,Purdue,0.3333333333333333,1.1763768485839632,0.29411764705882354,0.30096034650822306,0.3488372093023256,1.4681823492758765,0.14710667458788432,0.40350877192982454,0.25,0.25,0.3958333333333333,0.4444444444444444,1.583312168095848
401282821,Wisconsin,0.40350877192982454,1.2356164187265877,0.3958333333333333,1.162417313596217,0.4444444444444444,1.583312168095848,-0.03205997744023601,0.3333333333333333,0.35294117647058826,0.38461538461538464,0.29411764705882354,0.3488372093023256,1.4681823492758765
401282822,Rutgers,0.5063291139240507,0.9421069769411389,0.6274509803921569,0.7829403501278531,0.2857142857142857,1.5787734841942815,-0.11767415440917382,0.27419354838709675,0.12121212121212122,0.3103448275862069,0.30303030303030304,0.25925925925925924,2.1296439102302576
401282822,Temple,0.27419354838709675,1.4310616997684076,0.30303030303030304,0.9420541524451125,0.25925925925925924,2.1296439102302576,0.2879950462883645,0.5063291139240507,0.0,0.17647058823529413,0.6274509803921569,0.2857142857142857,1.5787734841942815
401282823,Delaware,0.31666666666666665,1.1978481443066924,0.4482758620689655,1.1298747410732461,0.1935483870967742,1.3451238513124928,0.5097853815953651,0.5151515151515151,0.02702702702702703,0.4375,0.4864864864864865,0.5517241379310345,1.5962596839893315
401282823,Rutgers,0.5151515151515151,1.3274203546104009,0.4864864864864865,1.0884520618291291,0.5517241379310345,1.5962596839893315,-0.011857706714138695,0.31666666666666665,0.1724137931034483,0.09523809523809523,0.4482758620689655,0.1935483870967742,1.3451238513124928
401282824,Rutgers,0.2545454545454545,1.106492457050166,0.2962962962962963,0.9534584460850839,0.23076923076923078,1.3105378050036087,0.4572733288685265,0.5428571428571428,0.11764705882352941,0.5882352941176471,0.49019607843137253,0.7222222222222222,1.9802633561591514
401282824,Wisconsin,0.5428571428571428,1.2912035515110025,0.49019607843137253,0.9328924530939652,0.7222222222222222,1.9802633561591514,-0.25707765920374503,0.2545454545454545,0.07407407407407407,0.23809523809523808,0.2962962962962963,0.23076923076923078,1.3105378050036087
401282825,Eastern Michigan,0.15789473684210525,0.8499676978273712,0.125,0.15773768701865576,0.19047619047619047,1.196082703231729,0.19404075604105991,0.5945945945945946,0.018867924528301886,0.18181818181818182,0.5849056603773585,0.6190476190476191,1.0698004079467576
401282825,Wisconsin,0.5945945945945946,0.889280529878585,0.5849056603773585,0.8135786455274158,0.6190476190476191,1.0698004079467576,-0.25476717219774925,0.15789473684210525,0.0625,0.058823529411764705,0.125,0.19047619047619047,1.196082703231729
401282826,Army,0.3508771929824561,1.3327276418694607,0.3333333333333333,1.3394980615157854,0.5,1.294361930540288,0.2953355096452534,0.46551724137931033,0.09302325581395349,0.375,0.46511627906976744,0.4666666666666667,1.6093048104109657
401282826,Wisconsin,0.46551724137931033,1.2299454094001039,0.46511627906976744,1.097169619046302,0.4666666666666667,1.6093048104109657,0.16715343264981508,0.3508771929824561,0.1568627450980392,0.2777777777777778,0.3333333333333333,0.5,1.294361930540288
401286187,Connecticut,0.16393442622950818,1.1265764386991257,0.17857142857142858,1.146800862158804,0.15151515151515152,1.1063520152394477,0.2907903102224786,0.4935064935064935,0.21052631578947367,0.21739130434782608,0.5263157894736842,0.46153846153846156,1.6945968912871399
401286187,Fresno State,0.4935064935064935,1.1804460044761187,0.5263157894736842,0.7177102063461998,0.46153846153846156,1.6945968912871399,-0.3965628254288063,0.16393442622950818,0.21428571428571427,0.07142857142857142,0.17857142857142858,0.15151515151515152,1.1063520152394477
401286188,Connecticut,0.37777777777777777,1.3941065986182997,0.4444444444444444,0.8285577987443248,0.36,1.8968166429507216,0.3003737779665706,0.4489795918367347,0.12903225806451613,0.23076923076923078,0.5161290322580645,0.3333333333333333,1.7693201253525876
401286188,Holy Cross,0.4489795918367347,1.268610033121724,0.5161290322580645,1.0808437485351503,0.3333333333333333,1.7693201253525876,0.02203631431647385,0.37777777777777777,0.05555555555555555,0.2,0.4444444444444444,0.36,1.8968166429507216
401286189,Army,0.5428571428571428,1.2052995551735535,0.5223880597014925,1.0622167480837612,1.0,2.87459897122113,0.1031723667496364,0.26666666666666666,0.23529411764705882,0.3125,0.47058823529411764,0.14285714285714285,2.315279904467312
401286189,Connecticut,0.26666666666666666,1.9678016166206955,0.47058823529411764,1.794062472697387,0.14285714285714285,2.315279904467312,0.4736168697980212,0.5428571428571428,0.07462686567164178,0.3076923076923077,0.5223880597014925,1.0,2.87459897122113
401286190,Connecticut,0.3484848484848485,1.1840893217410084,0.48,0.9852139417188647,0.2682926829268293,1.4010442817651652,0.19810033465451463,0.4927536231884058,0.09090909090909091,0.3333333333333333,0.5454545454545454,0.4,1.4688801740756354
401286190,Wyoming,0.4927536231884058,0.895024599195984,0.5454545454545454,0.6559181096627958,0.4,1.4688801740756354,0.0614377863712495,0.3484848484848485,0.16,0.391304347826087,0.48,0.2682926829268293,1.4010442817651652
401286191,Connecticut,0.34545454545454546,1.3301437640131348,0.4,1.2388517994197001,0.28,1.4866442747447368,0.14030531130739543,0.45569620253164556,0.19298245614035087,0.4,0.5087719298245614,0.3181818181818182,1.7774706510116913
401286191,UMass,0.45569620253164556,0.9869374786419816,0.5087719298245614,0.7961191266906723,0.3181818181818182,1.7774706510116913,0.017726583462270677,0.34545454545454546,0.26666666666666666,0.23809523809523808,0.4,0.28,1.4866442747447368
401286192,Connecticut,0.2898550724637681,1.404235402198464,0.29411764705882354,1.0558623714499582,0.2857142857142857,1.75260843294697,-0.13239800315774566,0.2857142857142857,0.3333333333333333,0.2,0.4166666666666667,0.22641509433962265,1.7886883740206092
401286192,Yale,0.2857142857142857,1.4398082048233862,0.4166666666666667,1.0211520017867186,0.22641509433962265,1.7886883740206092,0.010534741563398604,0.2898550724637681,0.23529411764705882,0.17391304347826086,0.29411764705882354,0.2857142857142857,1.75260843294697
401286207,Howard,0.22448979591836735,0.9463634716860986,0.29411764705882354,1.102399051973426,0.1875,0.816333821446659,0.45736057751625614,0.5625,0.14893617021276595,0.35714285714285715,0.5106382978723404,0.6363636363636364,1.480651578779275
401286207,Maryland,0.5625,1.2273254198840056,0.5106382978723404,1.0056650308506447,0.6363636363636364,1.480651578779275,-0.181996941362068,0.22448979591836735,0.23529411764705882,0.05,0.29411764705882354,0.1875,0.816333821446659
401286293,Connecticut,0.37662337662337664,1.114032245555017,0.5666666666666667,0.9146274082863532,0.2553191489361702,1.396522431685624,0.4299277623538468,0.5757575757575758,0.15625,0.46153846153846156,0.59375,0.5588235294117647,1.221352365234842
401286293,UCF,0.5757575757575758,1.237536174402501,0.59375,1.2537199835701605,0.5588235294117647,1.221352365234842,0.01730839971050213,0.37662337662337664,0.13333333333333333,0.17857142857142858,0.5666666666666667,0.2553191489361702,1.396522431685624
401286294,Campbell,0.4032258064516129,1.1088670198638857,0.4838709677419355,0.6986805085036714,0.3225806451612903,1.7241467869042069,0.528831346123991,0.5915492957746479,0.04878048780487805,0.5,0.6097560975609756,0.5666666666666667,1.529466302967209
401286294,Liberty,0.5915492957746479,1.2554563087656072,0.6097560975609756,1.069129512708518,0.5666666666666667,1.529466302967209,0.08762683266335698,0.4032258064516129,0.03225806451612903,0.34782608695652173,0.4838709677419355,0.3225806451612903,1.7241467869042069
401286295,Liberty,0.4642857142857143,1.157513774699216,0.5142857142857142,0.9014569862633163,0.38095238095238093,1.7336415486799903,0.26848653864972727,0.4166666666666667,0.10526315789473684,0.45454545454545453,0.3684210526315789,0.4482758620689655,1.6065497010131315
401286295,Troy,0.4166666666666667,1.354588892763525,0.3684210526315789,0.8866616774428273,0.4482758620689655,1.6065497010131315,0.20740458710696213,0.4642857142857143,0.17142857142857143,0.25,0.5142857142857142,0.38095238095238093,1.7336415486799903
401286296,Liberty,0.42105263157894735,1.1940626822305898,0.4666666666666667,1.180038260621798,0.3548387096774194,1.2208365780291917,0.14852415982358919,0.39436619718309857,0.1794871794871795,0.34782608695652173,0.41025641025641024,0.3870967741935484,1.484319690201748
401286296,Louisiana Monroe,0.39436619718309857,1.062799562135165,0.41025641025641024,0.7466594660852277,0.3870967741935484,1.484319690201748,0.14303559758587084,0.42105263157894735,0.13333333333333333,0.25,0.4666666666666667,0.3548387096774194,1.2208365780291917
401286297,Liberty,0.5079365079365079,1.8236751691774828,0.4482758620689655,1.3824721462548832,0.5588235294117647,2.1255509217034723,0.06395416759645936,0.2777777777777778,0.022222222222222223,0.23333333333333334,0.35555555555555557,0.15384615384615385,2.5518756138355214
401286297,UMass,0.2777777777777778,1.462556941392622,0.35555555555555557,1.190227273281897,0.15384615384615385,2.5518756138355214,0.6495243482488717,0.5079365079365079,0.13793103448275862,0.22727272727272727,0.4482758620689655,0.5588235294117647,2.1255509217034723
401286298,Liberty,0.34285714285714286,1.8136468778307617,0.5384615384615384,1.5403081162764876,0.24390243902439024,2.196321144006746,0.16041672858891615,0.4153846153846154,0.10810810810810811,0.11764705882352941,0.4864864864864865,0.32142857142857145,1.9234088179204025
401286298,Louisiana,0.4153846153846154,1.111663116579178,0.4864864864864865,0.7057902659085658,0.32142857142857145,1.9234088179204025,0.13011851078512665,0.34285714285714286,0.038461538461538464,0.25925925925925924,0.5384615384615384,0.24390243902439024,2.196321144006746
401286299,Army,0.5072463768115942,0.9691998741158685,0.5,0.7860088353003586,0.6,2.923237621481307,0.08565358405077529,0.3076923076923077,0.05,0.2564102564102564,0.4,0.2857142857142857,1.8548943012323698
401286299,Liberty,0.3076923076923077,1.659209300959999,0.4,1.2678393004152575,0.2857142857142857,1.8548943012323698,0.2399713947734411,0.5072463768115942,0.0625,0.5,0.5,0.6,2.923237621481307
