id,season,week,season_type,start_date,start_time_tbd,completed,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401282208,2021,4,regular,2021-09-23T23:30:00.000Z,false,true,false,false,28377,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,31,7,14,0,10,0.9448823057115732,1664,1663,276,Marshall,Conference USA,fbs,30,6,14,10,0,0.05511769428842683,1616,1617,9.0095008013,,
401328626,2021,4,regular,2021-09-23T23:30:00.000Z,false,true,false,true,,3740,Golden Lion Stadium,2029,Arkansas-Pine Bluff,SWAC,fcs,38,23,3,6,6,,,,2016,Alcorn State,SWAC,fcs,39,7,0,19,13,,,,,,
401282204,2021,4,regular,2021-09-24T22:30:00.000Z,false,true,false,true,11076,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,42,14,0,14,14,0.9394171190407301,1338,1338,2393,Middle Tennessee,Conference USA,fbs,39,7,10,7,15,0.06058288095926989,1276,1276,7.6733507814,,
401282638,2021,4,regular,2021-09-24T23:00:00.000Z,false,true,false,true,38699,3923,Scott Stadium,258,Virginia,ACC,fbs,17,0,3,14,0,0.006987301531118002,1543,1500,154,Wake Forest,ACC,fbs,37,10,10,14,3,0.993012698468882,1609,1652,3.8999700831,,
401344143,2021,4,regular,2021-09-24T23:00:00.000Z,false,true,false,true,,3750,Harvard Stadium,108,Harvard,Ivy,fcs,49,7,35,7,0,,,,225,Brown,Ivy,fcs,17,0,0,3,14,,,,,,
401282637,2021,4,regular,2021-09-25T00:00:00.000Z,false,true,false,false,29942,1964,Carrier Dome,183,Syracuse,ACC,fbs,24,0,14,7,3,0.6736686611654593,1420,1424,2335,Liberty,FBS Independents,fbs,21,0,7,7,7,0.3263313388345407,1606,1602,7.4917686881,,
401310707,2021,4,regular,2021-09-25T02:00:00.000Z,false,true,false,true,35093,3660,Bulldog Stadium,278,Fresno State,Mountain West,fbs,38,0,9,13,16,0.5822204615869597,1573,1562,2439,UNLV,Mountain West,fbs,30,14,0,7,9,0.4177795384130403,1166,1177,5.9288735319,,
401332011,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,,5263,Steele Stadium,2316,Kentucky Wesleyan,Great Midwest Athletic,ii,41,14,0,21,6,,,,2911,William Jewell College,Great Lakes,ii,21,0,0,21,0,,,,,,
401344440,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,,5868,Ronald J. Abdow Field,2022,American International,Northeast 10,ii,27,7,7,0,13,,,,2060,Bentley,Northeast 10,ii,35,0,14,14,7,,,,,,
401287911,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,98349,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,fbs,70,14,28,21,7,0.9984813447638374,1840,1903,2641,Texas Tech,Big 12,fbs,35,0,14,14,7,0.0015186552361625694,1566,1503,2.1369984713,,
401282817,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,105790,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,38,7,10,14,7,0.9969426573281517,,,222,Villanova,CAA,fcs,17,3,0,0,14,0.0030573426718483177,,,1.3791573966,,
401282088,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,32178,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,0,0,0,0,0,0.0006707942974411079,1222,1127,61,Georgia,SEC,fbs,62,35,3,17,7,0.9993292057025589,1938,2033,0.0957362632,,
401331762,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,,4440,Sox Harrison Stadium,2205,Edinboro,Pennsylvania State Athletic,ii,12,0,0,6,6,,,,2858,California (PA),Pennsylvania State Athletic,ii,20,0,11,9,0,,,,,,
401329635,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,,6033,Carl Smith Stadium,2842,UVA-Wise,South Atlantic,ii,33,14,7,6,6,,,,2105,Carson-Newman,South Atlantic,ii,7,0,0,7,0,,,,,,
401282792,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,46236,3953,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,10,3,0,7,0,0.973079227044645,1648,1592,189,Bowling Green,Mid-American,fbs,14,0,7,7,0,0.026920772955355,1020,1076,5.5798755418,,
401282805,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,27129,3911,Ryan Field,77,Northwestern,Big Ten,fbs,35,14,3,0,18,0.9690248829548078,1547,1607,195,Ohio,Mid-American,fbs,6,0,0,0,6,0.03097511704519218,1407,1347,2.5943181061,,
401287910,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,46672,3616,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,34,14,7,6,7,0.3200208458824503,1644,1620,2567,SMU,American Athletic,fbs,42,14,7,14,7,0.6799791541175497,1545,1569,4.8492886382,,
401329386,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,,5887,I.L. & Sue Morris Stadium,2249,Glenville State,Mountain East,ii,10,0,3,0,7,,,,112335,Wheeling Jesuit,Mountain East,ii,27,0,10,0,17,,,,,,
401308834,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,24045,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,fbs,23,7,10,0,6,0.9668986807584498,1639,1644,193,Miami (OH),Mid-American,fbs,10,0,3,0,7,0.03310131924155024,1376,1371,3.5946123190,,
401282086,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,44500,3615,Alumni Stadium,103,Boston College,ACC,fbs,41,7,10,10,7,0.8200237598572858,1530,1538,142,Missouri,SEC,fbs,34,14,3,0,17,0.17997624014271418,1510,1502,7.8927897972,,
401282085,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,50298,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,25,0,3,7,15,0.39703886258729965,1540,1545,99,LSU,SEC,fbs,28,7,0,14,7,0.6029611374127004,1694,1689,3.8898453696,,
401329212,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,,5133,Ram Stadium (WV),2974,Shepherd,Pennsylvania State Athletic,ii,29,7,7,7,8,,,,2315,Kutztown,Pennsylvania State Athletic,ii,37,10,14,7,6,,,,,,
401328608,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,,3698,Donnell Stadium,2224,Findlay,Great Midwest Athletic,ii,16,3,0,0,13,,,,2815,Lindenwood,Great Lakes,ii,28,0,0,14,14,,,,,,
401334821,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,,3897,Richardson Stadium,2166,Davidson,Pioneer,fcs,28,0,7,7,14,,,,301,San Diego,Pioneer,fcs,16,7,2,0,7,,,,,,
401328587,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,,3734,Gayle and Tom Benson Stadium,2916,Incarnate Word,Southland,fcs,31,14,7,7,3,,,,2377,McNeese,Southland,fcs,0,0,0,0,0,,,,,,
401282206,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,18382,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,31,0,10,0,21,0.8390915938691985,1378,1378,2229,Florida International,Conference USA,fbs,27,0,14,13,0,0.16090840613080148,1283,1283,8.2725584647,,
401328304,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,,3694,DeGol Field,2598,St Francis (PA),NEC,fcs,16,10,0,0,6,,,,2450,Norfolk State,MEAC,fcs,28,7,0,14,7,,,,,,
401328249,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,,3997,Yale Bowl,43,Yale,Ivy,fcs,23,6,3,7,7,,,,172,Cornell,Ivy,fcs,17,0,3,0,14,,,,,,
401301010,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,20179,3806,Lincoln Financial Field,218,Temple,American Athletic,fbs,41,0,17,17,7,0.9379131583503107,,,2681,Wagner,NEC,fcs,7,7,0,0,0,0.06208684164968925,,,1.8017190370,,
401328157,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,,3777,Joe Walton Stadium,2523,Robert Morris,Big South,fcs,22,0,14,0,8,,,,47,Howard,MEAC,fcs,16,0,7,6,3,,,,,,
401282645,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,53174,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,21,7,7,7,0,0.8886659478411177,,,257,Richmond,CAA,fcs,10,0,7,3,0,0.11133405215888226,,,1.9821349308,,
401282644,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,false,41048,3752,Heinz Field,221,Pittsburgh,ACC,fbs,77,28,21,21,7,0.9989707126072923,,,160,New Hampshire,CAA,fcs,7,0,7,0,0,0.0010292873927076895,,,1.1215734532,,
401329434,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,,6063,Mueller Field,587,Notre Dame College,Mountain East,ii,38,3,7,14,14,,,,2707,WV State,Mountain East,ii,14,0,7,7,0,,,,,,
401310706,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,false,true,23715,3905,Romney Stadium,328,Utah State,Mountain West,fbs,3,0,0,0,3,0.5359773320224592,1364,1336,68,Boise State,Mountain West,fbs,27,10,0,7,10,0.46402266797754077,1677,1705,3.5000257535,,
401282707,2021,4,regular,2021-09-25T16:00:00.000Z,false,true,true,false,59571,3933,Soldier Field,275,Wisconsin,Big Ten,fbs,13,3,0,7,3,0.0015410953153109721,1763,1696,87,Notre Dame,FBS Independents,fbs,41,0,10,0,31,0.998458904684689,1774,1841,7.3659447226,,
401282642,2021,4,regular,2021-09-25T16:30:00.000Z,false,true,false,false,44019,3948,Hard Rock Stadium,2390,Miami,ACC,fbs,69,21,28,13,7,,,,2115,Central Connecticut,NEC,fcs,0,0,0,0,0,,,,,,
401328993,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,4015,Barron Stadium,2560,Shorter,Gulf South,ii,0,0,0,0,0,,,,2698,West Georgia,Gulf South,ii,56,14,14,28,0,,,,,,
401328938,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,3927,Sherman Field,2392,Michigan Tech,GLIAC,ii,21,0,0,14,7,,,,125,Grand Valley State,GLIAC,ii,44,7,23,7,7,,,,,,
401328925,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,6058,Ralph F. DellaCamera Stadium,2441,New Haven,Northeast 10,ii,38,7,3,14,14,,,,2583,Southern Connecticut State,Northeast 10,ii,9,6,0,3,0,,,,,,
401286301,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,false,15261,3654,Brooks Stadium,324,Coastal Carolina,Sun Belt,fbs,53,13,23,14,3,0.9989683453651663,1654,1718,113,UMass,FBS Independents,fbs,3,0,0,0,3,0.0010316546348336786,1005,941,1.0504903960,,
401334775,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,5784,Cebe Ross Field,455,WV Wesleyan,Mountain East,ii,0,0,0,0,0,,,,2699,West Liberty,Mountain East,ii,31,7,7,10,7,,,,,,
401334769,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,6060,Grace P. Johnson Stadium,2882,UNC Pembroke,Mountain East,ii,27,7,7,6,7,,,,2986,Fairmont State,Mountain East,ii,30,0,3,14,13,,,,,,
401334761,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,3667,Callaghan Stadium,2148,Concord,Mountain East,ii,23,6,7,0,10,,,,341,Frostburg State,Mountain East,ii,42,28,7,7,0,,,,,,
401332025,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,4421,Multi-Sport Performance Stadium,2017,Alderson-Broaddus,Mountain East,ii,7,0,0,7,0,,,,2128,Charleston (WV),Mountain East,ii,69,14,28,14,13,,,,,,
401330257,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,6074,Grappone Stadium,2830,St. Anselm,Northeast 10,ii,42,14,0,28,0,,,,112334,Franklin Pierce,Northeast 10,ii,7,0,0,0,7,,,,,,
401329709,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,false,,6040,Key Stadium,2292,Indianapolis,Great Lakes,ii,16,3,6,0,7,,,,2477,Ohio Dominican,Great Midwest Athletic,ii,19,0,7,9,0,,,,,,
401329203,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,4428,Saxon Stadium,2385,Mercyhurst,Pennsylvania State Athletic,ii,13,7,6,0,0,,,,2291,Indiana (PA),Pennsylvania State Athletic,ii,48,21,14,7,6,,,,,,
401344330,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,false,,3881,Princeton University Stadium,163,Princeton,Ivy,fcs,63,10,25,14,14,,,,56,Stetson,Pioneer,fcs,0,0,0,0,0,,,,,,
401332052,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,false,,3623,Arthur J. Rooney Athletic Field,2184,Duquesne,NEC,fcs,56,17,21,8,10,,,,2355,Virginia Lynchburg,,,7,0,0,0,7,,,,,,
401328528,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,3701,Drake Stadium,2181,Drake,Pioneer,fcs,21,7,7,0,7,,,,2674,Valparaiso,Pioneer,fcs,24,14,0,3,7,,,,,,
401328507,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,3988,Welcome Stadium,2168,Dayton,Pioneer,fcs,63,7,28,28,0,,,,2506,Presbyterian College,Pioneer,fcs,43,23,0,7,13,,,,,,
401328499,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,5116,O'Shaughnessy Stadium,2900,St. Thomas (MN),Pioneer,fcs,36,7,15,7,7,,,,2086,Butler,Pioneer,fcs,0,0,0,0,0,,,,,,
401328487,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,false,,5389,Kessler Stadium,2405,Monmouth,Big South,fcs,15,0,0,8,7,,,,107,Holy Cross,Patriot,fcs,45,14,14,3,14,,,,,,
401328471,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,3617,Andy Kerr Stadium,2142,Colgate,Patriot,fcs,30,14,10,3,3,,,,2329,Lehigh,Patriot,fcs,3,0,3,0,0,,,,,,
401328338,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,3829,Memorial Stadium,282,Indiana State,MVFC,fcs,0,0,0,0,0,,,,2571,South Dakota State,MVFC,fcs,44,17,17,3,7,,,,,,
401328239,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,false,,3802,Lawrence A. Wien Stadium,171,Columbia,Ivy,fcs,35,14,7,7,7,,,,46,Georgetown,Patriot,fcs,24,0,17,7,0,,,,,,
401329193,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,4441,McConnell Family Stadium,367,Gannon,Pennsylvania State Athletic,ii,56,21,21,7,7,,,,2134,Clarion,Pennsylvania State Athletic,ii,21,0,14,7,0,,,,,,
401329182,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,4429,Seth Grove Stadium,2559,Shippensburg,Pennsylvania State Athletic,ii,51,0,24,14,13,,,,2071,Bloomsburg,Pennsylvania State Athletic,ii,7,0,0,7,0,,,,,,
401329174,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,5933,Sea Foam Stadium,3066,Concordia-St. Paul,Northern Sun,ii,24,3,14,0,7,,,,2587,Southwest Minnesota State,Northern Sun,ii,34,7,3,10,14,,,,,,
401329040,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,3606,Scheels Field at Nemzek Stadium,2817,Minnesota St-Moorhead,Northern Sun,ii,33,3,7,0,23,,,,389,Upper Iowa,Northern Sun,ii,28,7,7,7,7,,,,,,
401329010,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,false,,7076,J.W. Babb Stadium,101784,Erskine,Independent DII,ii,7,7,0,0,0,,,,2822,North Greenville,Gulf South,ii,38,7,14,7,10,,,,,,
401328969,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,3747,Hantz Stadium,2886,Northwood (MI),GLIAC,ii,37,3,0,13,21,,,,128,Northern Michigan,GLIAC,ii,20,10,3,0,7,,,,,,
401327956,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,3808,Lincoln University Stadium,2339,Lincoln (PA),CIAA,ii,6,,,,,,,,2551,Shaw,CIAA,ii,41,,,,,,,,,,
401328171,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,6068,George Williams Athletic Complex,395,St. Augustine's,CIAA,ii,12,12,0,0,0,,,,2804,Chowan,CIAA,ii,59,14,21,21,3,,,,,,
401328715,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,false,,3770,Jack Miller Stadium,308,Ashland,Great Midwest Athletic,ii,63,14,21,14,14,,,,2825,Quincy,Great Lakes,ii,23,3,13,7,0,,,,,,
401328018,2021,4,regular,2021-09-25T17:00:00.000Z,false,true,false,true,,6041,Irwin Belk Complex,2304,Johnson C Smith,CIAA,ii,7,0,7,0,0,,,,2676,Virginia Union,CIAA,ii,43,19,14,0,10,,,,,,
401327927,2021,4,regular,2021-09-25T17:30:00.000Z,false,true,false,true,,3649,Bowman Gray Stadium,2736,Winston-Salem,CIAA,ii,14,0,0,7,7,,,,2207,Elizabeth City State,CIAA,ii,19,7,6,0,6,,,,,,
401328263,2021,4,regular,2021-09-25T17:30:00.000Z,false,true,false,false,,3826,Memorial Field,159,Dartmouth,Ivy,fcs,41,6,14,7,14,,,,2529,Sacred Heart,NEC,fcs,3,0,3,0,0,,,,,,
401328567,2021,4,regular,2021-09-25T17:30:00.000Z,false,true,false,true,,3597,Alumni Memorial Field,2678,VMI,Southern,fcs,31,7,7,14,3,,,,2747,Wofford,Southern,fcs,23,7,7,3,6,,,,,,
401332329,2021,4,regular,2021-09-25T17:30:00.000Z,false,true,false,true,,6078,Pioneer Field (TN),2839,Tusculum,South Atlantic,ii,19,0,0,6,13,,,,2444,Newberry,South Atlantic,ii,24,7,7,7,3,,,,,,
401328184,2021,4,regular,2021-09-25T18:00:00.000Z,false,true,false,true,,3894,Rhodes Stadium,2210,Elon,CAA,fcs,31,0,14,0,17,,,,2729,William & Mary,CAA,fcs,34,14,7,6,7,,,,,,
401329468,2021,4,regular,2021-09-25T18:00:00.000Z,false,true,false,true,,6034,Yager Stadium at Moore Bowl,2687,Washburn,Mid America,ii,47,14,6,21,6,,,,137,Missouri Western,Mid America,ii,41,7,13,14,7,,,,,,
401329343,2021,4,regular,2021-09-25T18:00:00.000Z,false,true,false,true,,4724,Audrey J. Walton Stadium at Vernon Kennedy Field,2118,Central Missouri State,Mid America,ii,28,14,7,0,7,,,,2438,Nebraska-Kearney,Mid America,ii,31,13,0,3,15,,,,,,
401329445,2021,4,regular,2021-09-25T18:00:00.000Z,false,true,false,true,,6045,Dwight T. Reed Stadium,2876,Lincoln (MO),Mid America,ii,48,7,6,22,7,,,,196,Northeastern State,Mid America,ii,49,7,0,28,7,,,,,,
401309554,2021,4,regular,2021-09-25T18:00:00.000Z,false,true,false,false,12317,3980,Waldo Stadium,2711,Western Michigan,Mid-American,fbs,23,13,7,0,3,0.9925308015118646,1445,1494,23,San José State,Mountain West,fbs,3,3,0,0,0,0.007469198488135431,1467,1418,3.6461899613,,
401309555,2021,4,regular,2021-09-25T18:00:00.000Z,false,true,false,true,14902,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,12,6,3,0,3,0.03367440832645279,1408,1387,2649,Toledo,Mid-American,fbs,22,7,7,0,8,0.9663255916735473,1401,1422,5.0530445799,,
401328289,2021,4,regular,2021-09-25T18:00:00.000Z,false,true,false,false,,3613,Alumni Stadium,2169,Delaware State,MEAC,fcs,10,3,7,0,0,,,,2771,Merrimack,NEC,fcs,47,0,14,20,13,,,,,,
401309557,2021,4,regular,2021-09-25T18:00:00.000Z,false,true,false,false,14253,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,59,14,14,10,21,0.8256668062546255,1383,1479,326,Texas State,Sun Belt,fbs,21,7,7,7,0,0.17433319374537448,1290,1194,3.3938470769,,
401328555,2021,4,regular,2021-09-25T18:00:00.000Z,false,true,false,true,,3868,Paladin Stadium,231,Furman,Southern,fcs,3,3,0,0,0,,,,2382,Mercer,Southern,fcs,24,7,14,3,0,,,,,,
401328414,2021,4,regular,2021-09-25T18:30:00.000Z,false,true,false,true,,3962,Tucker Stadium,2635,Tennessee Tech,OVC,fcs,14,7,0,7,0,,,,2197,Eastern Illinois,OVC,fcs,28,0,14,7,7,,,,,,
401329377,2021,4,regular,2021-09-25T18:30:00.000Z,false,true,false,true,,5134,Bearcat Stadium,138,Northwest Missouri State,Mid America,ii,38,0,14,10,14,,,,2122,Central Oklahoma,Mid America,ii,0,0,0,0,0,,,,,,
401309556,2021,4,regular,2021-09-25T18:30:00.000Z,false,true,false,false,10076,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,41,7,14,3,17,0.9986100993745762,,,311,Maine,CAA,fcs,14,7,7,0,0,0.0013899006254237678,,,2.5079978727,,
401309861,2021,4,regular,2021-09-25T18:30:00.000Z,false,true,false,true,51483,587,Rice-Eccles Stadium,254,Utah,Pac-12,fbs,24,0,7,3,14,0.9891237546551545,1635,1639,265,Washington State,Pac-12,fbs,13,0,6,7,0,0.010876245344845548,1422,1418,7.5520226172,,
401329338,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,5782,Mountaineer Bowl,2714,Western State,Rocky Mountain,ii,42,7,21,14,0,,,,2237,Fort Lewis,Rocky Mountain,ii,0,0,0,0,0,,,,,,
401329026,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,5877,Lyle Hare Stadium,2069,Black Hills State,Rocky Mountain,ii,51,3,0,14,21,,,,2001,Adams State,Rocky Mountain,ii,48,17,7,7,7,,,,,,
401329060,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,3638,MDU Resources Community Bowl,559,University of Mary,Northern Sun,ii,38,10,14,7,7,,,,2851,Winona State,Northern Sun,ii,48,14,3,14,17,,,,,,
401328329,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,3913,Saluki Stadium,79,Southern Illinois,MVFC,fcs,35,0,0,14,21,,,,2287,Illinois State,MVFC,fcs,17,0,10,7,0,,,,,,
401329307,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,5882,Ralph Stocker Stadium,11,Colorado Mesa,Rocky Mountain,ii,24,0,10,14,0,,,,2123,Chadron State,Rocky Mountain,ii,17,3,0,7,7,,,,,,
401329144,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,5874,Chet Anderson Stadium,132,Bemidji State,Northern Sun,ii,24,0,10,0,14,,,,2043,Augustana (SD),Northern Sun,ii,52,7,14,17,14,,,,,,
401328709,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,false,,3731,Frost-Kalnow Stadium,2838,Tiffin,Great Midwest Athletic,ii,35,7,21,7,0,,,,2654,Truman State,Great Lakes,ii,38,7,10,7,14,,,,,,
401328725,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,3960,Top Taggart Field,2222,Ferris State,GLIAC,ii,38,0,14,7,17,,,,110254,Davenport,GLIAC,ii,0,0,0,0,0,,,,,,
401329407,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,6054,Fred G. Hughes Stadium,2403,Missouri Southern State,Mid America,ii,21,7,0,0,14,,,,2231,Fort Hays State,Mid America,ii,42,14,21,0,7,,,,,,
401329087,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,3812,Lucas Oil Stadium,2310,Kentucky State,SIAC,ii,34,14,3,7,10,,,,490,Benedict College,SIAC,ii,28,7,21,0,0,,,,,,
401328494,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,3934,Southern Nazarene University Football Stadium,200,Southern Nazarene,Great American,ii,10,0,3,7,0,,,,199,Southeastern Oklahoma,Great American,ii,31,7,17,7,0,,,,,,
401328030,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,3987,Washington-Grizzly Stadium,149,Montana,Big Sky,fcs,39,15,3,21,0,,,,13,Cal Poly,Big Sky,fcs,7,0,0,0,7,,,,,,
401327990,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,false,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,AWC,fcs,35,7,7,14,7,,,,2046,Austin Peay,OVC,fcs,27,3,14,3,7,,,,,,
401328429,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,7003,Houck Field,2546,Southeast Missouri State,OVC,fcs,47,3,13,17,14,,,,2634,Tennessee State,OVC,fcs,14,0,0,6,8,,,,,,
401328667,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,false,,3976,Mississippi Veterans Memorial Stadium,2296,Jackson State,SWAC,fcs,24,10,7,7,0,,,,2170,Delta State,Gulf South,ii,17,0,0,14,3,,,,,,
401328562,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,3925,Seibert Stadium,2535,Samford,Southern,fcs,48,3,10,13,22,,,,2193,East Tennessee State,Southern,fcs,55,14,3,7,24,,,,,,
401328076,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,3856,Nottingham Field,2458,Northern Colorado,Big Sky,fcs,17,0,3,7,0,,,,2464,Northern Arizona,Big Sky,fcs,10,0,7,0,3,,,,,,
401328058,2021,4,regular,2021-09-25T19:00:00.000Z,false,true,false,true,,1930,Holt Arena,304,Idaho State,Big Sky,fcs,21,7,14,0,0,,,,16,Sacramento State,Big Sky,fcs,23,7,7,6,3,,,,,,
401282640,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,true,50964,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,fbs,23,0,13,7,3,0.14549801044957514,1345,1344,97,Louisville,ACC,fbs,31,17,14,0,0,0.8545019895504249,1527,1528,5.3926495683,,
401328270,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,false,,3721,Fisher Field,322,Lafayette,Patriot,fcs,24,0,10,14,0,,,,219,Pennsylvania,Ivy,fcs,14,0,7,7,0,,,,,,
401282775,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,true,106943,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,20,7,13,0,0,0.7924969986805936,1824,1818,164,Rutgers,Big Ten,fbs,13,3,0,7,3,0.20750300131940635,1536,1542,2.6069787937,,
401282643,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,true,56919,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,27,7,0,7,0,0.9162988391281424,1532,1560,228,Clemson,ACC,fbs,21,7,0,0,7,0.08370116087185764,1907,1879,9.1422053589,,
401286190,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,false,12538,3892,Rentschler Field,41,Connecticut,FBS Independents,fbs,22,10,3,0,9,0.0050646438192653905,1006,1033,2751,Wyoming,Mountain West,fbs,24,0,3,7,14,0.9949353561807346,1634,1607,6.6449123773,,
401287907,2021,4,regular,2021-09-25T19:30:00.000Z,false,true,false,true,42539,4727,McLane Stadium,239,Baylor,Big 12,fbs,31,7,14,7,3,0.4572757242458242,1585,1589,66,Iowa State,Big 12,fbs,29,7,6,10,6,0.5427242757541758,1839,1835,7.8711453453,,
