season,week,home_team_x,home_points,away_team_x,away_points,spread,margin,PREDICTION
2016,5,Cincinnati,20.0,South Florida,45.0,6.0,25.0,15.804510049654683
2016,5,Louisiana Tech,28.0,UTEP,7.0,-21.0,-21.0,-20.439221739344102
2016,5,Pittsburgh,43.0,Marshall,27.0,-14.0,-16.0,-14.907526373816012
2016,5,LSU,42.0,Missouri,7.0,-14.0,-35.0,-23.3984375
2016,5,South Alabama,42.0,San Diego State,24.0,17.5,-18.0,-0.47961628562156844
2016,5,New Mexico State,37.0,Louisiana,31.0,8.0,-6.0,7.08845893458562
2016,5,Indiana,24.0,Michigan State,21.0,8.0,-3.0,3.549715962327342
2016,5,Clemson,42.0,Louisville,36.0,-3.5,-6.0,-9.142578125
2016,5,USC,41.0,Arizona State,20.0,-8.0,-21.0,-16.060546875
2016,5,Washington State,51.0,Oregon,33.0,1.0,-18.0,-8.84765625
2016,5,Boise State,21.0,Utah State,10.0,-19.5,-11.0,-19.949047087112366
2016,5,Colorado State,17.0,Wyoming,38.0,-5.5,21.0,4.080078125
2016,5,UNLV,45.0,Fresno State,20.0,-11.5,-25.0,-17.39453125
2016,5,UCLA,45.0,Arizona,24.0,3.0,-21.0,-11.538705276557735
2016,6,Arkansas State,27.0,Georgia Southern,26.0,5.5,-1.0,2.4095525674654685
2016,6,Louisiana Tech,55.0,Western Kentucky,52.0,-1.0,-3.0,6.31640625
2016,6,Memphis,34.0,Temple,27.0,-6.5,-7.0,-8.791015625
2016,6,Boston College,10.0,Clemson,56.0,17.0,46.0,26.82500339648434
2016,6,Old Dominion,36.0,UMass,16.0,-7.0,-20.0,-16.828125
2016,6,Tulsa,43.0,SMU,40.0,-11.0,-3.0,-3.5234375
2016,6,New Mexico,21.0,Boise State,49.0,16.5,28.0,22.73224442465468
2016,6,Connecticut,20.0,Cincinnati,9.0,2.5,-11.0,-6.364488615069063
2016,6,Kansas,23.0,TCU,24.0,29.5,1.0,13.480824821892142
2016,6,NC State,10.0,Notre Dame,3.0,2.5,-7.0,7.483096889033115
2016,6,Penn State,38.0,Maryland,14.0,-3.0,-24.0,2.080078125
2016,6,Minnesota,7.0,Iowa,14.0,1.5,7.0,3.9453125
2016,6,UT San Antonio,55.0,Southern Mississippi,32.0,14.5,-23.0,-8.625106118846736
2016,6,South Florida,38.0,East Carolina,22.0,-20.0,-16.0,-11.750599622632024
2016,6,Oklahoma,45.0,Texas,40.0,-6.5,-5.0,-7.118252787672658
2016,6,Mississippi State,14.0,Auburn,38.0,-1.5,24.0,-2.677734375
2016,6,Pittsburgh,37.0,Georgia Tech,34.0,-8.0,-3.0,-10.087350725136234
2016,6,Ohio,30.0,Bowling Green,24.0,-15.5,-6.0,-8.8671875
2016,6,Navy,46.0,Houston,40.0,17.0,-6.0,3.72617222636046
2016,6,Akron,35.0,Miami (OH),13.0,-7.5,-22.0,-2.587890625
2016,6,Eastern Michigan,20.0,Toledo,35.0,17.5,15.0,24.099361764357603
2016,6,Ohio State,38.0,Indiana,17.0,-32.0,-21.0,-22.366724728688204
2016,6,Georgia State,41.0,Texas State,21.0,-8.5,-20.0,-11.25
2016,6,Buffalo,20.0,Kent State,44.0,-2.0,24.0,14.18359375
2016,6,Michigan State,14.0,BYU,31.0,-5.0,17.0,8.078125
2016,6,Duke,13.0,Army,6.0,-6.0,-7.0,-9.298151373816012
2016,6,Texas A&M,45.0,Tennessee,38.0,-6.5,-7.0,-10.0625
2016,6,Oklahoma State,38.0,Iowa State,31.0,-16.5,-7.0,-18.17044436908006
2016,6,Illinois,31.0,Purdue,34.0,-9.0,3.0,-3.91015625
2016,6,Central Michigan,24.0,Ball State,21.0,-13.5,-3.0,-8.524713873816012
2016,6,Wyoming,35.0,Air Force,26.0,13.5,-9.0,-3.1625709801381263
2016,6,North Carolina,3.0,Virginia Tech,34.0,-5.5,31.0,10.0078125
2016,6,Kentucky,20.0,Vanderbilt,13.0,-2.0,-7.0,-3.5396661825345315
2016,6,USC,21.0,Colorado,17.0,-4.0,-4.0,-0.65625
2016,6,San José State,17.0,Hawai'i,34.0,-3.5,17.0,9.140767077396404
2016,6,Western Michigan,45.0,Northern Illinois,30.0,-19.0,-15.0,-15.269068478688201
2016,6,Arkansas,30.0,Alabama,49.0,13.0,19.0,12.508096654792809
2016,6,Louisiana Monroe,31.0,Idaho,34.0,-3.0,3.0,1.8861150674654685
2016,6,Rutgers,0.0,Michigan,78.0,26.5,78.0,26.58206779415041
2016,6,North Texas,38.0,Marshall,21.0,11.0,-17.0,-3.6474075852762518
2016,6,Nevada,27.0,Fresno State,22.0,-11.5,-5.0,-8.388671875
2016,6,Kansas State,44.0,Texas Tech,38.0,-9.0,-6.0,-9.528551115069064
2016,6,Wake Forest,28.0,Syracuse,9.0,-3.0,-19.0,-13.62890625
2016,6,Oregon,21.0,Washington,70.0,6.5,49.0,26.95827750162247
2016,6,UTEP,21.0,Florida International,35.0,-2.5,14.0,11.19140625
2016,6,Miami,19.0,Florida State,20.0,-1.5,1.0,-1.416015625
2016,6,Oregon State,47.0,California,44.0,10.0,-3.0,5.222301349309369
2016,6,Colorado State,31.0,Utah State,24.0,6.0,-7.0,-1.2196732102762522
2016,6,Utah,36.0,Arizona,23.0,-9.0,-13.0,-9.203125
2016,6,Arizona State,23.0,UCLA,20.0,4.5,-3.0,6.454616519861873
2016,6,San Diego State,26.0,UNLV,7.0,-17.5,-19.0,-17.395130872632024
2016,6,Stanford,16.0,Washington State,42.0,-12.5,26.0,10.435546875
2016,6,Florida Atlantic,23.0,Charlotte,28.0,-15.0,5.0,-0.2265625
2016,6,South Carolina,14.0,Georgia,28.0,8.5,14.0,11.566300716754016
2016,7,Louisiana,0.0,Appalachian State,24.0,10.5,24.0,16.12812511712015
2016,7,Louisville,24.0,Duke,14.0,-27.5,-10.0,-15.110342859608146
2016,7,Tulane,14.0,Memphis,24.0,10.5,10.0,8.849574002051089
2016,7,Fresno State,3.0,San Diego State,17.0,17.5,14.0,16.37013516677483
2016,7,BYU,28.0,Mississippi State,21.0,-4.0,-7.0,-3.9497412440800543
2016,7,Clemson,24.0,NC State,17.0,-17.0,-7.0,-14.990157246448033
2016,7,Purdue,35.0,Iowa,49.0,13.0,14.0,15.929652127051085
2016,7,Rutgers,7.0,Illinois,24.0,6.0,17.0,14.311064738200338
2016,7,Maryland,10.0,Minnesota,31.0,-3.0,21.0,1.71484375
2016,7,Oklahoma,38.0,Kansas State,17.0,-13.0,-21.0,-13.172397494080055
2016,7,Georgia,16.0,Vanderbilt,17.0,-14.5,1.0,-22.79911923342416
2016,7,Texas Tech,17.0,West Virginia,48.0,-1.0,31.0,16.193359375
2016,7,Virginia,31.0,Pittsburgh,45.0,5.0,14.0,10.780042634930936
2016,7,Georgia Tech,35.0,Georgia Southern,24.0,-8.0,-11.0,-13.188776373816012
2016,7,Ohio,20.0,Eastern Michigan,27.0,-10.0,7.0,-3.869140625
2016,7,Middle Tennessee,43.0,Western Kentucky,44.0,-2.5,1.0,3.4375
2016,7,Arizona,14.0,USC,48.0,7.0,34.0,22.914808259930936
2016,7,Northern Illinois,28.0,Central Michigan,34.0,4.0,6.0,4.961825337327342
2016,7,Florida State,17.0,Wake Forest,6.0,-25.5,-11.0,-21.28947305396068
2016,7,Indiana,22.0,Nebraska,27.0,6.0,5.0,6.8748938811532625
2016,7,Air Force,40.0,New Mexico,45.0,-15.0,5.0,-14.349609375
2016,7,Michigan State,40.0,Northwestern,54.0,-6.5,14.0,-17.203724622632024
2016,7,Baylor,49.0,Kansas,7.0,-35.0,-42.0,-38.077764268441044
2016,7,Tennessee,10.0,Alabama,49.0,9.0,39.0,21.267048116367043
2016,7,Akron,0.0,Western Michigan,41.0,10.5,41.0,27.827879731760593
2016,7,UMass,28.0,Louisiana Tech,56.0,16.0,28.0,26.88448205580794
2016,7,Miami,13.0,North Carolina,20.0,-7.0,7.0,-0.298828125
2016,7,Troy,31.0,Georgia State,21.0,-16.5,-10.0,-17.880996226320228
2016,7,Buffalo,21.0,Ball State,31.0,9.0,10.0,10.275217234557193
2016,7,Toledo,42.0,Bowling Green,35.0,-24.0,-7.0,-14.257349728688203
2016,7,Syracuse,31.0,Virginia Tech,17.0,17.0,-14.0,1.018147020186384
2016,7,Oregon State,14.0,Utah,19.0,13.0,5.0,10.609339627051087
2016,7,Florida,40.0,Missouri,14.0,-13.0,-26.0,-13.395130872632024
2016,7,Idaho,55.0,New Mexico State,23.0,-3.0,-32.0,-3.0629616051381263
2016,7,Marshall,27.0,Florida Atlantic,21.0,-12.0,-6.0,-10.275390625
2016,7,Arkansas,34.0,Ole Miss,30.0,6.5,-4.0,4.177556924654684
2016,7,Houston,38.0,Tulsa,31.0,-23.5,-7.0,-15.577970742896067
2016,7,Rice,13.0,UT San Antonio,14.0,-1.5,1.0,-1.705078125
2016,7,Louisiana Monroe,40.0,Texas State,34.0,-4.5,-6.0,-4.060546875
2016,7,Texas,27.0,Iowa State,6.0,-13.5,-21.0,-18.71484375
2016,7,Arkansas State,17.0,South Alabama,7.0,-6.0,-10.0,-8.958984375
2016,7,South Florida,42.0,Connecticut,27.0,-17.0,-15.0,-16.785524486976126
2016,7,LSU,45.0,Southern Mississippi,10.0,-21.0,-35.0,-15.490002989344104
2016,7,UCF,25.0,Temple,26.0,-1.0,1.0,2.6928977698618737
2016,7,Colorado,40.0,Arizona State,16.0,-8.0,-24.0,-12.36328125
2016,7,Wisconsin,23.0,Ohio State,30.0,9.5,7.0,8.515696331498582
2016,7,Boise State,28.0,Colorado State,23.0,-25.5,-5.0,-23.43766176252109
2016,7,Washington State,27.0,UCLA,21.0,-2.0,-6.0,-2.599609375
2016,7,San José State,14.0,Nevada,10.0,-5.0,-4.0,-3.09375
2016,8,Virginia Tech,37.0,Miami,16.0,-4.5,-21.0,-4.9296875
2016,8,South Alabama,21.0,Troy,28.0,9.0,7.0,19.04314678594607
2016,8,Boise State,28.0,BYU,27.0,-9.5,-1.0,-2.25390625
2016,8,Temple,46.0,South Florida,30.0,6.0,-16.0,-8.494744307534532
2016,8,California,52.0,Oregon,49.0,-3.0,-3.0,-4.669921875
2016,8,San Diego State,42.0,San José State,3.0,-22.5,-39.0,-23.383026479872196
2016,8,Louisville,54.0,NC State,13.0,-20.0,-41.0,-30.488880872632024
2016,8,Kansas,20.0,Oklahoma State,44.0,28.0,24.0,24.63664858970292
2016,8,Iowa,9.0,Wisconsin,17.0,2.5,8.0,9.887395501183988
2016,8,Connecticut,16.0,UCF,24.0,2.0,8.0,3.712890625
2016,8,Army,18.0,North Texas,35.0,-17.5,17.0,3.720857382103935
2016,8,South Carolina,34.0,UMass,28.0,-21.0,-6.0,-8.1796875
2016,8,Kansas State,24.0,Texas,21.0,-3.0,-3.0,-5.595703125
2016,8,Northwestern,24.0,Indiana,14.0,-2.5,-10.0,-6.666015625
2016,8,Bowling Green,26.0,Miami (OH),40.0,-3.5,14.0,9.1640625
2016,8,Toledo,31.0,Central Michigan,17.0,-10.0,-14.0,-8.674977494855971
2016,8,Minnesota,34.0,Rutgers,32.0,-21.0,-2.0,-10.994877098952244
2016,8,Boston College,20.0,Syracuse,28.0,-4.5,8.0,-5.818359375
2016,8,Kent State,10.0,Ohio,14.0,4.0,4.0,6.81640625
2016,8,Air Force,27.0,Hawai'i,34.0,-17.5,7.0,-11.610574245264043
2016,8,Virginia,14.0,North Carolina,35.0,9.0,21.0,17.68448158732734
2016,8,Ball State,25.0,Akron,35.0,-2.0,10.0,7.246839509930936
2016,8,Stanford,5.0,Colorado,10.0,-3.5,5.0,1.42578125
2016,8,Michigan,41.0,Illinois,8.0,-28.0,-33.0,-29.215416066481787
2016,8,Nebraska,27.0,Purdue,14.0,-23.5,-13.0,-14.727530359608146
2016,8,Northern Illinois,44.0,Buffalo,7.0,-20.0,-37.0,-27.00638186908006
2016,8,Appalachian State,37.0,Idaho,19.0,-22.0,-18.0,-20.064221739344102
2016,8,Western Michigan,45.0,Eastern Michigan,31.0,-23.5,-14.0,-17.577893614344102
2016,8,West Virginia,34.0,TCU,10.0,-5.0,-24.0,-3.1953125
2016,8,Alabama,33.0,Texas A&M,14.0,-16.5,-19.0,-19.819695471584275
2016,8,Navy,42.0,Memphis,28.0,2.0,-14.0,8.592081029792809
2016,8,Tulsa,50.0,Tulane,27.0,-10.0,-23.0,-17.38671875
2016,8,UCLA,45.0,Utah,52.0,-7.0,7.0,-1.3203125
2016,8,Missouri,45.0,Middle Tennessee,51.0,-4.0,6.0,0.04627131746546842
2016,8,Marshall,24.0,Charlotte,27.0,-17.0,3.0,-6.017578125
2016,8,UNLV,23.0,Colorado State,42.0,-1.5,19.0,12.99705291882592
2016,8,Auburn,56.0,Arkansas,3.0,-17.0,-53.0,-14.533125996448033
2016,8,Washington,41.0,Oregon State,17.0,-31.5,-24.0,-25.051826238160114
2016,8,Texas State,3.0,Louisiana,27.0,11.5,24.0,18.723686164723745
2016,8,Cincinnati,31.0,East Carolina,19.0,-2.0,-12.0,-5.892578125
2016,8,Florida International,24.0,Louisiana Tech,44.0,16.0,20.0,21.759624133204348
2016,8,Western Kentucky,59.0,Old Dominion,24.0,-13.0,-35.0,-27.258257865528094
2016,8,UT San Antonio,49.0,UTEP,52.0,-7.0,3.0,-2.99609375
2016,8,SMU,38.0,Houston,16.0,24.0,-22.0,-1.233629240069063
2016,8,Maryland,28.0,Michigan State,17.0,2.5,-11.0,-5.794779797603594
2016,8,Kentucky,40.0,Mississippi State,38.0,1.5,-2.0,3.76171875
2016,8,Texas Tech,59.0,Oklahoma,66.0,13.0,7.0,7.2529830397237465
2016,8,Penn State,24.0,Ohio State,21.0,20.0,-3.0,7.715626054081363
2016,8,New Mexico State,19.0,Georgia Southern,22.0,14.0,3.0,7.327663394861872
2016,8,LSU,38.0,Ole Miss,21.0,-4.5,-17.0,-14.35546875
2016,8,New Mexico,59.0,Louisiana Monroe,17.0,-14.5,-42.0,-33.30859375
2016,8,Arizona State,32.0,Washington State,37.0,6.5,5.0,11.924858039723745
2016,8,Utah State,38.0,Fresno State,20.0,-14.0,-18.0,-21.481667995264047
2016,8,Nevada,34.0,Wyoming,42.0,3.0,8.0,4.323615067465468
2016,9,Pittsburgh,36.0,Virginia Tech,39.0,4.0,3.0,3.883487514033117
2016,9,Buffalo,41.0,Akron,20.0,14.5,-21.0,17.816832482189213
2016,9,Georgia Southern,10.0,Appalachian State,34.0,4.0,24.0,5.960333817465468
2016,9,Toledo,26.0,Ohio,31.0,-17.5,5.0,-18.772880194352535
2016,9,USC,45.0,California,24.0,-14.5,-21.0,-9.134765625
2016,9,South Florida,52.0,Navy,45.0,-9.0,-7.0,-9.10546875
2016,9,Utah State,13.0,San Diego State,40.0,3.0,27.0,15.268927567465468
2016,9,Fresno State,21.0,Air Force,31.0,13.5,10.0,9.796413394861872
2016,9,Michigan State,23.0,Michigan,32.0,21.0,9.0,18.75362385200944
2016,9,Virginia,25.0,Louisville,32.0,27.0,7.0,12.515199353411537
2016,9,Purdue,24.0,Penn State,62.0,10.5,38.0,28.901882144861872
2016,9,Central Michigan,24.0,Kent State,27.0,-14.0,3.0,-3.345703125
2016,9,Georgia Tech,38.0,Duke,35.0,-8.5,-3.0,-1.0085223013812628
2016,9,Missouri,21.0,Kentucky,35.0,-4.5,14.0,4.1953125
2016,9,Houston,31.0,UCF,24.0,-12.5,-7.0,-9.491510748816012
2016,9,East Carolina,41.0,Connecticut,3.0,-7.5,-38.0,-8.268497275373745
2016,9,Iowa State,26.0,Kansas State,31.0,6.0,5.0,3.796413394861874
2016,9,Illinois,17.0,Minnesota,40.0,10.0,23.0,19.976100894861872
2016,9,Oklahoma State,37.0,West Virginia,20.0,3.0,-17.0,-9.448833107240166
2016,9,NC State,14.0,Boston College,21.0,-15.5,7.0,-3.7779433726320217
2016,9,Florida Atlantic,3.0,Western Kentucky,52.0,18.0,49.0,32.925926841000894
2016,9,Eastern Michigan,15.0,Miami (OH),28.0,-7.0,13.0,3.733098626183989
2016,9,TCU,24.0,Texas Tech,27.0,-8.5,3.0,-4.764737162672658
2016,9,Indiana,42.0,Maryland,36.0,-5.0,-6.0,-4.169921875
2016,9,Wake Forest,13.0,Army,21.0,-8.0,8.0,-0.005859375
2016,9,Ohio State,24.0,Northwestern,20.0,-24.0,-4.0,-20.83245920974439
2016,9,Notre Dame,30.0,Miami,27.0,-1.0,-3.0,3.923828125
2016,9,Temple,34.0,Cincinnati,13.0,-8.5,-21.0,-11.676846537672658
2016,9,Georgia,10.0,Florida,24.0,7.5,14.0,11.438956146912961
2016,9,Utah,24.0,Washington,31.0,11.5,7.0,15.767507379102172
2016,9,Texas,35.0,Baylor,34.0,3.5,-1.0,1.6101938285803943
2016,9,Tulane,31.0,SMU,35.0,-1.0,4.0,3.71484375
2016,9,Oregon,54.0,Arizona State,35.0,-7.5,-19.0,-17.5859375
2016,9,South Alabama,13.0,Georgia State,10.0,-3.5,-3.0,-0.833984375
2016,9,Wyoming,30.0,Boise State,28.0,12.5,-2.0,5.356179136982027
2016,9,Oklahoma,56.0,Kansas,3.0,-38.5,-53.0,-41.21870528806607
2016,9,Louisiana Tech,61.0,Rice,16.0,-23.0,-45.0,-34.880782246448035
2016,9,Wisconsin,23.0,Nebraska,17.0,-7.5,-6.0,-9.982599325345317
2016,9,Florida International,35.0,Middle Tennessee,42.0,17.0,7.0,27.636046078369887
2016,9,Southern Mississippi,24.0,Marshall,14.0,-10.0,-10.0,-6.406849622632022
2016,9,Arkansas State,51.0,Louisiana Monroe,10.0,-17.0,-41.0,-12.845703125
2016,9,UT San Antonio,31.0,North Texas,17.0,-4.0,-14.0,-9.652947432534532
2016,9,South Carolina,24.0,Tennessee,21.0,14.0,-3.0,4.658309829447495
2016,9,Ole Miss,29.0,Auburn,40.0,2.0,11.0,6.6953125
2016,9,Texas A&M,52.0,New Mexico State,10.0,-43.5,-42.0,-41.98159837212924
2016,9,Florida State,34.0,Clemson,37.0,3.0,3.0,0.3198508948618737
2016,9,UTEP,21.0,Old Dominion,31.0,5.5,10.0,-2.279065489344098
2016,9,Memphis,30.0,Tulsa,59.0,-7.5,29.0,16.806640625
2016,9,Oregon State,31.0,Washington State,35.0,17.5,4.0,9.523970436636708
2016,9,Arizona,10.0,Stanford,34.0,-3.0,24.0,14.5390625
2016,10,Ball State,20.0,Western Michigan,52.0,16.0,32.0,27.54854455580794
2016,10,Northern Illinois,45.0,Bowling Green,20.0,-17.0,-25.0,-19.892578125
2016,10,Akron,17.0,Toledo,48.0,8.0,31.0,21.610404914723745
2016,10,Ohio,34.0,Buffalo,10.0,-19.0,-24.0,-20.578125
2016,10,Georgia State,16.0,Arkansas State,31.0,2.0,15.0,10.739772769861872
2016,10,Iowa State,24.0,Oklahoma,34.0,19.5,10.0,14.718608508204346
2016,10,Colorado,20.0,UCLA,10.0,-10.0,-10.0,-12.729791998816012
2016,10,Miami (OH),37.0,Central Michigan,17.0,6.0,-20.0,-9.66015625
2016,10,Connecticut,0.0,Temple,21.0,9.5,21.0,5.785902009930936
2016,10,Boise State,45.0,San José State,31.0,-26.5,-14.0,-16.107344746448035
2016,10,Navy,28.0,Notre Dame,27.0,-4.5,-1.0,-1.124772674246608
2016,10,Rutgers,27.0,Indiana,33.0,13.0,6.0,8.819638071567645
2016,10,Army,12.0,Air Force,31.0,3.0,19.0,8.77734375
2016,10,Illinois,31.0,Michigan State,27.0,7.0,-4.0,9.25419040479281
2016,10,Mississippi State,35.0,Texas A&M,28.0,13.0,-7.0,4.488459285946081
2016,10,Auburn,23.0,Vanderbilt,16.0,-26.0,-7.0,-28.137360689616585
2016,10,Northwestern,7.0,Wisconsin,21.0,6.5,14.0,13.326598692789965
2016,10,Boston College,7.0,Louisville,52.0,24.5,45.0,32.93547964270666
2016,10,Texas Tech,37.0,Texas,45.0,4.0,8.0,6.227312319833446
2016,10,Ole Miss,37.0,Georgia Southern,27.0,-20.5,-10.0,-12.376953125
2016,10,North Carolina,48.0,Georgia Tech,20.0,-9.5,-28.0,-13.4296875
2016,10,Miami,51.0,Pittsburgh,28.0,-6.0,-23.0,-15.119140625
2016,10,Middle Tennessee,25.0,UT San Antonio,45.0,-19.0,20.0,-19.162109375
2016,10,Wake Forest,27.0,Virginia,20.0,-2.5,-7.0,9.71484375
2016,10,Colorado State,37.0,Fresno State,0.0,-13.0,-37.0,-29.84765625
2016,10,Troy,52.0,UMass,31.0,-23.0,-21.0,-19.353789327640456
2016,10,Cincinnati,3.0,BYU,20.0,10.0,17.0,13.836647886982025
2016,10,Stanford,26.0,Oregon State,15.0,-16.5,-11.0,-17.48495721684832
2016,10,Baylor,22.0,TCU,62.0,-9.0,40.0,14.391479806781433
2016,10,Kansas State,37.0,Oklahoma State,43.0,-2.5,6.0,5.064453125
2016,10,Appalachian State,35.0,Texas State,10.0,-30.0,-25.0,-23.890547871448035
2016,10,Clemson,54.0,Syracuse,0.0,-28.0,-54.0,-18.344949245264047
2016,10,Michigan,59.0,Maryland,3.0,-26.5,-56.0,-37.90513299375572
2016,10,Southern Mississippi,27.0,Charlotte,38.0,-18.0,11.0,0.326171875
2016,10,Rice,25.0,Florida Atlantic,42.0,-2.0,17.0,11.189453125
2016,10,Arkansas,31.0,Florida,10.0,3.5,-21.0,10.118536942465468
2016,10,Minnesota,44.0,Purdue,31.0,-16.5,-13.0,-14.62349224052809
2016,10,Duke,21.0,Virginia Tech,24.0,10.0,3.0,7.501420773964048
2016,10,SMU,7.0,Memphis,51.0,6.5,44.0,8.71853717670577
2016,10,Washington State,69.0,Arizona,7.0,-16.5,-62.0,-31.51939950914756
2016,10,South Carolina,31.0,Missouri,21.0,-5.0,-10.0,-4.109375
2016,10,Louisiana,13.0,Idaho,23.0,-7.5,10.0,-0.841796875
2016,10,Louisiana Monroe,42.0,South Alabama,35.0,13.5,-7.0,1.5970525674654685
2016,10,UCF,37.0,Tulane,6.0,-16.5,-31.0,-25.671875
2016,10,Western Kentucky,49.0,Florida International,21.0,-25.0,-28.0,-24.952062606056185
2016,10,North Texas,24.0,Louisiana Tech,45.0,21.0,21.0,14.862997680807942
2016,10,San Diego State,55.0,Hawai'i,0.0,-19.5,-55.0,-36.22283302335543
2016,10,NC State,20.0,Florida State,24.0,6.5,4.0,10.323615067465468
2016,10,West Virginia,48.0,Kansas,21.0,-32.0,-27.0,-18.879530783832877
2016,10,USC,45.0,Oregon,20.0,-14.0,-25.0,-13.7890625
2016,10,Old Dominion,38.0,Marshall,14.0,-7.0,-24.0,-18.269454121448035
2016,10,Kentucky,24.0,Georgia,27.0,2.5,3.0,2.934339509930937
2016,10,Penn State,41.0,Iowa,14.0,-6.5,-27.0,-15.89453125
2016,10,LSU,0.0,Alabama,10.0,7.0,10.0,4.8845881746546835
2016,10,Ohio State,62.0,Nebraska,3.0,-15.5,-59.0,-35.43510661993971
2016,10,Wyoming,52.0,Utah State,28.0,-4.0,-24.0,-11.1953125
2016,10,New Mexico,35.0,Nevada,26.0,-11.0,-9.0,-9.992110371448032
2016,10,California,27.0,Washington,66.0,17.0,39.0,28.386686305054827
2016,11,Ball State,41.0,Eastern Michigan,48.0,-3.5,7.0,5.63671875
2016,11,Kent State,21.0,Western Michigan,37.0,18.5,16.0,18.971058611291387
2016,11,Akron,28.0,Bowling Green,38.0,-11.5,10.0,-15.352376102504218
2016,11,Northern Illinois,24.0,Toledo,31.0,7.5,7.0,9.71122165479281
2016,11,Georgia Southern,26.0,Louisiana,33.0,-10.5,7.0,1.1598651415758474
2016,11,Duke,28.0,North Carolina,27.0,10.5,-1.0,4.4997518037568645
2016,11,Arizona State,26.0,Utah,49.0,5.5,23.0,13.730433377051087
2016,11,Florida State,45.0,Boston College,7.0,-23.0,-38.0,-20.947136279096924
2016,11,Oklahoma,45.0,Baylor,24.0,-15.5,-21.0,-17.63138186908006
2016,11,Indiana,31.0,Penn State,45.0,6.5,14.0,9.629439186636706
2016,11,Kansas,24.0,Iowa State,31.0,11.5,7.0,12.53043349417124
2016,11,UCF,24.0,Cincinnati,3.0,-10.0,-21.0,-16.396183980597154
2016,11,Tennessee,49.0,Kentucky,36.0,-10.5,-13.0,-9.4609375
2016,11,Florida,20.0,South Carolina,7.0,-16.0,-13.0,-14.28515625
2016,11,Texas,20.0,West Virginia,24.0,1.0,4.0,1.28515625
2016,11,Purdue,17.0,Northwestern,45.0,10.5,28.0,25.768253139033106
2016,11,Michigan State,49.0,Rutgers,0.0,-15.5,-49.0,-34.776458129411616
2016,11,East Carolina,31.0,SMU,55.0,-5.0,24.0,-8.48828125
2016,11,Navy,42.0,Tulsa,40.0,-1.0,-2.0,-3.013671875
2016,11,Alabama,51.0,Mississippi State,3.0,-28.5,-48.0,-36.6857833711237
2016,11,Syracuse,20.0,NC State,35.0,7.0,15.0,10.921555472258278
2016,11,Buffalo,24.0,Miami (OH),35.0,12.0,11.0,13.569781886114926
2016,11,Charlotte,21.0,Rice,22.0,-10.0,1.0,-2.537109375
2016,11,Virginia,14.0,Miami,34.0,11.0,20.0,17.56473727979281
2016,11,Georgia State,23.0,Louisiana Monroe,37.0,-12.5,14.0,2.478515625
2016,11,Arkansas State,41.0,New Mexico State,22.0,-20.5,-19.0,-16.50390625
2016,11,Maryland,3.0,Ohio State,62.0,28.0,59.0,34.789847732085086
2016,11,Virginia Tech,20.0,Georgia Tech,30.0,-14.5,10.0,3.564453125
2016,11,Old Dominion,51.0,Southern Mississippi,35.0,-2.0,-16.0,-6.201171875
2016,11,Missouri,26.0,Vanderbilt,17.0,-1.0,-9.0,3.4160886936494577
2016,11,Louisiana Tech,63.0,UT San Antonio,35.0,-19.0,-28.0,-24.13130474052809
2016,11,Wisconsin,48.0,Illinois,3.0,-26.5,-45.0,-18.822676178960684
2016,11,Georgia,13.0,Auburn,7.0,8.0,-6.0,4.8040484445165585
2016,11,Oklahoma State,45.0,Texas Tech,44.0,-11.0,-1.0,-5.232421875
2016,11,Notre Dame,44.0,Army,6.0,-11.5,-38.0,-11.683443552798577
2016,11,Troy,28.0,Appalachian State,24.0,-1.5,-4.0,-3.72265625
2016,11,Clemson,42.0,Pittsburgh,43.0,-19.0,1.0,-5.633334994080054
2016,11,UNLV,69.0,Wyoming,66.0,9.0,-3.0,1.8727273472582793
2016,11,Western Kentucky,45.0,North Texas,7.0,-30.0,-38.0,-22.67230295974439
2016,11,Houston,30.0,Tulane,18.0,-22.0,-12.0,-16.854097841848315
2016,11,Oregon,27.0,Stanford,52.0,1.0,25.0,-2.267578125
2016,11,Texas State,14.0,Idaho,47.0,8.0,33.0,22.286186164723745
2016,11,Florida Atlantic,35.0,UTEP,31.0,-2.0,-4.0,-1.435546875
2016,11,Marshall,42.0,Middle Tennessee,17.0,11.5,-25.0,-8.736647652741723
2016,11,Hawai'i,16.0,Boise State,52.0,16.5,36.0,31.533168337651837
2016,11,Louisville,44.0,Wake Forest,12.0,-33.0,-32.0,-31.23946308948035
2016,11,Memphis,42.0,South Florida,49.0,3.0,7.0,1.2292613849309368
2016,11,Arkansas,10.0,LSU,38.0,7.0,28.0,20.629474559585617
2016,11,Washington,13.0,USC,26.0,-10.0,13.0,-10.630859375
2016,11,Texas A&M,28.0,Ole Miss,29.0,-11.0,1.0,-3.380859375
2016,11,Nebraska,24.0,Minnesota,17.0,-8.0,-7.0,-9.677057623816012
2016,11,Iowa,14.0,Michigan,13.0,18.5,-1.0,5.7242191013604575
2016,11,UCLA,38.0,Oregon State,24.0,-10.0,-14.0,-15.444250106056181
2016,11,Arizona,24.0,Colorado,49.0,16.5,25.0,24.778126639682096
2016,11,Utah State,21.0,New Mexico,24.0,-2.5,3.0,-1.990234375
2016,11,Air Force,49.0,Colorado State,46.0,-6.0,-3.0,-4.650390625
