id,season,neutral_site,home_team_x,home_conference,home_points,home_pregame_elo,away_team_x,away_conference,away_points,away_pregame_elo,spread,margin
400763644,2015,False,Louisiana Tech,Conference USA,56.0,1722.0,North Texas,Conference USA,13.0,1101.0,-30.0,-43.0
400760497,2015,False,Air Force,Mountain West,20.0,1579.0,Army,FBS Independents,3.0,1238.0,-17.5,-17.0
400757068,2015,False,Washington State,Pac-12,38.0,1547.0,Arizona State,Pac-12,24.0,1660.0,1.0,-14.0
400763558,2015,False,Maryland,Big Ten,24.0,1357.0,Wisconsin,Big Ten,31.0,1854.0,13.0,7.0
400787467,2015,False,Troy,Sun Belt,51.0,1258.0,Louisiana Monroe,Sun Belt,14.0,1106.0,-5.0,-37.0
400787278,2015,False,New Mexico,Mountain West,14.0,1208.0,Utah State,Mountain West,13.0,1642.0,14.5,-1.0
400763645,2015,False,Middle Tennessee,Conference USA,27.0,1438.0,Marshall,Conference USA,24.0,1665.0,-2.0,-3.0
400763557,2015,False,Indiana,Big Ten,27.0,1403.0,Iowa,Big Ten,35.0,1752.0,8.0,8.0
400763451,2015,False,Oklahoma State,Big 12,49.0,1802.0,TCU,Big 12,29.0,2026.0,5.0,-20.0
400763559,2015,False,Michigan,Big Ten,49.0,1817.0,Rutgers,Big Ten,16.0,1339.0,-21.5,-33.0
400764903,2015,False,Houston,American Athletic,33.0,1860.0,Cincinnati,American Athletic,30.0,1664.0,-9.0,-3.0
400603908,2015,False,Ole Miss,SEC,52.0,1801.0,Arkansas,SEC,53.0,1727.0,-11.0,1.0
400756974,2015,False,Clemson,ACC,23.0,2013.0,Florida State,ACC,13.0,1856.0,-12.0,-10.0
400787468,2015,False,Texas State,Sun Belt,21.0,1168.0,New Mexico State,Sun Belt,31.0,871.0,-13.0,10.0
400764905,2015,False,Tulane,American Athletic,3.0,1117.0,Connecticut,American Athletic,7.0,1376.0,6.0,4.0
400603909,2015,False,Tennessee,SEC,27.0,1747.0,South Carolina,SEC,24.0,1554.0,-15.0,-3.0
400757069,2015,False,Oregon State,Pac-12,0.0,1295.0,UCLA,Pac-12,41.0,1727.0,15.5,41.0
400787277,2015,False,UNLV,Mountain West,41.0,1201.0,Hawai'i,Mountain West,21.0,1069.0,-6.0,-20.0
400763560,2015,False,Nebraska,Big Ten,39.0,1681.0,Michigan State,Big Ten,38.0,1856.0,4.5,-1.0
400763647,2015,False,UT San Antonio,Conference USA,31.0,1175.0,Old Dominion,Conference USA,36.0,1082.0,-12.5,5.0
400763450,2015,False,Oklahoma,Big 12,52.0,2040.0,Iowa State,Big 12,16.0,1423.0,-26.0,-36.0
400764904,2015,False,Memphis,American Athletic,20.0,1715.0,Navy,American Athletic,45.0,1620.0,-8.5,25.0
400603910,2015,False,Texas A&M,SEC,10.0,1721.0,Auburn,SEC,26.0,1649.0,-8.5,16.0
400764902,2015,False,East Carolina,American Athletic,17.0,1492.0,South Florida,American Athletic,22.0,1424.0,-3.0,5.0
400763562,2015,False,Ohio State,Big Ten,28.0,2082.0,Minnesota,Big Ten,14.0,1565.0,-23.0,-14.0
400603905,2015,False,Alabama,SEC,30.0,2040.0,LSU,SEC,16.0,1869.0,-7.0,-14.0
400763452,2015,False,Texas,Big 12,59.0,1435.0,Kansas,Big 12,20.0,1025.0,-31.5,-39.0
400757067,2015,False,USC,Pac-12,38.0,1889.0,Arizona,Pac-12,30.0,1473.0,-16.5,-8.0
400757072,2015,False,Oregon,Pac-12,44.0,1737.0,California,Pac-12,28.0,1532.0,-7.5,-16.0
400787350,2015,False,Central Michigan,Mid-American,23.0,1512.0,Toledo,Mid-American,28.0,1664.0,6.0,5.0
400787349,2015,False,Ohio,Mid-American,27.0,1211.0,Kent State,Mid-American,0.0,1075.0,-7.0,-27.0
400787352,2015,False,Western Michigan,Mid-American,27.0,1629.0,Bowling Green,Mid-American,41.0,1735.0,4.5,14.0
400787351,2015,False,Buffalo,Mid-American,30.0,1335.0,Northern Illinois,Mid-American,41.0,1588.0,5.0,11.0
400756979,2015,False,Georgia Tech,ACC,21.0,1703.0,Virginia Tech,ACC,23.0,1647.0,-5.0,2.0
400787469,2015,False,South Alabama,Sun Belt,32.0,1144.0,Louisiana,Sun Belt,25.0,1330.0,1.5,-7.0
400757073,2015,False,Colorado,Pac-12,24.0,1368.0,USC,Pac-12,27.0,1877.0,14.5,3.0
400763564,2015,False,Illinois,Big Ten,3.0,1452.0,Ohio State,Big Ten,28.0,2070.0,16.0,25.0
400763458,2015,False,West Virginia,Big 12,38.0,1668.0,Texas,Big 12,20.0,1494.0,-7.0,-18.0
400760498,2015,False,Army,FBS Independents,31.0,1231.0,Tulane,American Athletic,34.0,1127.0,-2.5,3.0
400756981,2015,False,Duke,ACC,13.0,1602.0,Pittsburgh,ACC,31.0,1554.0,-4.0,18.0
400787353,2015,False,Miami (OH),Mid-American,28.0,1020.0,Akron,Mid-American,37.0,1232.0,6.0,9.0
400763652,2015,False,Old Dominion,Conference USA,31.0,1097.0,UTEP,Conference USA,21.0,1053.0,-2.0,-10.0
400763568,2015,False,Northwestern,Big Ten,21.0,1492.0,Purdue,Big Ten,14.0,1234.0,-13.0,-7.0
400603934,2015,False,South Carolina,SEC,14.0,1555.0,Florida,SEC,24.0,1888.0,8.5,10.0
400763567,2015,False,Michigan State,Big Ten,24.0,1850.0,Maryland,Big Ten,7.0,1379.0,-16.0,-17.0
400763650,2015,False,Florida Atlantic,Conference USA,17.0,1278.0,Middle Tennessee,Conference USA,24.0,1442.0,6.0,7.0
400603935,2015,False,Tennessee,SEC,24.0,1746.0,North Texas,Conference USA,0.0,1054.0,-40.5,-24.0
400603931,2015,False,Auburn,SEC,13.0,1695.0,Georgia,SEC,20.0,1792.0,2.0,7.0
400763456,2015,False,TCU,Big 12,23.0,1954.0,Kansas,Big 12,17.0,966.0,-43.0,-6.0
400756982,2015,False,Florida State,ACC,34.0,1850.0,NC State,ACC,17.0,1686.0,-10.5,-17.0
400756983,2015,False,Louisville,ACC,38.0,1666.0,Virginia,ACC,31.0,1407.0,-8.5,-7.0
400763649,2015,False,Charlotte,Conference USA,27.0,1091.0,UT San Antonio,Conference USA,30.0,1160.0,7.0,3.0
400787280,2015,False,Air Force,Mountain West,35.0,1586.0,Utah State,Mountain West,28.0,1630.0,1.5,-7.0
400787471,2015,False,Louisiana Monroe,Sun Belt,21.0,1021.0,Arkansas State,Sun Belt,59.0,1445.0,12.5,38.0
400787354,2015,False,Eastern Michigan,Mid-American,17.0,931.0,UMass,Mid-American,28.0,1139.0,7.5,11.0
400757075,2015,False,Arizona State,Pac-12,27.0,1621.0,Washington,Pac-12,17.0,1751.0,-3.5,-10.0
400763651,2015,False,Marshall,Conference USA,52.0,1661.0,Florida International,Conference USA,0.0,1394.0,-10.0,-52.0
400763457,2015,False,Texas Tech,Big 12,59.0,1538.0,Kansas State,Big 12,44.0,1576.0,-5.5,-15.0
400787472,2015,False,Troy,Sun Belt,10.0,1343.0,Georgia Southern,Sun Belt,45.0,1526.0,10.0,35.0
400763653,2015,False,Rice,Conference USA,10.0,1258.0,Southern Mississippi,Conference USA,65.0,1437.0,7.5,55.0
400756984,2015,False,North Carolina,ACC,59.0,1786.0,Miami,ACC,21.0,1494.0,-12.5,-38.0
400764909,2015,False,Navy,American Athletic,55.0,1699.0,SMU,American Athletic,14.0,1144.0,-20.0,-41.0
400763565,2015,False,Indiana,Big Ten,41.0,1414.0,Michigan,Big Ten,48.0,1851.0,11.0,7.0
400763455,2015,False,Iowa State,Big 12,31.0,1395.0,Oklahoma State,Big 12,35.0,1874.0,13.5,4.0
400603933,2015,False,Mississippi State,SEC,6.0,1855.0,Alabama,SEC,31.0,2054.0,7.0,25.0
400763569,2015,False,Rutgers,Big Ten,14.0,1305.0,Nebraska,Big Ten,31.0,1687.0,9.0,17.0
400756985,2015,False,Notre Dame,FBS Independents,28.0,1803.0,Wake Forest,ACC,7.0,1289.0,-27.0,-21.0
400756980,2015,False,Syracuse,ACC,27.0,1340.0,Clemson,ACC,37.0,2019.0,26.5,10.0
400787284,2015,False,Nevada,Mountain West,37.0,1386.0,San José State,Mountain West,34.0,1287.0,-1.0,-3.0
400787473,2015,False,Texas State,Sun Belt,19.0,1119.0,Georgia State,Sun Belt,41.0,1129.0,-5.0,22.0
400603937,2015,False,Vanderbilt,SEC,21.0,1389.0,Kentucky,SEC,17.0,1374.0,-2.5,-4.0
400787470,2015,False,Idaho,Sun Belt,20.0,1070.0,Appalachian State,Sun Belt,47.0,1647.0,20.0,27.0
400764910,2015,False,South Florida,American Athletic,44.0,1437.0,Temple,American Athletic,23.0,1676.0,3.0,-21.0
400764908,2015,False,Houston,American Athletic,35.0,1859.0,Memphis,American Athletic,34.0,1636.0,-5.0,-1.0
400787282,2015,False,Colorado State,Mountain West,49.0,1449.0,UNLV,Mountain West,35.0,1234.0,-6.5,-14.0
400603932,2015,False,LSU,SEC,14.0,1855.0,Arkansas,SEC,31.0,1732.0,-9.0,17.0
400764907,2015,False,Cincinnati,American Athletic,49.0,1665.0,Tulsa,American Athletic,38.0,1335.0,-16.0,-11.0
400785063,2015,True,Missouri,SEC,20.0,1604.0,BYU,FBS Independents,16.0,1575.0,3.0,-4.0
400757077,2015,False,Stanford,Pac-12,36.0,1943.0,Oregon,Pac-12,38.0,1753.0,-8.5,2.0
400763566,2015,False,Iowa,Big Ten,40.0,1741.0,Minnesota,Big Ten,35.0,1577.0,-11.0,-5.0
400763454,2015,False,Baylor,Big 12,34.0,2069.0,Oklahoma,Big 12,44.0,2068.0,-6.0,10.0
400757074,2015,False,Arizona,Pac-12,37.0,1485.0,Utah,Pac-12,30.0,1809.0,4.5,-7.0
400787281,2015,False,Boise State,Mountain West,24.0,1821.0,New Mexico,Mountain West,31.0,1220.0,-29.5,7.0
400757078,2015,False,California,Pac-12,54.0,1516.0,Oregon State,Pac-12,24.0,1230.0,-17.5,-30.0
400787285,2015,False,San Diego State,Mountain West,38.0,1643.0,Wyoming,Mountain West,3.0,1145.0,-19.0,-35.0
400757076,2015,False,UCLA,Pac-12,27.0,1792.0,Washington State,Pac-12,31.0,1586.0,-8.5,4.0
400787283,2015,False,Hawai'i,Mountain West,14.0,1036.0,Fresno State,Mountain West,42.0,1062.0,-4.0,28.0
400787356,2015,False,Bowling Green,Mid-American,28.0,1757.0,Toledo,Mid-American,44.0,1662.0,-9.0,16.0
400787355,2015,False,Ohio,Mid-American,48.0,1265.0,Ball State,Mid-American,31.0,1195.0,-7.0,-17.0
400787357,2015,False,Kent State,Mid-American,14.0,1021.0,Central Michigan,Mid-American,27.0,1514.0,8.5,13.0
400787358,2015,False,Northern Illinois,Mid-American,27.0,1590.0,Western Michigan,Mid-American,19.0,1607.0,-3.5,-8.0
400764911,2015,False,UCF,American Athletic,7.0,1147.0,East Carolina,American Athletic,44.0,1479.0,17.0,37.0
400787474,2015,False,Texas State,Sun Belt,16.0,1063.0,Louisiana Monroe,Sun Belt,3.0,964.0,-5.0,-13.0
400764912,2015,False,South Florida,American Athletic,65.0,1514.0,Cincinnati,American Athletic,27.0,1661.0,2.5,-38.0
400790881,2015,False,Boise State,Mountain West,30.0,1752.0,Air Force,Mountain West,37.0,1598.0,-14.5,7.0
400763655,2015,False,Middle Tennessee,Conference USA,41.0,1443.0,North Texas,Conference USA,7.0,1062.0,-24.0,-34.0
400764915,2015,False,Temple,American Athletic,31.0,1599.0,Memphis,American Athletic,12.0,1642.0,1.5,-19.0
400760499,2015,False,Army,FBS Independents,21.0,1220.0,Rutgers,Big Ten,31.0,1301.0,5.0,10.0
400763459,2015,False,Kansas,Big 12,0.0,998.0,West Virginia,Big 12,49.0,1692.0,28.0,49.0
400763460,2015,False,Kansas State,Big 12,38.0,1541.0,Iowa State,Big 12,35.0,1417.0,-7.0,-3.0
400603924,2015,False,Florida,SEC,20.0,1882.0,Florida Atlantic,Conference USA,14.0,1277.0,-31.0,-6.0
400763574,2015,False,Penn State,Big Ten,16.0,1687.0,Michigan,Big Ten,28.0,1833.0,5.0,12.0
400756992,2015,False,Virginia Tech,ACC,27.0,1653.0,North Carolina,ACC,30.0,1857.0,7.5,3.0
400756993,2015,False,NC State,ACC,42.0,1664.0,Syracuse,ACC,29.0,1371.0,-17.0,-13.0
400756990,2015,False,Miami,ACC,38.0,1423.0,Georgia Tech,ACC,21.0,1697.0,-1.0,-17.0
400787359,2015,False,UMass,Mid-American,13.0,1144.0,Miami (OH),Mid-American,20.0,1019.0,-9.0,7.0
400787475,2015,False,Georgia State,Sun Belt,24.0,1185.0,South Alabama,Sun Belt,10.0,1165.0,-1.0,-14.0
400763654,2015,False,Florida International,Conference USA,7.0,1272.0,Western Kentucky,Conference USA,63.0,1677.0,14.0,56.0
400787288,2015,False,BYU,FBS Independents,52.0,1568.0,Fresno State,Mountain West,10.0,1136.0,-24.5,-42.0
400763573,2015,False,Ohio State,Big Ten,14.0,2071.0,Michigan State,Big Ten,17.0,1846.0,-13.0,3.0
400756987,2015,False,Clemson,ACC,33.0,1988.0,Wake Forest,ACC,13.0,1288.0,-29.0,-20.0
400763575,2015,False,Wisconsin,Big Ten,7.0,1832.0,Northwestern,Big Ten,13.0,1488.0,-10.5,6.0
400757080,2015,False,Oregon,Pac-12,48.0,1767.0,USC,Pac-12,28.0,1854.0,-2.5,-20.0
400787360,2015,False,Akron,Mid-American,42.0,1233.0,Buffalo,Mid-American,21.0,1333.0,-2.5,-21.0
400757079,2015,False,Arizona State,Pac-12,52.0,1648.0,Arizona,Pac-12,37.0,1515.0,-7.0,-15.0
400756988,2015,False,Virginia,ACC,42.0,1411.0,Duke,ACC,34.0,1553.0,-2.5,-8.0
400763657,2015,False,UTEP,Conference USA,15.0,1039.0,Louisiana Tech,Conference USA,17.0,1769.0,21.5,2.0
400763656,2015,False,Southern Mississippi,Conference USA,56.0,1586.0,Old Dominion,Conference USA,31.0,1111.0,-19.5,-25.0
400764913,2015,False,Connecticut,American Athletic,20.0,1366.0,Houston,American Athletic,17.0,1853.0,10.0,-3.0
400787290,2015,False,Utah State,Mountain West,31.0,1618.0,Nevada,Mountain West,27.0,1386.0,-14.0,-4.0
400757081,2015,False,Utah,Pac-12,9.0,1779.0,UCLA,Pac-12,17.0,1771.0,2.0,8.0
400603928,2015,False,Ole Miss,SEC,38.0,1796.0,LSU,SEC,17.0,1800.0,-4.5,-21.0
400756991,2015,False,Pittsburgh,ACC,45.0,1603.0,Louisville,ACC,34.0,1662.0,-1.5,-11.0
400603923,2015,False,Auburn,SEC,56.0,1689.0,Idaho,Sun Belt,34.0,1061.0,-32.5,-22.0
400787287,2015,False,New Mexico,Mountain West,21.0,1289.0,Colorado State,Mountain West,28.0,1459.0,2.0,7.0
400757083,2015,False,Oregon State,Pac-12,7.0,1184.0,Washington,Pac-12,52.0,1724.0,16.0,45.0
400764916,2015,False,Tulsa,American Athletic,21.0,1339.0,Navy,American Athletic,44.0,1748.0,9.5,23.0
400603922,2015,False,Arkansas,SEC,50.0,1787.0,Mississippi State,SEC,51.0,1811.0,-3.0,1.0
400603925,2015,False,Georgia,SEC,23.0,1798.0,Georgia Southern,Sun Belt,17.0,1603.0,-16.0,-6.0
400603927,2015,False,Missouri,SEC,8.0,1611.0,Tennessee,SEC,19.0,1738.0,9.0,11.0
400603926,2015,False,Kentucky,SEC,58.0,1372.0,Charlotte,Conference USA,10.0,1091.0,-24.5,-48.0
400603930,2015,False,Vanderbilt,SEC,0.0,1391.0,Texas A&M,SEC,25.0,1675.0,7.5,25.0
400756986,2015,True,Notre Dame,FBS Independents,19.0,1804.0,Boston College,ACC,16.0,1462.0,-16.0,-3.0
400764914,2015,False,SMU,American Athletic,49.0,1095.0,Tulane,American Athletic,21.0,1138.0,-3.0,-28.0
400757084,2015,False,Stanford,Pac-12,35.0,1929.0,California,Pac-12,22.0,1562.0,-12.5,-13.0
400787291,2015,False,UNLV,Mountain West,14.0,1224.0,San Diego State,Mountain West,52.0,1681.0,11.0,38.0
400757082,2015,False,Washington State,Pac-12,27.0,1607.0,Colorado,Pac-12,3.0,1391.0,-15.5,-24.0
400787289,2015,False,Hawai'i,Mountain West,23.0,962.0,San José State,Mountain West,42.0,1287.0,9.0,19.0
400787361,2015,False,Ball State,Mid-American,10.0,1164.0,Bowling Green,Mid-American,48.0,1709.0,20.5,38.0
400787362,2015,False,Northern Illinois,Mid-American,21.0,1603.0,Ohio,Mid-American,26.0,1296.0,-13.5,5.0
400763463,2015,False,Texas,Big 12,45.0,1470.0,Texas Tech,Big 12,48.0,1573.0,-2.0,3.0
400764918,2015,False,UCF,American Athletic,3.0,1082.0,South Florida,American Athletic,44.0,1645.0,22.5,41.0
400764917,2015,False,Houston,American Athletic,52.0,1845.0,Navy,American Athletic,31.0,1764.0,-1.5,-21.0
400763664,2015,False,Western Kentucky,Conference USA,49.0,1795.0,Marshall,Conference USA,28.0,1783.0,-10.5,-21.0
400787364,2015,False,Central Michigan,Mid-American,35.0,1501.0,Eastern Michigan,Mid-American,28.0,926.0,-23.0,-7.0
400787477,2015,False,Georgia State,Sun Belt,31.0,1212.0,Troy,Sun Belt,21.0,1266.0,-1.0,-10.0
400603912,2015,False,Arkansas,SEC,28.0,1787.0,Missouri,SEC,3.0,1599.0,-14.0,-25.0
400757086,2015,False,Washington,Pac-12,45.0,1788.0,Washington State,Pac-12,10.0,1643.0,-5.5,-35.0
400790888,2015,False,San José State,Mountain West,23.0,1301.0,Boise State,Mountain West,40.0,1726.0,10.0,17.0
400757085,2015,False,Oregon,Pac-12,52.0,1823.0,Oregon State,Pac-12,42.0,1120.0,-30.0,-10.0
400787365,2015,False,Buffalo,Mid-American,26.0,1272.0,UMass,Mid-American,31.0,1121.0,-6.0,5.0
400764922,2015,False,Tulane,American Athletic,34.0,1059.0,Tulsa,American Athletic,45.0,1323.0,3.0,11.0
400763659,2015,False,Louisiana Tech,Conference USA,24.0,1738.0,Southern Mississippi,Conference USA,58.0,1600.0,-6.5,34.0
400764920,2015,False,Memphis,American Athletic,63.0,1594.0,SMU,American Athletic,0.0,1174.0,-24.5,-63.0
400756998,2015,False,Virginia,ACC,20.0,1432.0,Virginia Tech,ACC,23.0,1660.0,3.5,3.0
400763578,2015,False,Michigan,Big Ten,13.0,1846.0,Ohio State,Big Ten,42.0,2052.0,2.5,29.0
400763582,2015,False,Rutgers,Big Ten,41.0,1315.0,Maryland,Big Ten,46.0,1341.0,2.0,5.0
400764919,2015,False,East Carolina,American Athletic,16.0,1544.0,Cincinnati,American Athletic,19.0,1530.0,3.0,3.0
400763581,2015,False,Purdue,Big Ten,36.0,1238.0,Indiana,Big Ten,54.0,1474.0,5.0,18.0
400603919,2015,False,South Carolina,SEC,32.0,1561.0,Clemson,ACC,37.0,1972.0,15.5,5.0
400603916,2015,False,Kentucky,SEC,24.0,1477.0,Louisville,ACC,38.0,1638.0,4.0,14.0
400603915,2015,False,Georgia Tech,ACC,7.0,1631.0,Georgia,SEC,13.0,1796.0,4.5,6.0
400763661,2015,False,Old Dominion,Conference USA,31.0,1097.0,Florida Atlantic,Conference USA,33.0,1296.0,5.5,2.0
400763467,2015,False,West Virginia,Big 12,30.0,1749.0,Iowa State,Big 12,6.0,1418.0,-13.5,-24.0
400756995,2015,False,Syracuse,ACC,20.0,1369.0,Boston College,ACC,17.0,1470.0,4.5,-3.0
400756996,2015,False,Wake Forest,ACC,21.0,1304.0,Duke,ACC,27.0,1532.0,4.0,6.0
400787480,2015,False,Georgia Southern,Sun Belt,55.0,1605.0,South Alabama,Sun Belt,17.0,1138.0,-21.0,-38.0
400787298,2015,False,Wyoming,Mountain West,35.0,1107.0,UNLV,Mountain West,28.0,1171.0,3.0,-7.0
400757089,2015,False,Utah,Pac-12,20.0,1763.0,Colorado,Pac-12,14.0,1355.0,-15.5,-6.0
400763663,2015,False,UT San Antonio,Conference USA,7.0,1173.0,Middle Tennessee,Conference USA,42.0,1491.0,11.0,35.0
400756997,2015,False,NC State,ACC,34.0,1666.0,North Carolina,ACC,45.0,1850.0,6.0,11.0
400603913,2015,False,Auburn,SEC,13.0,1682.0,Alabama,SEC,29.0,2098.0,13.0,16.0
400787297,2015,False,Utah State,Mountain West,28.0,1614.0,BYU,FBS Independents,51.0,1634.0,2.0,23.0
400763662,2015,False,Rice,Conference USA,27.0,1096.0,Charlotte,Conference USA,7.0,986.0,-9.5,-20.0
400763577,2015,True,Illinois,Big Ten,14.0,1445.0,Northwestern,Big Ten,24.0,1527.0,3.5,10.0
400763660,2015,False,North Texas,Conference USA,17.0,1014.0,UTEP,Conference USA,20.0,1070.0,-4.0,3.0
400763580,2015,False,Minnesota,Big Ten,21.0,1585.0,Wisconsin,Big Ten,31.0,1793.0,2.5,10.0
400763579,2015,False,Michigan State,Big Ten,55.0,1865.0,Penn State,Big Ten,16.0,1674.0,-11.0,-39.0
400757088,2015,False,USC,Pac-12,40.0,1798.0,UCLA,Pac-12,21.0,1787.0,-3.5,-19.0
400787479,2015,False,New Mexico State,Sun Belt,28.0,951.0,Arkansas State,Sun Belt,52.0,1502.0,17.0,24.0
400603920,2015,False,Tennessee,SEC,53.0,1750.0,Vanderbilt,SEC,28.0,1357.0,-17.5,-25.0
400763465,2015,False,Kansas,Big 12,14.0,941.0,Kansas State,Big 12,45.0,1540.0,21.5,31.0
400764921,2015,False,Temple,American Athletic,27.0,1647.0,Connecticut,American Athletic,3.0,1374.0,-12.5,-24.0
400603918,2015,False,Mississippi State,SEC,27.0,1811.0,Ole Miss,SEC,38.0,1846.0,2.0,11.0
400757090,2015,False,Stanford,Pac-12,38.0,1926.0,Notre Dame,FBS Independents,36.0,1796.0,2.0,-2.0
400603914,2015,False,Florida,SEC,2.0,1863.0,Florida State,ACC,27.0,1872.0,-3.0,25.0
400603917,2015,False,LSU,SEC,19.0,1750.0,Texas A&M,SEC,7.0,1709.0,-4.0,-12.0
400763466,2015,False,Oklahoma State,Big 12,23.0,1848.0,Oklahoma,Big 12,58.0,2085.0,3.5,35.0
400787294,2015,False,Fresno State,Mountain West,31.0,1070.0,Colorado State,Mountain West,34.0,1459.0,8.5,3.0
400757087,2015,False,California,Pac-12,48.0,1565.0,Arizona State,Pac-12,46.0,1668.0,-3.0,-2.0
400787292,2015,False,New Mexico,Mountain West,47.0,1289.0,Air Force,Mountain West,35.0,1624.0,10.5,-12.0
400787296,2015,False,San Diego State,Mountain West,31.0,1734.0,Nevada,Mountain West,14.0,1390.0,-14.0,-17.0
400852680,2015,True,Northern Illinois,Mid-American,14.0,1571.0,Bowling Green,Mid-American,34.0,1751.0,8.0,20.0
400852678,2015,False,Houston,American Athletic,24.0,1886.0,Temple,American Athletic,13.0,1677.0,-7.0,-11.0
400763468,2015,False,Baylor,Big 12,17.0,2035.0,Texas,Big 12,23.0,1472.0,-20.5,6.0
400852672,2015,False,Western Kentucky,Conference USA,45.0,1844.0,Southern Mississippi,Conference USA,28.0,1719.0,-7.5,-17.0
400787484,2015,False,Georgia Southern,Sun Belt,7.0,1655.0,Georgia State,Sun Belt,34.0,1233.0,-22.0,27.0
400787483,2015,False,Arkansas State,Sun Belt,55.0,1507.0,Texas State,Sun Belt,17.0,1070.0,-21.5,-38.0
400787486,2015,False,Louisiana Monroe,Sun Belt,42.0,946.0,New Mexico State,Sun Belt,35.0,946.0,-3.0,-7.0
400852681,2015,True,Alabama,SEC,29.0,2097.0,Florida,SEC,15.0,1797.0,-17.0,-14.0
400763469,2015,False,Kansas State,Big 12,24.0,1557.0,West Virginia,Big 12,23.0,1774.0,5.5,-1.0
400787482,2015,False,South Alabama,Sun Belt,27.0,1088.0,Appalachian State,Sun Belt,34.0,1669.0,16.5,7.0
400852675,2015,False,San Diego State,Mountain West,27.0,1741.0,Air Force,Mountain West,24.0,1572.0,-3.5,-3.0
400852677,2015,True,Stanford,Pac-12,41.0,1925.0,USC,Pac-12,22.0,1840.0,-4.0,-19.0
400852682,2015,True,Iowa,Big Ten,13.0,1751.0,Michigan State,Big Ten,16.0,1952.0,4.0,3.0
400852676,2015,True,Clemson,ACC,45.0,1954.0,North Carolina,ACC,37.0,1857.0,-6.5,-8.0
400760500,2015,True,Navy,American Athletic,21.0,1723.0,Army,FBS Independents,17.0,1206.0,-23.0,-4.0
400869090,2016,True,California,Pac-12,51.0,1571.0,Hawai'i,Mountain West,31.0,1133.0,-23.0,-20.0
400869341,2016,False,Louisville,ACC,70.0,1614.0,Charlotte,Conference USA,14.0,1134.0,-39.5,-56.0
400869421,2016,False,Wake Forest,ACC,7.0,1373.0,Tulane,American Athletic,3.0,1205.0,-16.0,-4.0
400868977,2016,False,Tennessee,SEC,20.0,1740.0,Appalachian State,Sun Belt,13.0,1590.0,-23.0,-7.0
400869342,2016,False,Florida International,Conference USA,13.0,1269.0,Indiana,Big Ten,34.0,1493.0,3.0,21.0
400868968,2016,False,Vanderbilt,SEC,10.0,1391.0,South Carolina,SEC,13.0,1553.0,4.0,3.0
400869347,2016,False,Western Kentucky,Conference USA,46.0,1747.0,Rice,Conference USA,14.0,1254.0,-14.5,-32.0
400869092,2016,False,Minnesota,Big Ten,30.0,1561.0,Oregon State,Pac-12,23.0,1264.0,-7.5,-7.0
400868910,2016,False,Temple,American Athletic,13.0,1590.0,Army,FBS Independents,28.0,1315.0,-21.5,15.0
400869258,2016,False,Georgia State,Sun Belt,21.0,1396.0,Ball State,Mid-American,31.0,1248.0,5.5,10.0
400869093,2016,True,Colorado,Pac-12,44.0,1411.0,Colorado State,Mountain West,7.0,1457.0,-10.0,-37.0
400869265,2016,False,Arkansas State,Sun Belt,10.0,1510.0,Toledo,Mid-American,31.0,1653.0,-2.5,21.0
400869094,2016,False,Stanford,Pac-12,26.0,1843.0,Kansas State,Big 12,13.0,1521.0,-16.5,-13.0
400869424,2016,True,Boston College,ACC,14.0,1479.0,Georgia Tech,ACC,17.0,1588.0,3.0,3.0
400869267,2016,False,Northwestern,Big Ten,21.0,1464.0,Western Michigan,Mid-American,22.0,1594.0,-6.5,1.0
400868976,2016,False,West Virginia,Big 12,26.0,1676.0,Missouri,SEC,11.0,1538.0,-11.5,-15.0
400868975,2016,False,Mississippi State,SEC,20.0,1727.0,South Alabama,Sun Belt,21.0,1243.0,-34.0,1.0
400869176,2016,False,Louisiana,Sun Belt,10.0,1299.0,Boise State,Mountain West,45.0,1727.0,18.0,35.0
400869180,2016,False,Michigan,Big Ten,63.0,1753.0,Hawai'i,Mountain West,3.0,1122.0,-40.5,-60.0
400869507,2016,True,Houston,American Athletic,33.0,1780.0,Oklahoma,Big 12,23.0,1885.0,10.0,-10.0
400869260,2016,False,Ohio State,Big Ten,77.0,1913.0,Bowling Green,Mid-American,10.0,1607.0,-27.0,-67.0
400869428,2016,False,Virginia Tech,ACC,36.0,1595.0,Liberty,Big South,13.0,1441.0,-35.0,-23.0
400869097,2016,False,Washington,Pac-12,48.0,1749.0,Rutgers,Big Ten,13.0,1372.0,-22.5,-35.0
400869264,2016,False,Ohio,Mid-American,54.0,1390.0,Texas State,Sun Belt,56.0,1178.0,-19.0,2.0
400869262,2016,False,Iowa,Big Ten,45.0,1641.0,Miami (OH),Mid-American,21.0,1195.0,-32.0,-24.0
400869261,2016,False,Penn State,Big Ten,33.0,1557.0,Kent State,Mid-American,13.0,1175.0,-19.0,-20.0
400868978,2016,False,Texas A&M,SEC,31.0,1616.0,UCLA,Pac-12,24.0,1648.0,-1.0,-7.0
400868974,2016,True,Wisconsin,Big Ten,16.0,1700.0,LSU,SEC,14.0,1711.0,9.5,-2.0
400868970,2016,False,Arkansas,SEC,21.0,1741.0,Louisiana Tech,Conference USA,20.0,1609.0,-20.5,-1.0
400868972,2016,True,North Carolina,ACC,24.0,1720.0,Georgia,SEC,33.0,1698.0,3.5,9.0
