id,season,week,home_team_x,home_points,away_team_x,away_points,homewin,cnt
400869564.0,2016.0,12.0,UCF,20.0,Tulsa,35.0,False,2
400933895.0,2017.0,8.0,Ole Miss,24.0,LSU,40.0,False,2
400764899.0,2015.0,9.0,Navy,29.0,South Florida,17.0,True,2
400935300.0,2017.0,8.0,California,44.0,Arizona,45.0,False,2
400869021.0,2016.0,6.0,Mississippi State,14.0,Auburn,38.0,False,2
400764888.0,2015.0,7.0,East Carolina,30.0,Tulsa,17.0,True,2
401013321.0,2018.0,11.0,Texas Tech,34.0,Texas,41.0,False,2
401236003.0,2020.0,6.0,Iowa State,31.0,Texas Tech,15.0,True,2
401114222.0,2019.0,7.0,Notre Dame,30.0,USC,27.0,True,2
401015023.0,2018.0,8.0,UAB,29.0,North Texas,21.0,True,2
401117877.0,2019.0,6.0,Louisiana Monroe,33.0,Memphis,52.0,False,2
400869005.0,2016.0,4.0,Ole Miss,45.0,Georgia,14.0,True,2
401114167.0,2019.0,6.0,Colorado,30.0,Arizona,35.0,False,2
401012259.0,2018.0,1.0,Vanderbilt,35.0,Middle Tennessee,7.0,True,2
400603902.0,2015.0,6.0,Ole Miss,52.0,New Mexico State,3.0,True,2
400764892.0,2015.0,8.0,Cincinnati,37.0,Connecticut,13.0,True,2
401119276.0,2019.0,7.0,Eastern Michigan,23.0,Ball State,29.0,False,2
400763563.0,2015.0,10.0,Purdue,14.0,Illinois,48.0,False,2
400603848.0,2015.0,4.0,South Carolina,31.0,UCF,14.0,True,2
401237037.0,2020.0,4.0,Texas A&M,17.0,Vanderbilt,12.0,True,2
400945022.0,2017.0,12.0,Bowling Green,37.0,Toledo,66.0,False,2
400869404.0,2016.0,11.0,Charlotte,21.0,Rice,22.0,False,2
400763639.0,2015.0,9.0,North Texas,30.0,UT San Antonio,23.0,True,2
400763421.0,2015.0,3.0,Toledo,30.0,Iowa State,23.0,True,2
401117534.0,2019.0,9.0,UNLV,17.0,San Diego State,20.0,False,2
400763627.0,2015.0,7.0,Florida Atlantic,17.0,Marshall,33.0,False,2
401014982.0,2018.0,2.0,Old Dominion,20.0,Florida International,28.0,False,2
400941806.0,2017.0,4.0,SMU,44.0,Arkansas State,21.0,True,2
401234600.0,2020.0,5.0,Pittsburgh,29.0,NC State,30.0,False,2
401012339.0,2018.0,12.0,Auburn,53.0,Liberty,0.0,True,2
400933890.0,2017.0,7.0,Ole Miss,57.0,Vanderbilt,35.0,True,2
400868913.0,2016.0,4.0,Buffalo,23.0,Army,20.0,True,2
401112450.0,2019.0,3.0,Middle Tennessee,18.0,Duke,41.0,False,2
401265699.0,2020.0,16.0,Army,10.0,Air Force,7.0,True,2
401112501.0,2019.0,10.0,Notre Dame,21.0,Virginia Tech,20.0,True,2
400763551.0,2015.0,8.0,Rutgers,7.0,Ohio State,49.0,False,2
400933922.0,2017.0,12.0,Arkansas,21.0,Mississippi State,28.0,False,2
400869623.0,2016.0,12.0,TCU,6.0,Oklahoma State,31.0,False,2
401100159.0,2018.0,14.0,Virginia Tech,41.0,Marshall,20.0,True,2
400757042.0,2015.0,5.0,UCLA,23.0,Arizona State,38.0,False,2
400937486.0,2017.0,5.0,Pittsburgh,42.0,Rice,10.0,True,2
401112114.0,2019.0,1.0,Oklahoma,49.0,Houston,31.0,True,2
401012332.0,2018.0,11.0,Arkansas,17.0,LSU,24.0,False,2
400869305.0,2016.0,7.0,Buffalo,21.0,Ball State,31.0,False,2
400869630.0,2016.0,10.0,Texas Tech,37.0,Texas,45.0,False,2
400763446.0,2015.0,9.0,Iowa State,24.0,Texas,0.0,True,2
400763606.0,2015.0,3.0,Texas State,50.0,Southern Mississippi,56.0,False,2
401112138.0,2019.0,14.0,Texas,49.0,Texas Tech,24.0,True,2
401405138.0,2022.0,11.0,Michigan State,,Rutgers,,True,2
400787326.0,2015.0,7.0,UMass,10.0,Kent State,15.0,False,2
400934553.0,2017.0,12.0,Kansas,3.0,Oklahoma,41.0,False,2
401114168.0,2019.0,7.0,Arizona,27.0,Washington,51.0,False,2
401114339.0,2019.0,3.0,New Mexico State,10.0,San Diego State,31.0,False,2
400869840.0,2016.0,10.0,Louisiana,13.0,Idaho,23.0,False,2
401110837.0,2019.0,10.0,Auburn,20.0,Ole Miss,14.0,True,2
401249872.0,2020.0,12.0,Central Michigan,44.0,Western Michigan,52.0,False,2
401112210.0,2019.0,13.0,Maryland,7.0,Nebraska,54.0,False,2
401013096.0,2018.0,1.0,Florida State,3.0,Virginia Tech,24.0,False,2
400937458.0,2017.0,2.0,NC State,37.0,Marshall,20.0,True,2
401234574.0,2020.0,2.0,Notre Dame,27.0,Duke,13.0,True,2
400935230.0,2017.0,1.0,Minnesota,17.0,Buffalo,7.0,True,2
401403940.0,2022.0,11.0,Auburn,,Texas A&M,,True,2
401012288.0,2018.0,4.0,Ole Miss,38.0,Kent State,17.0,True,2
401019523.0,2018.0,11.0,UCF,35.0,Navy,24.0,True,2
401012822.0,2018.0,3.0,Kansas,55.0,Rutgers,14.0,True,2
400869598.0,2016.0,5.0,Texas Tech,55.0,Kansas,19.0,True,2
401212540.0,2020.0,12.0,UCF,33.0,Cincinnati,36.0,False,2
401117869.0,2019.0,4.0,Tulane,38.0,Houston,31.0,True,2
401012853.0,2018.0,3.0,Indiana,38.0,Ball State,10.0,True,2
400937488.0,2017.0,6.0,Boston College,10.0,Virginia Tech,23.0,False,2
400869016.0,2016.0,5.0,South Carolina,13.0,Texas A&M,24.0,False,2
400944869.0,2017.0,10.0,South Alabama,14.0,Louisiana,19.0,False,2
401110787.0,2019.0,3.0,Auburn,55.0,Kent State,16.0,True,2
401012771.0,2018.0,8.0,Oregon State,7.0,California,49.0,False,2
401117215.0,2019.0,8.0,BYU,28.0,Boise State,25.0,True,2
400869049.0,2016.0,11.0,Alabama,51.0,Mississippi State,3.0,True,2
401404113.0,2022.0,11.0,Texas,,TCU,,True,2
400869120.0,2016.0,4.0,Arizona State,51.0,California,41.0,True,2
401249864.0,2020.0,11.0,Northern Illinois,10.0,Central Michigan,40.0,False,2
400763436.0,2015.0,6.0,West Virginia,26.0,Oklahoma State,33.0,False,2
400933914.0,2017.0,11.0,LSU,33.0,Arkansas,10.0,True,2
400944904.0,2017.0,5.0,Bowling Green,23.0,Akron,34.0,False,2
401012246.0,2018.0,1.0,Alabama,51.0,Louisville,14.0,True,2
400603898.0,2015.0,7.0,Kentucky,27.0,Auburn,30.0,False,2
400787266.0,2015.0,8.0,Air Force,42.0,Fresno State,14.0,True,2
401110726.0,2019.0,1.0,Memphis,15.0,Ole Miss,10.0,True,2
401020688.0,2018.0,5.0,Eastern Michigan,23.0,Northern Illinois,26.0,False,2
401013349.0,2018.0,1.0,Penn State,45.0,Appalachian State,38.0,True,2
400935277.0,2017.0,4.0,Arizona,24.0,Utah,30.0,False,2
401112434.0,2019.0,1.0,Liberty,0.0,Syracuse,24.0,False,2
401013179.0,2018.0,12.0,Virginia Tech,14.0,Miami,38.0,False,2
400763506.0,2015.0,2.0,Penn State,27.0,Buffalo,14.0,True,2
400763557.0,2015.0,10.0,Indiana,27.0,Iowa,35.0,False,2
401012856.0,2018.0,7.0,Indiana,16.0,Iowa,42.0,False,2
401237125.0,2020.0,10.0,Georgia,28.0,Florida,44.0,False,2
401012821.0,2018.0,2.0,Ohio State,52.0,Rutgers,3.0,True,2
400763501.0,2015.0,2.0,Indiana,36.0,Florida International,22.0,True,2
401207156.0,2020.0,8.0,Marshall,20.0,Florida Atlantic,9.0,True,2
400926947.0,2016.0,14.0,Navy,10.0,Temple,34.0,False,2
400868974.0,2016.0,1.0,Wisconsin,16.0,LSU,14.0,True,2
400938630.0,2017.0,6.0,UAB,23.0,Louisiana Tech,22.0,True,2
400869260.0,2016.0,1.0,Ohio State,77.0,Bowling Green,10.0,True,2
400868933.0,2016.0,13.0,BYU,28.0,Utah State,10.0,True,2
400869072.0,2016.0,13.0,Ole Miss,20.0,Mississippi State,55.0,False,2
401249002.0,2020.0,9.0,UNLV,19.0,Nevada,37.0,False,2
400868916.0,2016.0,8.0,Army,18.0,North Texas,35.0,False,2
401112082.0,2019.0,12.0,Baylor,31.0,Oklahoma,34.0,False,2
401403942.0,2022.0,11.0,Kentucky,,Vanderbilt,,True,2
400945002.0,2017.0,8.0,Ohio,48.0,Kent State,3.0,True,2
400787355.0,2015.0,12.0,Ohio,48.0,Ball State,31.0,True,2
400869396.0,2016.0,9.0,UTEP,21.0,Old Dominion,31.0,False,2
401114344.0,2019.0,9.0,Georgia Southern,41.0,New Mexico State,7.0,True,2
400869226.0,2016.0,8.0,UNLV,23.0,Colorado State,42.0,False,2
400868991.0,2016.0,2.0,Vanderbilt,47.0,Middle Tennessee,24.0,True,2
401112447.0,2019.0,2.0,Rice,21.0,Wake Forest,41.0,False,2
400603922.0,2015.0,12.0,Arkansas,50.0,Mississippi State,51.0,False,2
400757075.0,2015.0,11.0,Arizona State,27.0,Washington,17.0,True,2
401021702.0,2018.0,11.0,Texas State,7.0,Appalachian State,38.0,False,2
400934512.0,2017.0,3.0,Texas Tech,52.0,Arizona State,45.0,True,2
400933831.0,2017.0,1.0,Georgia,31.0,Appalachian State,10.0,True,2
400935311.0,2017.0,10.0,USC,49.0,Arizona,35.0,True,2
401114343.0,2019.0,7.0,Central Michigan,42.0,New Mexico State,28.0,True,2
400935316.0,2017.0,11.0,Stanford,30.0,Washington,22.0,True,2
401110779.0,2019.0,2.0,Ole Miss,31.0,Arkansas,17.0,True,2
401020764.0,2018.0,8.0,Ball State,20.0,Eastern Michigan,42.0,False,2
401020673.0,2018.0,1.0,Western Michigan,42.0,Syracuse,55.0,False,2
400868881.0,2016.0,9.0,Texas,35.0,Baylor,34.0,True,2
401117887.0,2019.0,8.0,SMU,45.0,Temple,21.0,True,2
401012788.0,2018.0,11.0,Colorado,7.0,Washington State,31.0,False,2
401112243.0,2019.0,10.0,Purdue,31.0,Nebraska,27.0,True,2
401019539.0,2018.0,13.0,Tulane,29.0,Navy,28.0,True,2
400945270.0,2017.0,6.0,Nevada,35.0,Hawai'i,21.0,True,2
401013150.0,2018.0,8.0,Duke,14.0,Virginia,28.0,False,2
400945286.0,2017.0,9.0,Fresno State,16.0,UNLV,26.0,False,2
401409241.0,2022.0,11.0,New Mexico State,,Lamar,,True,2
400869269.0,2016.0,2.0,Indiana,30.0,Ball State,20.0,True,2
400603829.0,2015.0,1.0,Auburn,31.0,Louisville,24.0,True,2
400603920.0,2015.0,13.0,Tennessee,53.0,Vanderbilt,28.0,True,2
400869092.0,2016.0,1.0,Minnesota,30.0,Oregon State,23.0,True,2
400869273.0,2016.0,2.0,South Florida,48.0,Northern Illinois,17.0,True,2
400869469.0,2016.0,8.0,Louisville,54.0,NC State,13.0,True,2
400787324.0,2015.0,6.0,Northern Illinois,59.0,Ball State,41.0,True,2
401249033.0,2020.0,14.0,San José State,35.0,Hawai'i,24.0,True,2
401020754.0,2018.0,6.0,Ball State,16.0,Northern Illinois,24.0,False,2
401235975.0,2020.0,12.0,Army,28.0,Georgia Southern,27.0,True,2
400869142.0,2016.0,8.0,UCLA,45.0,Utah,52.0,False,2
400787483.0,2015.0,14.0,Arkansas State,55.0,Texas State,17.0,True,2
400869023.0,2016.0,6.0,Texas A&M,45.0,Tennessee,38.0,True,2
400945283.0,2017.0,9.0,Colorado State,28.0,Air Force,45.0,False,2
400787292.0,2015.0,13.0,New Mexico,47.0,Air Force,35.0,True,2
401110828.0,2019.0,8.0,Mississippi State,13.0,LSU,36.0,False,2
401012325.0,2018.0,10.0,Florida,17.0,Missouri,38.0,False,2
401114331.0,2019.0,10.0,Air Force,17.0,Army,13.0,True,2
401112220.0,2019.0,13.0,Rutgers,0.0,Michigan State,27.0,False,2
400603900.0,2015.0,6.0,Mississippi State,45.0,Troy,17.0,True,2
401117871.0,2019.0,5.0,Memphis,35.0,Navy,23.0,True,2
400938591.0,2017.0,1.0,UCF,61.0,Florida International,17.0,True,2
400938622.0,2017.0,5.0,Florida International,30.0,Charlotte,29.0,True,2
400869816.0,2016.0,4.0,Troy,52.0,New Mexico State,6.0,True,2
401110848.0,2019.0,11.0,South Carolina,15.0,Appalachian State,20.0,False,2
401112522.0,2019.0,14.0,Pittsburgh,19.0,Boston College,26.0,False,2
401022532.0,2018.0,6.0,Nevada,3.0,Fresno State,21.0,False,2
400869299.0,2016.0,6.0,Central Michigan,24.0,Ball State,21.0,True,2
401112094.0,2019.0,13.0,Iowa State,41.0,Kansas,31.0,True,2
400869499.0,2016.0,13.0,Miami,40.0,Duke,21.0,True,2
401249870.0,2020.0,12.0,Ball State,31.0,Northern Illinois,25.0,True,2
400603882.0,2015.0,5.0,Middle Tennessee,13.0,Vanderbilt,17.0,False,2
401012862.0,2018.0,1.0,Iowa,33.0,Northern Illinois,7.0,True,2
401247326.0,2020.0,12.0,Ohio State,42.0,Indiana,35.0,True,2
401013175.0,2018.0,12.0,Florida State,22.0,Boston College,21.0,True,2
400787448.0,2015.0,6.0,Georgia State,3.0,Appalachian State,37.0,False,2
401112463.0,2019.0,4.0,Virginia,28.0,Old Dominion,17.0,True,2
401110727.0,2019.0,1.0,Louisiana,28.0,Mississippi State,38.0,False,2
400757070.0,2015.0,10.0,Colorado,10.0,Stanford,42.0,False,2
400763650.0,2015.0,11.0,Florida Atlantic,17.0,Middle Tennessee,24.0,False,2
400944878.0,2017.0,12.0,Louisiana,47.0,New Mexico State,34.0,True,2
401112508.0,2019.0,12.0,Clemson,52.0,Wake Forest,3.0,True,2
400935411.0,2017.0,12.0,Iowa,15.0,Purdue,24.0,False,2
401112249.0,2019.0,11.0,Northwestern,22.0,Purdue,24.0,False,2
401021678.0,2018.0,8.0,Louisiana Monroe,20.0,Texas State,14.0,True,2
401021670.0,2018.0,6.0,Georgia Southern,48.0,South Alabama,13.0,True,2
400945287.0,2017.0,9.0,Hawai'i,7.0,San Diego State,28.0,False,2
400869147.0,2016.0,9.0,Oregon,54.0,Arizona State,35.0,True,2
400869196.0,2016.0,3.0,Nevada,38.0,Buffalo,14.0,True,2
400787480.0,2015.0,13.0,Georgia Southern,55.0,South Alabama,17.0,True,2
401236034.0,2020.0,14.0,Iowa State,42.0,West Virginia,6.0,True,2
400869244.0,2016.0,11.0,UNLV,69.0,Wyoming,66.0,True,2
401207113.0,2020.0,2.0,Texas State,48.0,UT San Antonio,51.0,False,2
400922862.0,2016.0,12.0,LSU,10.0,Florida,16.0,False,2
400763430.0,2015.0,5.0,TCU,50.0,Texas,7.0,True,2
400934529.0,2017.0,7.0,West Virginia,46.0,Texas Tech,35.0,True,2
401215335.0,2020.0,12.0,South Alabama,14.0,Georgia State,31.0,False,2
400603839.0,2015.0,1.0,Vanderbilt,12.0,Western Kentucky,14.0,False,2
401012773.0,2018.0,8.0,Washington State,34.0,Oregon,20.0,True,2
400756969.0,2015.0,9.0,NC State,41.0,Clemson,56.0,False,2
400869140.0,2016.0,8.0,California,52.0,Oregon,49.0,True,2
401019521.0,2018.0,10.0,South Florida,15.0,Tulane,41.0,False,2
400945276.0,2017.0,7.0,Utah State,23.0,Wyoming,28.0,False,2
400935262.0,2017.0,2.0,Colorado,37.0,Texas State,3.0,True,2
400763634.0,2015.0,8.0,Louisiana Tech,45.0,Middle Tennessee,16.0,True,2
401212483.0,2020.0,13.0,South Florida,46.0,UCF,58.0,False,2
401117216.0,2019.0,10.0,Utah State,14.0,BYU,42.0,False,2
400869498.0,2016.0,13.0,Wake Forest,14.0,Boston College,17.0,False,2
400869818.0,2016.0,5.0,Appalachian State,17.0,Georgia State,3.0,True,2
401236022.0,2020.0,10.0,Texas,17.0,West Virginia,13.0,True,2
400603901.0,2015.0,6.0,Missouri,3.0,Florida,21.0,False,2
401112155.0,2019.0,13.0,Iowa,19.0,Illinois,10.0,True,2
401112485.0,2019.0,8.0,Louisville,10.0,Clemson,45.0,False,2
401020689.0,2018.0,5.0,Fresno State,49.0,Toledo,27.0,True,2
400869042.0,2016.0,10.0,Auburn,23.0,Vanderbilt,16.0,True,2
400938614.0,2017.0,4.0,Charlotte,0.0,Georgia State,28.0,False,2
400869620.0,2016.0,5.0,Oklahoma State,49.0,Texas,31.0,True,2
401215305.0,2020.0,5.0,Louisiana Monroe,30.0,Georgia Southern,35.0,False,2
400763533.0,2015.0,5.0,Wisconsin,6.0,Iowa,10.0,False,2
401121958.0,2019.0,9.0,Arkansas State,38.0,Texas State,14.0,True,2
401012248.0,2018.0,1.0,Auburn,21.0,Washington,16.0,True,2
401114350.0,2019.0,5.0,Liberty,17.0,New Mexico,10.0,True,2
400756904.0,2015.0,1.0,UCLA,34.0,Virginia,16.0,True,2
401012274.0,2018.0,3.0,Florida,48.0,Colorado State,10.0,True,2
400852681.0,2015.0,14.0,Alabama,29.0,Florida,15.0,True,2
401012313.0,2018.0,8.0,Arkansas,23.0,Tulsa,0.0,True,2
400935319.0,2017.0,11.0,Colorado,24.0,USC,38.0,False,2
400869631.0,2016.0,11.0,Texas,20.0,West Virginia,24.0,False,2
401112213.0,2019.0,2.0,Michigan State,51.0,Western Michigan,17.0,True,2
400869348.0,2016.0,1.0,UTEP,38.0,New Mexico State,22.0,True,2
401415655.0,2022.0,11.0,Houston,,Temple,,True,2
401114191.0,2019.0,13.0,Colorado,20.0,Washington,14.0,True,2
400869002.0,2016.0,4.0,Alabama,48.0,Kent State,0.0,True,2
401212551.0,2020.0,7.0,Houston,26.0,BYU,43.0,False,2
400935246.0,2017.0,2.0,Rutgers,13.0,Eastern Michigan,16.0,False,2
400603867.0,2015.0,2.0,South Carolina,22.0,Kentucky,26.0,False,2
400787360.0,2015.0,12.0,Akron,42.0,Buffalo,21.0,True,2
401249866.0,2020.0,11.0,Western Michigan,41.0,Toledo,38.0,True,2
401013149.0,2018.0,8.0,Clemson,41.0,NC State,7.0,True,2
401112079.0,2019.0,8.0,Oklahoma State,27.0,Baylor,45.0,False,2
400933875.0,2017.0,5.0,Florida,38.0,Vanderbilt,24.0,True,2
400869538.0,2016.0,7.0,Tulane,14.0,Memphis,24.0,False,2
400869510.0,2016.0,2.0,Michigan,51.0,UCF,14.0,True,2
400603893.0,2015.0,7.0,LSU,35.0,Florida,28.0,True,2
401403945.0,2022.0,11.0,Tennessee,,Missouri,,True,2
400869550.0,2016.0,9.0,Temple,34.0,Cincinnati,13.0,True,2
400763429.0,2015.0,5.0,Oklahoma State,36.0,Kansas State,34.0,True,2
401114282.0,2019.0,7.0,Southern Mississippi,45.0,North Texas,27.0,True,2
400869363.0,2016.0,4.0,Temple,48.0,Charlotte,20.0,True,2
400944995.0,2017.0,7.0,Kent State,17.0,Miami (OH),14.0,True,2
400787269.0,2015.0,8.0,San José State,31.0,New Mexico,21.0,True,2
401056703.0,2018.0,14.0,Middle Tennessee,25.0,UAB,27.0,False,2
401021674.0,2018.0,7.0,Coastal Carolina,20.0,Louisiana Monroe,45.0,False,2
400938649.0,2017.0,10.0,Old Dominion,6.0,Charlotte,0.0,True,2
400935326.0,2017.0,13.0,UCLA,30.0,California,27.0,True,2
400868919.0,2016.0,11.0,Notre Dame,44.0,Army,6.0,True,2
400945277.0,2017.0,7.0,Hawai'i,37.0,San José State,26.0,True,2
400945274.0,2017.0,7.0,Colorado State,44.0,Nevada,42.0,True,2
400869684.0,2016.0,10.0,Illinois,31.0,Michigan State,27.0,True,2
400757082.0,2015.0,12.0,Washington State,27.0,Colorado,3.0,True,2
401012328.0,2018.0,10.0,Ole Miss,44.0,South Carolina,48.0,False,2
400869054.0,2016.0,11.0,Tennessee,49.0,Kentucky,36.0,True,2
400787117.0,2015.0,2.0,Air Force,37.0,San José State,16.0,True,2
401247321.0,2020.0,12.0,Nebraska,23.0,Illinois,41.0,False,2
400935390.0,2017.0,9.0,Illinois,10.0,Wisconsin,24.0,False,2
401249423.0,2020.0,14.0,California,21.0,Oregon,17.0,True,2
401012848.0,2018.0,11.0,Rutgers,7.0,Michigan,42.0,False,2
401247301.0,2020.0,9.0,Illinois,24.0,Purdue,31.0,False,2
401247336.0,2020.0,14.0,Rutgers,7.0,Penn State,23.0,False,2
401404142.0,2022.0,11.0,Troy,,Army,,True,2
401237121.0,2020.0,9.0,Auburn,48.0,LSU,11.0,True,2
400941846.0,2017.0,12.0,Tulane,20.0,Houston,17.0,True,2
400869329.0,2016.0,11.0,Buffalo,24.0,Miami (OH),35.0,False,2
401234659.0,2020.0,14.0,NC State,23.0,Georgia Tech,13.0,True,2
400764879.0,2015.0,5.0,Tulsa,24.0,Houston,38.0,False,2
401013372.0,2018.0,9.0,Eastern Michigan,22.0,Army,37.0,False,2
400869465.0,2016.0,7.0,Virginia,31.0,Pittsburgh,45.0,False,2
400868925.0,2016.0,4.0,West Virginia,35.0,BYU,32.0,True,2
401249868.0,2020.0,12.0,Bowling Green,17.0,Buffalo,42.0,False,2
400757090.0,2015.0,13.0,Stanford,38.0,Notre Dame,36.0,True,2
400868954.0,2016.0,10.0,Navy,28.0,Notre Dame,27.0,True,2
401234647.0,2020.0,12.0,NC State,15.0,Liberty,14.0,True,2
400934501.0,2017.0,2.0,Kansas State,55.0,Charlotte,7.0,True,2
401012303.0,2018.0,6.0,Ole Miss,70.0,Louisiana Monroe,21.0,True,2
400935395.0,2017.0,9.0,Purdue,24.0,Nebraska,25.0,False,2
401114193.0,2019.0,2.0,Oregon,77.0,Nevada,6.0,True,2
401020776.0,2018.0,11.0,Miami (OH),30.0,Ohio,28.0,True,2
400869545.0,2016.0,8.0,SMU,38.0,Houston,16.0,True,2
401235997.0,2020.0,4.0,Oklahoma State,27.0,West Virginia,13.0,True,2
401237108.0,2020.0,7.0,Arkansas,33.0,Ole Miss,21.0,True,2
400764886.0,2015.0,7.0,BYU,38.0,Cincinnati,24.0,True,2
401012309.0,2018.0,7.0,Auburn,24.0,Tennessee,30.0,False,2
400756932.0,2015.0,4.0,Boston College,17.0,Northern Illinois,14.0,True,2
400763656.0,2015.0,12.0,Southern Mississippi,56.0,Old Dominion,31.0,True,2
400787280.0,2015.0,11.0,Air Force,35.0,Utah State,28.0,True,2
401236222.0,2020.0,2.0,Texas,59.0,UTEP,3.0,True,2
401110842.0,2019.0,11.0,Alabama,41.0,LSU,46.0,False,2
400944862.0,2017.0,9.0,New Mexico State,21.0,Arkansas State,37.0,False,2
400941839.0,2017.0,9.0,South Florida,24.0,Houston,28.0,False,2
400944855.0,2017.0,7.0,Georgia Southern,27.0,New Mexico State,35.0,False,2
401110784.0,2019.0,2.0,Clemson,24.0,Texas A&M,10.0,True,2
400869637.0,2016.0,7.0,Rutgers,7.0,Illinois,24.0,False,2
401013133.0,2018.0,5.0,Louisville,24.0,Florida State,28.0,False,2
401249854.0,2020.0,16.0,Buffalo,28.0,Ball State,38.0,False,2
401207139.0,2020.0,5.0,North Texas,31.0,Southern Mississippi,41.0,False,2
401237139.0,2020.0,12.0,Georgia,31.0,Mississippi State,24.0,True,2
400869463.0,2016.0,7.0,Florida State,17.0,Wake Forest,6.0,True,2
401234662.0,2020.0,14.0,Notre Dame,45.0,Syracuse,21.0,True,2
400869330.0,2016.0,12.0,Bowling Green,42.0,Kent State,7.0,True,2
400869369.0,2016.0,4.0,UTEP,7.0,Southern Mississippi,34.0,False,2
401212525.0,2020.0,10.0,East Carolina,21.0,Tulane,38.0,False,2
400790882.0,2015.0,7.0,Utah State,52.0,Boise State,26.0,True,2
401012787.0,2018.0,11.0,USC,14.0,California,15.0,False,2
401012785.0,2018.0,10.0,Washington State,19.0,California,13.0,True,2
400869094.0,2016.0,1.0,Stanford,26.0,Kansas State,13.0,True,2
400764877.0,2015.0,5.0,SMU,23.0,East Carolina,49.0,False,2
400944863.0,2017.0,9.0,Coastal Carolina,7.0,Texas State,27.0,False,2
400763418.0,2015.0,3.0,Oklahoma,52.0,Tulsa,38.0,True,2
400869601.0,2016.0,9.0,Oklahoma,56.0,Kansas,3.0,True,2
400603911.0,2015.0,10.0,Missouri,13.0,Mississippi State,31.0,False,2
401013113.0,2018.0,3.0,Louisville,20.0,Western Kentucky,17.0,True,2
400938646.0,2017.0,9.0,North Texas,45.0,Old Dominion,38.0,True,2
401249399.0,2020.0,10.0,Oregon,35.0,Stanford,14.0,True,2
401022563.0,2018.0,12.0,Fresno State,23.0,San Diego State,14.0,True,2
400763555.0,2015.0,9.0,Purdue,55.0,Nebraska,45.0,True,2
401112157.0,2019.0,1.0,Ball State,24.0,Indiana,34.0,False,2
401019510.0,2018.0,8.0,Temple,24.0,Cincinnati,17.0,True,2
401212519.0,2020.0,12.0,Temple,3.0,East Carolina,28.0,False,2
401022530.0,2018.0,6.0,UNLV,14.0,New Mexico,50.0,False,2
400603912.0,2015.0,13.0,Arkansas,28.0,Missouri,3.0,True,2
400869300.0,2016.0,6.0,Ohio,30.0,Bowling Green,24.0,True,2
401114160.0,2019.0,11.0,Arizona State,26.0,USC,31.0,False,2
400869642.0,2016.0,13.0,Maryland,31.0,Rutgers,13.0,True,2
400756927.0,2015.0,3.0,Syracuse,30.0,Central Michigan,27.0,True,2
401249034.0,2020.0,14.0,New Mexico,17.0,Wyoming,16.0,True,2
401020779.0,2018.0,11.0,Central Michigan,13.0,Bowling Green,24.0,False,2
400935237.0,2017.0,1.0,Penn State,52.0,Akron,0.0,True,2
400787451.0,2015.0,7.0,Louisiana Monroe,14.0,Appalachian State,59.0,False,2
401117884.0,2019.0,8.0,UCF,41.0,East Carolina,28.0,True,2
401234650.0,2020.0,13.0,North Carolina,17.0,Notre Dame,31.0,False,2
400938664.0,2017.0,12.0,UT San Antonio,9.0,Marshall,7.0,True,2
400869255.0,2016.0,13.0,Fresno State,14.0,San José State,16.0,False,2
400937507.0,2017.0,9.0,Wake Forest,42.0,Louisville,32.0,True,2
400933859.0,2017.0,3.0,Mississippi State,37.0,LSU,7.0,True,2
400869570.0,2016.0,13.0,Connecticut,13.0,Tulane,38.0,False,2
401112126.0,2019.0,6.0,Texas Tech,45.0,Oklahoma State,35.0,True,2
401013169.0,2018.0,11.0,Boston College,7.0,Clemson,27.0,False,2
401022535.0,2018.0,7.0,Colorado State,20.0,New Mexico,18.0,True,2
400756922.0,2015.0,3.0,Notre Dame,30.0,Georgia Tech,22.0,True,2
401112476.0,2019.0,6.0,Miami,35.0,Virginia Tech,42.0,False,2
401117557.0,2019.0,14.0,San José State,17.0,Fresno State,16.0,True,2
400935239.0,2017.0,2.0,Purdue,44.0,Ohio,21.0,True,2
401247306.0,2020.0,9.0,Penn State,25.0,Ohio State,38.0,False,2
400756988.0,2015.0,12.0,Virginia,42.0,Duke,34.0,True,2
401114342.0,2019.0,6.0,New Mexico State,13.0,Liberty,20.0,False,2
400869024.0,2016.0,7.0,Arkansas,34.0,Ole Miss,30.0,True,2
401019514.0,2018.0,9.0,SMU,20.0,Cincinnati,26.0,False,2
400937489.0,2017.0,6.0,Clemson,28.0,Wake Forest,14.0,True,2
400938612.0,2017.0,3.0,UAB,30.0,Coastal Carolina,23.0,True,2
400869517.0,2016.0,3.0,Cincinnati,16.0,Houston,40.0,False,2
400763438.0,2015.0,7.0,Iowa State,21.0,TCU,45.0,False,2
401114299.0,2019.0,10.0,Charlotte,34.0,Middle Tennessee,20.0,True,2
400757015.0,2015.0,2.0,UNLV,3.0,UCLA,37.0,False,2
401112256.0,2019.0,13.0,Ohio State,28.0,Penn State,17.0,True,2
400869379.0,2016.0,6.0,Louisiana Tech,55.0,Western Kentucky,52.0,True,2
400787345.0,2015.0,10.0,Kent State,17.0,Buffalo,18.0,False,2
400937529.0,2017.0,13.0,Pittsburgh,24.0,Miami,14.0,True,2
401012296.0,2018.0,5.0,Kentucky,24.0,South Carolina,10.0,True,2
401234570.0,2020.0,3.0,NC State,45.0,Wake Forest,42.0,True,2
