id,season,home_team_x,home_points,away_team_x,away_points
400869474.0,2016.0,Georgia Tech,38.0,Duke,35.0
400869551.0,2016.0,East Carolina,41.0,Connecticut,3.0
400869551.0,2016.0,East Carolina,41.0,Connecticut,3.0
400869549.0,2016.0,Houston,31.0,UCF,24.0
400869549.0,2016.0,Houston,31.0,UCF,24.0
400869621.0,2016.0,Oklahoma State,37.0,West Virginia,20.0
400869621.0,2016.0,Oklahoma State,37.0,West Virginia,20.0
400869680.0,2016.0,Indiana,42.0,Maryland,36.0
400869680.0,2016.0,Indiana,42.0,Maryland,36.0
400868881.0,2016.0,Texas,35.0,Baylor,34.0
400868881.0,2016.0,Texas,35.0,Baylor,34.0
400868953.0,2016.0,Notre Dame,30.0,Miami,27.0
400868953.0,2016.0,Notre Dame,30.0,Miami,27.0
400869550.0,2016.0,Temple,34.0,Cincinnati,13.0
400869550.0,2016.0,Temple,34.0,Cincinnati,13.0
400869646.0,2016.0,Ohio State,24.0,Northwestern,20.0
400869646.0,2016.0,Ohio State,24.0,Northwestern,20.0
400869837.0,2016.0,South Alabama,13.0,Georgia State,10.0
400869837.0,2016.0,South Alabama,13.0,Georgia State,10.0
400869147.0,2016.0,Oregon,54.0,Arizona State,35.0
400869147.0,2016.0,Oregon,54.0,Arizona State,35.0
400869683.0,2016.0,Wisconsin,23.0,Nebraska,17.0
400869683.0,2016.0,Wisconsin,23.0,Nebraska,17.0
400869232.0,2016.0,Wyoming,30.0,Boise State,28.0
400869232.0,2016.0,Wyoming,30.0,Boise State,28.0
400869395.0,2016.0,UT San Antonio,31.0,North Texas,17.0
400869395.0,2016.0,UT San Antonio,31.0,North Texas,17.0
400869393.0,2016.0,Louisiana Tech,61.0,Rice,16.0
400869393.0,2016.0,Louisiana Tech,61.0,Rice,16.0
400869601.0,2016.0,Oklahoma,56.0,Kansas,3.0
400869601.0,2016.0,Oklahoma,56.0,Kansas,3.0
400869394.0,2016.0,Southern Mississippi,24.0,Marshall,14.0
400869394.0,2016.0,Southern Mississippi,24.0,Marshall,14.0
400869836.0,2016.0,Arkansas State,51.0,Louisiana Monroe,10.0
400869836.0,2016.0,Arkansas State,51.0,Louisiana Monroe,10.0
400869039.0,2016.0,South Carolina,24.0,Tennessee,21.0
400869039.0,2016.0,South Carolina,24.0,Tennessee,21.0
400869040.0,2016.0,Texas A&M,52.0,New Mexico State,10.0
400869040.0,2016.0,Texas A&M,52.0,New Mexico State,10.0
400869320.0,2016.0,Northern Illinois,45.0,Bowling Green,20.0
400869320.0,2016.0,Northern Illinois,45.0,Bowling Green,20.0
400869323.0,2016.0,Ohio,34.0,Buffalo,10.0
400869323.0,2016.0,Ohio,34.0,Buffalo,10.0
400869150.0,2016.0,Colorado,20.0,UCLA,10.0
400869150.0,2016.0,Colorado,20.0,UCLA,10.0
400869324.0,2016.0,Miami (OH),37.0,Central Michigan,17.0
400869324.0,2016.0,Miami (OH),37.0,Central Michigan,17.0
400869236.0,2016.0,Boise State,45.0,San José State,31.0
400869236.0,2016.0,Boise State,45.0,San José State,31.0
400868954.0,2016.0,Navy,28.0,Notre Dame,27.0
400868954.0,2016.0,Navy,28.0,Notre Dame,27.0
400869045.0,2016.0,Ole Miss,37.0,Georgia Southern,27.0
400869045.0,2016.0,Ole Miss,37.0,Georgia Southern,27.0
400869042.0,2016.0,Auburn,23.0,Vanderbilt,16.0
400869042.0,2016.0,Auburn,23.0,Vanderbilt,16.0
400869046.0,2016.0,Mississippi State,35.0,Texas A&M,28.0
400869046.0,2016.0,Mississippi State,35.0,Texas A&M,28.0
400869684.0,2016.0,Illinois,31.0,Michigan State,27.0
400869684.0,2016.0,Illinois,31.0,Michigan State,27.0
400869480.0,2016.0,North Carolina,48.0,Georgia Tech,20.0
400869480.0,2016.0,North Carolina,48.0,Georgia Tech,20.0
400869481.0,2016.0,Miami,51.0,Pittsburgh,28.0
400869481.0,2016.0,Miami,51.0,Pittsburgh,28.0
400869482.0,2016.0,Wake Forest,27.0,Virginia,20.0
400869482.0,2016.0,Wake Forest,27.0,Virginia,20.0
400869685.0,2016.0,Michigan,59.0,Maryland,3.0
400869685.0,2016.0,Michigan,59.0,Maryland,3.0
400869153.0,2016.0,Stanford,26.0,Oregon State,15.0
400869153.0,2016.0,Stanford,26.0,Oregon State,15.0
400869477.0,2016.0,Clemson,54.0,Syracuse,0.0
400869477.0,2016.0,Clemson,54.0,Syracuse,0.0
400869686.0,2016.0,Minnesota,44.0,Purdue,31.0
400869686.0,2016.0,Minnesota,44.0,Purdue,31.0
400869237.0,2016.0,Colorado State,37.0,Fresno State,0.0
400869237.0,2016.0,Colorado State,37.0,Fresno State,0.0
400868966.0,2016.0,Troy,52.0,UMass,31.0
400868966.0,2016.0,Troy,52.0,UMass,31.0
400869839.0,2016.0,Appalachian State,35.0,Texas State,10.0
400869839.0,2016.0,Appalachian State,35.0,Texas State,10.0
400869041.0,2016.0,Arkansas,31.0,Florida,10.0
400869041.0,2016.0,Arkansas,31.0,Florida,10.0
400869151.0,2016.0,Washington State,69.0,Arizona,7.0
400869151.0,2016.0,Washington State,69.0,Arizona,7.0
400869047.0,2016.0,South Carolina,31.0,Missouri,21.0
400869047.0,2016.0,South Carolina,31.0,Missouri,21.0
400921256.0,2016.0,UCF,37.0,Tulane,6.0
400921256.0,2016.0,UCF,37.0,Tulane,6.0
400869841.0,2016.0,Louisiana Monroe,42.0,South Alabama,35.0
400869841.0,2016.0,Louisiana Monroe,42.0,South Alabama,35.0
400869398.0,2016.0,Western Kentucky,49.0,Florida International,21.0
400869398.0,2016.0,Western Kentucky,49.0,Florida International,21.0
400869602.0,2016.0,West Virginia,48.0,Kansas,21.0
400869602.0,2016.0,West Virginia,48.0,Kansas,21.0
400869240.0,2016.0,San Diego State,55.0,Hawai'i,0.0
400869240.0,2016.0,San Diego State,55.0,Hawai'i,0.0
400869152.0,2016.0,USC,45.0,Oregon,20.0
400869152.0,2016.0,USC,45.0,Oregon,20.0
400869401.0,2016.0,Old Dominion,38.0,Marshall,14.0
400869401.0,2016.0,Old Dominion,38.0,Marshall,14.0
400869688.0,2016.0,Penn State,41.0,Iowa,14.0
400869688.0,2016.0,Penn State,41.0,Iowa,14.0
400869647.0,2016.0,Ohio State,62.0,Nebraska,3.0
400869647.0,2016.0,Ohio State,62.0,Nebraska,3.0
400869239.0,2016.0,Wyoming,52.0,Utah State,28.0
400869239.0,2016.0,Wyoming,52.0,Utah State,28.0
400869238.0,2016.0,New Mexico,35.0,Nevada,26.0
400869238.0,2016.0,New Mexico,35.0,Nevada,26.0
400869483.0,2016.0,Duke,28.0,North Carolina,27.0
400869483.0,2016.0,Duke,28.0,North Carolina,27.0
400869484.0,2016.0,Florida State,45.0,Boston College,7.0
400869484.0,2016.0,Florida State,45.0,Boston College,7.0
400869049.0,2016.0,Alabama,51.0,Mississippi State,3.0
400869049.0,2016.0,Alabama,51.0,Mississippi State,3.0
400869051.0,2016.0,Florida,20.0,South Carolina,7.0
400869051.0,2016.0,Florida,20.0,South Carolina,7.0
400869054.0,2016.0,Tennessee,49.0,Kentucky,36.0
400869054.0,2016.0,Tennessee,49.0,Kentucky,36.0
400869557.0,2016.0,UCF,24.0,Cincinnati,3.0
400869557.0,2016.0,UCF,24.0,Cincinnati,3.0
400869640.0,2016.0,Michigan State,49.0,Rutgers,0.0
400869640.0,2016.0,Michigan State,49.0,Rutgers,0.0
400869561.0,2016.0,Navy,42.0,Tulsa,40.0
400869561.0,2016.0,Navy,42.0,Tulsa,40.0
400868883.0,2016.0,Oklahoma,45.0,Baylor,24.0
400868883.0,2016.0,Oklahoma,45.0,Baylor,24.0
400869843.0,2016.0,Arkansas State,41.0,New Mexico State,22.0
400869843.0,2016.0,Arkansas State,41.0,New Mexico State,22.0
400869244.0,2016.0,UNLV,69.0,Wyoming,66.0
400869244.0,2016.0,UNLV,69.0,Wyoming,66.0
400869408.0,2016.0,Western Kentucky,45.0,North Texas,7.0
400869408.0,2016.0,Western Kentucky,45.0,North Texas,7.0
400869406.0,2016.0,Louisiana Tech,63.0,UT San Antonio,35.0
400869406.0,2016.0,Louisiana Tech,63.0,UT San Antonio,35.0
400869842.0,2016.0,Troy,28.0,Appalachian State,24.0
400869842.0,2016.0,Troy,28.0,Appalachian State,24.0
400868919.0,2016.0,Notre Dame,44.0,Army,6.0
400868919.0,2016.0,Notre Dame,44.0,Army,6.0
400869622.0,2016.0,Oklahoma State,45.0,Texas Tech,44.0
400869622.0,2016.0,Oklahoma State,45.0,Texas Tech,44.0
400869052.0,2016.0,Georgia,13.0,Auburn,7.0
400869052.0,2016.0,Georgia,13.0,Auburn,7.0
400869693.0,2016.0,Wisconsin,48.0,Illinois,3.0
400869693.0,2016.0,Wisconsin,48.0,Illinois,3.0
400869409.0,2016.0,Old Dominion,51.0,Southern Mississippi,35.0
400869409.0,2016.0,Old Dominion,51.0,Southern Mississippi,35.0
400869560.0,2016.0,Houston,30.0,Tulane,18.0
400869560.0,2016.0,Houston,30.0,Tulane,18.0
400869053.0,2016.0,Missouri,26.0,Vanderbilt,17.0
400869053.0,2016.0,Missouri,26.0,Vanderbilt,17.0
400869405.0,2016.0,Florida Atlantic,35.0,UTEP,31.0
400869405.0,2016.0,Florida Atlantic,35.0,UTEP,31.0
400869407.0,2016.0,Marshall,42.0,Middle Tennessee,17.0
400869407.0,2016.0,Marshall,42.0,Middle Tennessee,17.0
400869487.0,2016.0,Louisville,44.0,Wake Forest,12.0
400869487.0,2016.0,Louisville,44.0,Wake Forest,12.0
400869691.0,2016.0,Nebraska,24.0,Minnesota,17.0
400869691.0,2016.0,Nebraska,24.0,Minnesota,17.0
400869690.0,2016.0,Iowa,14.0,Michigan,13.0
400869690.0,2016.0,Iowa,14.0,Michigan,13.0
400869158.0,2016.0,UCLA,38.0,Oregon State,24.0
400869158.0,2016.0,UCLA,38.0,Oregon State,24.0
400869241.0,2016.0,Air Force,49.0,Colorado State,46.0
400869241.0,2016.0,Air Force,49.0,Colorado State,46.0
400869160.0,2016.0,Washington State,56.0,California,21.0
400869160.0,2016.0,Washington State,56.0,California,21.0
400869331.0,2016.0,Central Michigan,27.0,Ohio,20.0
400869331.0,2016.0,Central Michigan,27.0,Ohio,20.0
400869330.0,2016.0,Bowling Green,42.0,Kent State,7.0
400869330.0,2016.0,Bowling Green,42.0,Kent State,7.0
400869332.0,2016.0,Toledo,37.0,Ball State,19.0
400869332.0,2016.0,Toledo,37.0,Ball State,19.0
400869246.0,2016.0,Boise State,42.0,UNLV,25.0
400869246.0,2016.0,Boise State,42.0,UNLV,25.0
400869697.0,2016.0,Nebraska,28.0,Maryland,7.0
400869697.0,2016.0,Nebraska,28.0,Maryland,7.0
400869414.0,2016.0,Rice,44.0,UTEP,24.0
400869414.0,2016.0,Rice,44.0,UTEP,24.0
400869059.0,2016.0,Georgia,35.0,Louisiana,21.0
400869059.0,2016.0,Georgia,35.0,Louisiana,21.0
400869065.0,2016.0,Texas A&M,23.0,UT San Antonio,10.0
400869065.0,2016.0,Texas A&M,23.0,UT San Antonio,10.0
400869494.0,2016.0,Georgia Tech,31.0,Virginia,17.0
400869494.0,2016.0,Georgia Tech,31.0,Virginia,17.0
400869490.0,2016.0,Boston College,30.0,Connecticut,0.0
400869490.0,2016.0,Boston College,30.0,Connecticut,0.0
400868932.0,2016.0,BYU,51.0,UMass,9.0
400868932.0,2016.0,BYU,51.0,UMass,9.0
400869849.0,2016.0,Georgia State,30.0,Georgia Southern,24.0
400869849.0,2016.0,Georgia State,30.0,Georgia Southern,24.0
400869848.0,2016.0,Appalachian State,42.0,Louisiana Monroe,17.0
400869848.0,2016.0,Appalachian State,42.0,Louisiana Monroe,17.0
400869492.0,2016.0,Pittsburgh,56.0,Duke,14.0
400869492.0,2016.0,Pittsburgh,56.0,Duke,14.0
400869603.0,2016.0,Kansas,24.0,Texas,21.0
400869603.0,2016.0,Kansas,24.0,Texas,21.0
400869250.0,2016.0,Wyoming,34.0,San Diego State,33.0
400869250.0,2016.0,Wyoming,34.0,San Diego State,33.0
400869695.0,2016.0,Michigan,20.0,Indiana,10.0
400869695.0,2016.0,Michigan,20.0,Indiana,10.0
400869164.0,2016.0,Colorado,38.0,Washington State,24.0
400869164.0,2016.0,Colorado,38.0,Washington State,24.0
400869595.0,2016.0,Iowa State,66.0,Texas Tech,10.0
400869595.0,2016.0,Iowa State,66.0,Texas Tech,10.0
400869696.0,2016.0,Minnesota,29.0,Northwestern,12.0
400869696.0,2016.0,Minnesota,29.0,Northwestern,12.0
400869334.0,2016.0,Western Michigan,38.0,Buffalo,0.0
400869334.0,2016.0,Western Michigan,38.0,Buffalo,0.0
400869064.0,2016.0,Tennessee,63.0,Missouri,37.0
400869064.0,2016.0,Tennessee,63.0,Missouri,37.0
400869249.0,2016.0,Nevada,38.0,Utah State,37.0
400869249.0,2016.0,Nevada,38.0,Utah State,37.0
400869850.0,2016.0,New Mexico State,50.0,Texas State,10.0
400869850.0,2016.0,New Mexico State,50.0,Texas State,10.0
400869413.0,2016.0,North Texas,29.0,Southern Mississippi,23.0
400869413.0,2016.0,North Texas,29.0,Southern Mississippi,23.0
400869411.0,2016.0,Florida International,31.0,Marshall,14.0
400869411.0,2016.0,Florida International,31.0,Marshall,14.0
400869162.0,2016.0,Washington,44.0,Arizona State,18.0
400869162.0,2016.0,Washington,44.0,Arizona State,18.0
400869066.0,2016.0,Vanderbilt,38.0,Ole Miss,17.0
400869066.0,2016.0,Vanderbilt,38.0,Ole Miss,17.0
400869248.0,2016.0,Colorado State,49.0,New Mexico,31.0
400869248.0,2016.0,Colorado State,49.0,New Mexico,31.0
400869335.0,2016.0,Ohio,9.0,Akron,3.0
400869335.0,2016.0,Ohio,9.0,Akron,3.0
400869336.0,2016.0,Miami (OH),21.0,Ball State,20.0
400869336.0,2016.0,Miami (OH),21.0,Ball State,20.0
400869568.0,2016.0,Memphis,48.0,Houston,44.0
400869568.0,2016.0,Memphis,48.0,Houston,44.0
400869338.0,2016.0,Bowling Green,27.0,Buffalo,19.0
400869338.0,2016.0,Bowling Green,27.0,Buffalo,19.0
400869073.0,2016.0,Missouri,28.0,Arkansas,24.0
400869073.0,2016.0,Missouri,28.0,Arkansas,24.0
400869699.0,2016.0,Iowa,40.0,Nebraska,10.0
400869699.0,2016.0,Iowa,40.0,Nebraska,10.0
400869252.0,2016.0,Air Force,27.0,Boise State,20.0
400869252.0,2016.0,Air Force,27.0,Boise State,20.0
400869418.0,2016.0,Southern Mississippi,39.0,Louisiana Tech,24.0
400869418.0,2016.0,Southern Mississippi,39.0,Louisiana Tech,24.0
400869340.0,2016.0,Western Michigan,55.0,Toledo,35.0
400869340.0,2016.0,Western Michigan,55.0,Toledo,35.0
400868885.0,2016.0,Texas Tech,54.0,Baylor,35.0
400868885.0,2016.0,Texas Tech,54.0,Baylor,35.0
400869567.0,2016.0,Tulsa,40.0,Cincinnati,37.0
400869567.0,2016.0,Tulsa,40.0,Cincinnati,37.0
400869167.0,2016.0,Arizona,56.0,Arizona State,35.0
400869167.0,2016.0,Arizona,56.0,Arizona State,35.0
400869700.0,2016.0,Indiana,26.0,Purdue,24.0
400869700.0,2016.0,Indiana,26.0,Purdue,24.0
400869650.0,2016.0,Ohio State,30.0,Michigan,27.0
400869650.0,2016.0,Ohio State,30.0,Michigan,27.0
400869569.0,2016.0,South Florida,48.0,UCF,31.0
400869569.0,2016.0,South Florida,48.0,UCF,31.0
400869604.0,2016.0,Kansas State,34.0,Kansas,19.0
400869604.0,2016.0,Kansas State,34.0,Kansas,19.0
400869642.0,2016.0,Maryland,31.0,Rutgers,13.0
400869642.0,2016.0,Maryland,31.0,Rutgers,13.0
400869701.0,2016.0,Northwestern,42.0,Illinois,21.0
400869701.0,2016.0,Northwestern,42.0,Illinois,21.0
400869501.0,2016.0,Virginia Tech,52.0,Virginia,10.0
400869501.0,2016.0,Virginia Tech,52.0,Virginia,10.0
400869852.0,2016.0,Louisiana,24.0,Arkansas State,19.0
400869852.0,2016.0,Louisiana,24.0,Arkansas State,19.0
400869500.0,2016.0,Pittsburgh,76.0,Syracuse,61.0
400869500.0,2016.0,Pittsburgh,76.0,Syracuse,61.0
400869703.0,2016.0,Wisconsin,31.0,Minnesota,17.0
400869703.0,2016.0,Wisconsin,31.0,Minnesota,17.0
400869702.0,2016.0,Penn State,45.0,Michigan State,12.0
400869702.0,2016.0,Penn State,45.0,Michigan State,12.0
400869416.0,2016.0,Old Dominion,42.0,Florida International,28.0
400869416.0,2016.0,Old Dominion,42.0,Florida International,28.0
400868956.0,2016.0,USC,45.0,Notre Dame,27.0
400868956.0,2016.0,USC,45.0,Notre Dame,27.0
400869499.0,2016.0,Miami,40.0,Duke,21.0
400869499.0,2016.0,Miami,40.0,Duke,21.0
400869853.0,2016.0,Idaho,38.0,South Alabama,31.0
400869853.0,2016.0,Idaho,38.0,South Alabama,31.0
400869068.0,2016.0,Alabama,30.0,Auburn,12.0
400869068.0,2016.0,Alabama,30.0,Auburn,12.0
400869171.0,2016.0,Oregon State,34.0,Oregon,24.0
400869171.0,2016.0,Oregon State,34.0,Oregon,24.0
400869417.0,2016.0,Middle Tennessee,77.0,Florida Atlantic,56.0
400869417.0,2016.0,Middle Tennessee,77.0,Florida Atlantic,56.0
400869169.0,2016.0,California,36.0,UCLA,10.0
400869169.0,2016.0,California,36.0,UCLA,10.0
400869415.0,2016.0,UT San Antonio,33.0,Charlotte,14.0
400869415.0,2016.0,UT San Antonio,33.0,Charlotte,14.0
400869571.0,2016.0,Temple,37.0,East Carolina,10.0
400869571.0,2016.0,Temple,37.0,East Carolina,10.0
400869074.0,2016.0,Clemson,56.0,South Carolina,7.0
400869074.0,2016.0,Clemson,56.0,South Carolina,7.0
400869170.0,2016.0,Colorado,27.0,Utah,22.0
400869170.0,2016.0,Colorado,27.0,Utah,22.0
400869075.0,2016.0,Vanderbilt,45.0,Tennessee,34.0
400869075.0,2016.0,Vanderbilt,45.0,Tennessee,34.0
400869069.0,2016.0,Florida State,31.0,Florida,13.0
400869069.0,2016.0,Florida State,31.0,Florida,13.0
400869172.0,2016.0,Stanford,41.0,Rice,17.0
400869172.0,2016.0,Stanford,41.0,Rice,17.0
400869254.0,2016.0,New Mexico,56.0,Wyoming,35.0
400869254.0,2016.0,New Mexico,56.0,Wyoming,35.0
400868933.0,2016.0,BYU,28.0,Utah State,10.0
400868933.0,2016.0,BYU,28.0,Utah State,10.0
400868967.0,2016.0,Hawai'i,46.0,UMass,40.0
400868967.0,2016.0,Hawai'i,46.0,UMass,40.0
400926942.0,2016.0,Washington,41.0,Colorado,10.0
400926942.0,2016.0,Washington,41.0,Colorado,10.0
400926948.0,2016.0,Western Kentucky,58.0,Louisiana Tech,44.0
400926948.0,2016.0,Western Kentucky,58.0,Louisiana Tech,44.0
400869856.0,2016.0,Georgia Southern,28.0,Troy,24.0
400869856.0,2016.0,Georgia Southern,28.0,Troy,24.0
400869618.0,2016.0,Oklahoma,38.0,Oklahoma State,20.0
400869618.0,2016.0,Oklahoma,38.0,Oklahoma State,20.0
400869859.0,2016.0,South Alabama,35.0,New Mexico State,28.0
400869859.0,2016.0,South Alabama,35.0,New Mexico State,28.0
400868886.0,2016.0,West Virginia,24.0,Baylor,21.0
400868886.0,2016.0,West Virginia,24.0,Baylor,21.0
400869857.0,2016.0,Idaho,37.0,Georgia State,12.0
400869857.0,2016.0,Idaho,37.0,Georgia State,12.0
400926946.0,2016.0,Penn State,38.0,Wisconsin,31.0
400926946.0,2016.0,Penn State,38.0,Wisconsin,31.0
400868921.0,2016.0,Army,21.0,Navy,17.0
400868921.0,2016.0,Army,21.0,Navy,17.0
400938591.0,2017.0,UCF,61.0,Florida International,17.0
400938591.0,2017.0,UCF,61.0,Florida International,17.0
400935230.0,2017.0,Minnesota,17.0,Buffalo,7.0
400935230.0,2017.0,Minnesota,17.0,Buffalo,7.0
400934493.0,2017.0,Oklahoma State,59.0,Tulsa,24.0
400934493.0,2017.0,Oklahoma State,59.0,Tulsa,24.0
400941789.0,2017.0,Memphis,37.0,Louisiana Monroe,29.0
400941789.0,2017.0,Memphis,37.0,Louisiana Monroe,29.0
400935247.0,2017.0,Arizona State,37.0,New Mexico State,31.0
400935247.0,2017.0,Arizona State,37.0,New Mexico State,31.0
400944891.0,2017.0,Eastern Michigan,24.0,Charlotte,7.0
400944891.0,2017.0,Eastern Michigan,24.0,Charlotte,7.0
400935249.0,2017.0,Colorado,17.0,Colorado State,3.0
400935249.0,2017.0,Colorado,17.0,Colorado State,3.0
400935231.0,2017.0,Wisconsin,59.0,Utah State,10.0
400935231.0,2017.0,Wisconsin,59.0,Utah State,10.0
400935233.0,2017.0,Iowa,24.0,Wyoming,3.0
400935233.0,2017.0,Iowa,24.0,Wyoming,3.0
400935237.0,2017.0,Penn State,52.0,Akron,0.0
400935237.0,2017.0,Penn State,52.0,Akron,0.0
400935234.0,2017.0,Michigan State,35.0,Bowling Green,10.0
400935234.0,2017.0,Michigan State,35.0,Bowling Green,10.0
400937447.0,2017.0,Clemson,56.0,Kent State,3.0
400937447.0,2017.0,Clemson,56.0,Kent State,3.0
400935232.0,2017.0,Illinois,24.0,Ball State,21.0
400935232.0,2017.0,Illinois,24.0,Ball State,21.0
400933837.0,2017.0,South Carolina,35.0,NC State,28.0
400933837.0,2017.0,South Carolina,35.0,NC State,28.0
400934492.0,2017.0,Oklahoma,56.0,UTEP,7.0
400934492.0,2017.0,Oklahoma,56.0,UTEP,7.0
400935236.0,2017.0,Northwestern,31.0,Nevada,20.0
400935236.0,2017.0,Northwestern,31.0,Nevada,20.0
400934573.0,2017.0,Notre Dame,49.0,Temple,16.0
400934573.0,2017.0,Notre Dame,49.0,Temple,16.0
400944830.0,2017.0,Boise State,24.0,Troy,13.0
400944830.0,2017.0,Boise State,24.0,Troy,13.0
400935252.0,2017.0,USC,49.0,Western Michigan,31.0
400935252.0,2017.0,USC,49.0,Western Michigan,31.0
400933831.0,2017.0,Georgia,31.0,Appalachian State,10.0
400933831.0,2017.0,Georgia,31.0,Appalachian State,10.0
400938594.0,2017.0,Marshall,31.0,Miami (OH),26.0
400938594.0,2017.0,Marshall,31.0,Miami (OH),26.0
400938888.0,2017.0,Coastal Carolina,38.0,UMass,28.0
400938888.0,2017.0,Coastal Carolina,38.0,UMass,28.0
400933829.0,2017.0,Auburn,41.0,Georgia Southern,7.0
400933829.0,2017.0,Auburn,41.0,Georgia Southern,7.0
400933834.0,2017.0,Ole Miss,47.0,South Alabama,27.0
400933834.0,2017.0,Ole Miss,47.0,South Alabama,27.0
400933827.0,2017.0,Alabama,24.0,Florida State,7.0
400933827.0,2017.0,Alabama,24.0,Florida State,7.0
400935235.0,2017.0,Nebraska,43.0,Arkansas State,36.0
400935235.0,2017.0,Nebraska,43.0,Arkansas State,36.0
400933833.0,2017.0,LSU,27.0,BYU,0.0
400933833.0,2017.0,LSU,27.0,BYU,0.0
400934497.0,2017.0,Virginia Tech,31.0,West Virginia,24.0
400934497.0,2017.0,Virginia Tech,31.0,West Virginia,24.0
400933838.0,2017.0,UCLA,45.0,Texas A&M,44.0
400933838.0,2017.0,UCLA,45.0,Texas A&M,44.0
400935239.0,2017.0,Purdue,44.0,Ohio,21.0
400935239.0,2017.0,Purdue,44.0,Ohio,21.0
400934562.0,2017.0,Army,21.0,Buffalo,17.0
400934562.0,2017.0,Army,21.0,Buffalo,17.0
400935240.0,2017.0,Duke,41.0,Northwestern,17.0
400935240.0,2017.0,Duke,41.0,Northwestern,17.0
400934501.0,2017.0,Kansas State,55.0,Charlotte,7.0
400934501.0,2017.0,Kansas State,55.0,Charlotte,7.0
400935348.0,2017.0,Wisconsin,31.0,Florida Atlantic,14.0
400935348.0,2017.0,Wisconsin,31.0,Florida Atlantic,14.0
400935243.0,2017.0,Michigan,36.0,Cincinnati,14.0
400935243.0,2017.0,Michigan,36.0,Cincinnati,14.0
400934505.0,2017.0,West Virginia,56.0,East Carolina,20.0
400934505.0,2017.0,West Virginia,56.0,East Carolina,20.0
400935262.0,2017.0,Colorado,37.0,Texas State,3.0
400935262.0,2017.0,Colorado,37.0,Texas State,3.0
400938605.0,2017.0,Ball State,51.0,UAB,31.0
400938605.0,2017.0,Ball State,51.0,UAB,31.0
400935244.0,2017.0,Michigan State,28.0,Western Michigan,14.0
400935244.0,2017.0,Michigan State,28.0,Western Michigan,14.0
400934504.0,2017.0,Texas,56.0,San José State,0.0
400934504.0,2017.0,Texas,56.0,San José State,0.0
400941794.0,2017.0,Navy,23.0,Tulane,21.0
400941794.0,2017.0,Navy,23.0,Tulane,21.0
400935245.0,2017.0,Penn State,33.0,Pittsburgh,14.0
400935245.0,2017.0,Penn State,33.0,Pittsburgh,14.0
400933841.0,2017.0,Alabama,41.0,Fresno State,10.0
400933841.0,2017.0,Alabama,41.0,Fresno State,10.0
400941798.0,2017.0,Tulsa,66.0,Louisiana,42.0
400941798.0,2017.0,Tulsa,66.0,Louisiana,42.0
400935264.0,2017.0,Oregon,42.0,Nebraska,35.0
400935264.0,2017.0,Oregon,42.0,Nebraska,35.0
400935261.0,2017.0,UCLA,56.0,Hawai'i,23.0
400935261.0,2017.0,UCLA,56.0,Hawai'i,23.0
400937458.0,2017.0,NC State,37.0,Marshall,20.0
400937458.0,2017.0,NC State,37.0,Marshall,20.0
400933843.0,2017.0,Clemson,14.0,Auburn,6.0
400933843.0,2017.0,Clemson,14.0,Auburn,6.0
400938601.0,2017.0,SMU,54.0,North Texas,32.0
400938601.0,2017.0,SMU,54.0,North Texas,32.0
400935241.0,2017.0,Illinois,20.0,Western Kentucky,7.0
400935241.0,2017.0,Illinois,20.0,Western Kentucky,7.0
400935260.0,2017.0,USC,42.0,Stanford,24.0
400935260.0,2017.0,USC,42.0,Stanford,24.0
400935267.0,2017.0,Washington State,47.0,Boise State,44.0
400935267.0,2017.0,Washington State,47.0,Boise State,44.0
400945256.0,2017.0,Boise State,28.0,New Mexico,14.0
400945256.0,2017.0,Boise State,28.0,New Mexico,14.0
400941800.0,2017.0,Temple,29.0,UMass,21.0
400941800.0,2017.0,Temple,29.0,UMass,21.0
400941799.0,2017.0,South Florida,47.0,Illinois,23.0
400941799.0,2017.0,South Florida,47.0,Illinois,23.0
400935352.0,2017.0,Michigan,29.0,Air Force,13.0
400935352.0,2017.0,Michigan,29.0,Air Force,13.0
400935270.0,2017.0,Memphis,48.0,UCLA,45.0
400935270.0,2017.0,Memphis,48.0,UCLA,45.0
400934507.0,2017.0,Ohio,42.0,Kansas,30.0
400934507.0,2017.0,Ohio,42.0,Kansas,30.0
400937467.0,2017.0,Virginia,38.0,Connecticut,18.0
400937467.0,2017.0,Virginia,38.0,Connecticut,18.0
400933862.0,2017.0,Texas A&M,45.0,Louisiana,21.0
400933862.0,2017.0,Texas A&M,45.0,Louisiana,21.0
400934506.0,2017.0,Duke,34.0,Baylor,20.0
400934506.0,2017.0,Duke,34.0,Baylor,20.0
400938612.0,2017.0,UAB,30.0,Coastal Carolina,23.0
400938612.0,2017.0,UAB,30.0,Coastal Carolina,23.0
400937469.0,2017.0,Wake Forest,46.0,Utah State,10.0
400937469.0,2017.0,Wake Forest,46.0,Utah State,10.0
400934510.0,2017.0,TCU,56.0,SMU,36.0
400934510.0,2017.0,TCU,56.0,SMU,36.0
400933856.0,2017.0,Florida,26.0,Tennessee,20.0
400933856.0,2017.0,Florida,26.0,Tennessee,20.0
400935353.0,2017.0,Minnesota,34.0,Middle Tennessee,3.0
400935353.0,2017.0,Minnesota,34.0,Middle Tennessee,3.0
400937466.0,2017.0,Syracuse,41.0,Central Michigan,17.0
400937466.0,2017.0,Syracuse,41.0,Central Michigan,17.0
400935351.0,2017.0,Iowa,31.0,North Texas,14.0
